col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Democrat,,,Senator In The General Assembly 1st District - Democrat,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Lawrence M Farnese Jr,John H Morley Jr,All
Josh Shapiro,"1,082",0,0,"4,243","1,069",All
Stephen A Zappala Jr,,187,0,851,308,All
John Morganelli,,,44,413,134,All
Lawrence M Farnese Jr,,,,128,0,All
John H Morley Jr,,,,,29,All
Total,"6,394","1,346",591,"5,635","1,540",All
,Attorney General - Democrat,,,Senator In The General Assembly 1st District - Democrat,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Lawrence M Farnese Jr,John H Morley Jr,1
Josh Shapiro,40,0,0,152,48,1
Stephen A Zappala Jr,,5,0,14,14,1
John Morganelli,,,1,8,4,1
Lawrence M Farnese Jr,,,,5,0,1
John H Morley Jr,,,,,1,1
Total,240,33,13,179,67,1
,Attorney General - Democrat,,,Senator In The General Assembly 1st District - Democrat,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Lawrence M Farnese Jr,John H Morley Jr,2
Josh Shapiro,49,0,0,144,41,2
Stephen A Zappala Jr,,2,0,22,5,2
John Morganelli,,,1,6,1,2
Lawrence M Farnese Jr,,,,6,0,2
John H Morley Jr,,,,,0,2
Total,234,29,8,178,47,2
,Attorney General - Democrat,,,Senator In The General Assembly 1st District - Democrat,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Lawrence M Farnese Jr,John H Morley Jr,3
Josh Shapiro,33,0,0,189,43,3
Stephen A Zappala Jr,,7,0,29,8,3
John Morganelli,,,1,15,6,3
Lawrence M Farnese Jr,,,,6,0,3
John H Morley Jr,,,,,1,3
Total,265,44,22,239,58,3
,Attorney General - Democrat,,,Senator In The General Assembly 1st District - Democrat,,4
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Lawrence M Farnese Jr,John H Morley Jr,4
Josh Shapiro,42,0,0,148,36,4
Stephen A Zappala Jr,,5,0,23,14,4
John Morganelli,,,0,19,2,4
