col_1,col_2,division
,Representative In The General Assembly 177th District - Republican,All
,John J Taylor,All
John J Taylor,222,All
Total,222,All
,Representative In The General Assembly 177th District - Republican,6
,John J Taylor,6
John J Taylor,29,6
Total,29,6
,Representative In The General Assembly 177th District - Republican,15
,John J Taylor,15
John J Taylor,47,15
Total,47,15
,Representative In The General Assembly 177th District - Republican,16
,John J Taylor,16
John J Taylor,57,16
Total,57,16
,Representative In The General Assembly 177th District - Republican,17
,John J Taylor,17
John J Taylor,36,17
Total,36,17
,Representative In The General Assembly 177th District - Republican,18
,John J Taylor,18
John J Taylor,24,18
Total,24,18
,Representative In The General Assembly 177th District - Republican,19
,John J Taylor,19
John J Taylor,29,19
Total,29,19
