col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 186th District - Democrat,,Attorney General - Democrat,,,All
,Jordan A Harris,L Warren Bullard,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Jordan A Harris,121,0,"1,163",684,263,All
L Warren Bullard,,1,5,3,1,All
Josh Shapiro,,,210,0,0,All
Stephen A Zappala Jr,,,,184,0,All
John Morganelli,,,,,52,All
Total,"2,231",10,"1,378",871,316,All
,Representative In The General Assembly 186th District - Democrat,,Attorney General - Democrat,,,4
,Jordan A Harris,L Warren Bullard,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,4
Jordan A Harris,9,0,101,52,11,4
L Warren Bullard,,0,0,0,0,4
Josh Shapiro,,,12,0,0,4
Stephen A Zappala Jr,,,,11,0,4
John Morganelli,,,,,0,4
Total,173,0,113,63,11,4
,Representative In The General Assembly 186th District - Democrat,,Attorney General - Democrat,,,5
,Jordan A Harris,L Warren Bullard,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,5
Jordan A Harris,7,0,64,34,17,5
L Warren Bullard,,0,0,0,0,5
Josh Shapiro,,,14,0,0,5
Stephen A Zappala Jr,,,,10,0,5
John Morganelli,,,,,8,5
Total,122,0,78,44,25,5
,Representative In The General Assembly 186th District - Democrat,,Attorney General - Democrat,,,6
,Jordan A Harris,L Warren Bullard,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,6
Jordan A Harris,5,0,76,39,13,6
L Warren Bullard,,1,1,0,0,6
Josh Shapiro,,,16,0,0,6
Stephen A Zappala Jr,,,,8,0,6
John Morganelli,,,,,3,6
Total,133,2,93,47,16,6
,Representative In The General Assembly 186th District - Democrat,,Attorney General - Democrat,,,7
,Jordan A Harris,L Warren Bullard,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,7
Jordan A Harris,5,0,55,33,19,7
L Warren Bullard,,0,0,0,0,7
Josh Shapiro,,,8,0,0,7
Stephen A Zappala Jr,,,,14,0,7
