col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,All
Hillary Clinton,"1,072",0,0,"2,814","1,426","1,145",787,286,All
Bernie Sanders,,435,0,"1,334",444,500,598,221,All
Roque Rocky De La Fuente,,,2,11,6,3,1,4,All
Morgan Cephas,,,,35,0,0,0,0,All
Lynwood W Savage,,,,,22,0,0,0,All
Steven Jones,,,,,,14,0,0,All
Edwin Santana,,,,,,,15,0,All
Jess Johnson,,,,,,,,5,All
Total,"7,530","3,532",27,"4,194","1,898","1,662","1,401",516,All
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,1
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,Edwin Santana,1
Hillary Clinton,19,0,0,42,31,26,13,7,1
Bernie Sanders,,8,0,19,7,6,5,5,1
Roque Rocky De La Fuente,,,0,0,0,0,0,0,1
Morgan Cephas,,,,3,0,0,0,0,1
Steven Jones,,,,,0,0,0,0,1
Lynwood W Savage,,,,,,0,0,0,1
Jess Johnson,,,,,,,0,0,1
Edwin Santana,,,,,,,,0,1
Total,138,50,0,64,38,32,18,12,1
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Steven Jones,Edwin Santana,Jess Johnson,2
Hillary Clinton,42,0,0,60,39,22,16,6,2
Bernie Sanders,,5,0,22,10,10,6,5,2
Roque Rocky De La Fuente,,,0,0,0,0,0,0,2
Morgan Cephas,,,,0,0,0,0,0,2
Lynwood W Savage,,,,,0,0,0,0,2
Steven Jones,,,,,,0,0,0,2
Edwin Santana,,,,,,,0,0,2
Jess Johnson,,,,,,,,0,2
Total,185,58,0,82,49,32,22,11,2
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,3
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,3
Hillary Clinton,23,0,0,74,19,21,5,4,3
Bernie Sanders,,13,0,23,8,6,4,4,3
Roque Rocky De La Fuente,,,1,0,0,0,0,0,3
Morgan Cephas,,,,1,0,0,0,0,3
Lynwood W Savage,,,,,0,0,0,0,3
Steven Jones,,,,,,0,0,0,3
Jess Johnson,,,,,,,0,0,3
Edwin Santana,,,,,,,,0,3
Total,146,58,1,98,27,27,9,8,3
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,4
Hillary Clinton,17,0,0,65,21,19,18,2,4
Bernie Sanders,,11,0,12,11,5,3,2,4
Roque Rocky De La Fuente,,,0,0,0,0,0,0,4
Morgan Cephas,,,,0,0,0,0,0,4
Steven Jones,,,,,0,0,0,0,4
Edwin Santana,,,,,,1,0,0,4
Lynwood W Savage,,,,,,,1,0,4
Jess Johnson,,,,,,,,0,4
Total,142,44,0,77,32,25,22,4,4
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Edwin Santana,Lynwood W Savage,Steven Jones,Jess Johnson,5
Hillary Clinton,21,0,0,23,26,26,11,6,5
Bernie Sanders,,3,0,20,11,5,2,5,5
Roque Rocky De La Fuente,,,0,1,0,0,0,0,5
Morgan Cephas,,,,1,0,0,0,0,5
Edwin Santana,,,,,0,0,0,0,5
Lynwood W Savage,,,,,,0,0,0,5
Steven Jones,,,,,,,0,0,5
Jess Johnson,,,,,,,,0,5
Total,113,46,1,45,37,31,13,11,5
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,6
Hillary Clinton,23,0,0,64,48,32,31,3,6
Bernie Sanders,,11,0,17,10,16,14,6,6
Roque Rocky De La Fuente,,,0,0,1,0,0,0,6
Morgan Cephas,,,,1,0,0,0,0,6
Lynwood W Savage,,,,,1,0,0,0,6
Edwin Santana,,,,,,0,0,0,6
Steven Jones,,,,,,,0,0,6
Jess Johnson,,,,,,,,0,6
Total,201,74,1,82,60,48,45,9,6
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,7
Hillary Clinton,33,0,0,75,38,19,14,13,7
Bernie Sanders,,7,0,26,8,12,14,9,7
Roque Rocky De La Fuente,,,0,1,0,0,0,0,7
Morgan Cephas,,,,1,0,0,0,0,7
Lynwood W Savage,,,,,3,0,0,0,7
Steven Jones,,,,,,0,0,0,7
Jess Johnson,,,,,,,0,0,7
Edwin Santana,,,,,,,,0,7
Total,192,76,1,103,49,31,28,22,7
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,8
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,Lynwood W Savage,8
Hillary Clinton,32,0,0,102,50,20,19,9,8
Bernie Sanders,,2,0,42,8,18,9,3,8
Roque Rocky De La Fuente,,,0,1,2,1,0,0,8
Morgan Cephas,,,,1,0,0,0,0,8
Steven Jones,,,,,0,0,0,0,8
Edwin Santana,,,,,,4,0,0,8
Jess Johnson,,,,,,,1,0,8
Lynwood W Savage,,,,,,,,0,8
Total,232,82,4,146,60,43,29,12,8
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,9
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Lynwood W Savage,Morgan Cephas,Edwin Santana,Steven Jones,Jess Johnson,9
Hillary Clinton,28,0,0,39,29,9,14,6,9
Bernie Sanders,,7,0,8,12,14,5,9,9
Roque Rocky De La Fuente,,,0,0,0,0,0,0,9
Lynwood W Savage,,,,0,0,0,0,0,9
Morgan Cephas,,,,,0,0,0,0,9
Edwin Santana,,,,,,0,0,0,9
Steven Jones,,,,,,,0,0,9
Jess Johnson,,,,,,,,0,9
Total,125,55,0,47,41,23,19,15,9
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,10
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Edwin Santana,Steven Jones,Jess Johnson,10
Hillary Clinton,29,0,0,88,64,13,14,8,10
Bernie Sanders,,4,0,37,22,12,3,7,10
Roque Rocky De La Fuente,,,0,1,0,0,0,0,10
Morgan Cephas,,,,2,0,0,0,0,10
Lynwood W Savage,,,,,1,0,0,0,10
Edwin Santana,,,,,,1,0,0,10
Steven Jones,,,,,,,1,0,10
Jess Johnson,,,,,,,,1,10
Total,216,85,1,128,87,26,18,16,10
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,11
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Steven Jones,Lynwood W Savage,Edwin Santana,Jess Johnson,11
Hillary Clinton,33,0,0,77,58,37,11,9,11
Bernie Sanders,,15,0,28,13,11,8,5,11
Roque Rocky De La Fuente,,,0,1,0,0,0,0,11
Morgan Cephas,,,,0,0,0,0,0,11
Steven Jones,,,,,1,0,0,0,11
Lynwood W Savage,,,,,,0,0,0,11
Edwin Santana,,,,,,,0,0,11
Jess Johnson,,,,,,,,0,11
Total,225,80,1,106,72,48,19,14,11
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,12
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Lynwood W Savage,Steven Jones,Jess Johnson,Edwin Santana,12
Hillary Clinton,39,0,0,119,64,33,15,15,12
Bernie Sanders,,14,0,32,10,16,15,16,12
Roque Rocky De La Fuente,,,0,1,0,0,1,0,12
Morgan Cephas,,,,2,0,0,0,0,12
Lynwood W Savage,,,,,0,0,0,0,12
Steven Jones,,,,,,2,0,0,12
Jess Johnson,,,,,,,1,0,12
Edwin Santana,,,,,,,,0,12
Total,285,103,2,154,74,51,32,31,12
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,13
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Morgan Cephas,Edwin Santana,Steven Jones,Lynwood W Savage,Jess Johnson,13
Hillary Clinton,9,0,0,68,52,31,19,2,13
Bernie Sanders,,7,0,36,22,17,8,5,13
Roque Rocky De La Fuente,,,0,0,0,0,0,0,13
Morgan Cephas,,,,0,0,0,0,0,13
Edwin Santana,,,,,0,0,0,0,13
Steven Jones,,,,,,0,0,0,13
Lynwood W Savage,,,,,,,1,0,13
Jess Johnson,,,,,,,,0,13
Total,181,95,0,104,74,48,28,7,13
,President Of The United States - Democrat,,,Representative In The General Assembly 192nd District - Democrat,,,,,14
