col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,All
,Jim Pio,Pat Toomey,All
Jim Pio,55,316,All
Pat Toomey,,52,All
Total,371,368,All
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,1
,Pat Toomey,Jim Pio,1
Pat Toomey,3,29,1
Jim Pio,,1,1
Total,32,30,1
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,3
,Pat Toomey,Jim Pio,3
Pat Toomey,4,21,3
Jim Pio,,3,3
Total,25,24,3
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,4
,Pat Toomey,Jim Pio,4
Pat Toomey,5,22,4
Jim Pio,,2,4
Total,27,24,4
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,8
,Jim Pio,Pat Toomey,8
Jim Pio,29,85,8
Pat Toomey,,2,8
Total,114,87,8
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,9
,Jim Pio,Pat Toomey,9
Jim Pio,5,26,9
Pat Toomey,,5,9
Total,31,31,9
,Representative In The General Assembly 172nd District - Republican,United States Senator - Republican,13
,Jim Pio,Pat Toomey,13
Jim Pio,3,13,13
Pat Toomey,,3,13
Total,16,16,13
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,14
,Pat Toomey,Jim Pio,14
Pat Toomey,5,18,14
Jim Pio,,3,14
Total,23,21,14
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,15
,Pat Toomey,Jim Pio,15
Pat Toomey,4,28,15
Jim Pio,,1,15
Total,32,29,15
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,32
,Pat Toomey,Jim Pio,32
Pat Toomey,7,26,32
Jim Pio,,5,32
Total,33,31,32
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,33
,Pat Toomey,Jim Pio,33
Pat Toomey,7,25,33
Jim Pio,,2,33
Total,32,27,33
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,34
,Pat Toomey,Jim Pio,34
Pat Toomey,3,12,34
Jim Pio,,0,34
Total,15,12,34
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,40
,Pat Toomey,Jim Pio,40
Pat Toomey,4,11,40
Jim Pio,,1,40
Total,15,12,40
