col_1,col_2,col_3,col_4,col_5,division
,State Treasurer - Democrat,President Of The United States - Democrat,,,All
,Joe Torsella,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,All
Joe Torsella,5,"1,109","1,130",4,All
Hillary Clinton,,888,0,0,All
Bernie Sanders,,,480,0,All
Roque Rocky De La Fuente,,,,2,All
Total,"2,248","1,997","1,610",6,All
,State Treasurer - Democrat,President Of The United States - Democrat,,,1
,Joe Torsella,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,1
Joe Torsella,0,80,59,0,1
Bernie Sanders,,19,0,0,1
Hillary Clinton,,,28,0,1
Roque Rocky De La Fuente,,,,0,1
Total,139,99,87,0,1
,State Treasurer - Democrat,President Of The United States - Democrat,,,2
,Joe Torsella,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,2
Joe Torsella,0,65,51,1,2
Bernie Sanders,,30,0,0,2
Hillary Clinton,,,34,0,2
Roque Rocky De La Fuente,,,,0,2
Total,117,95,85,1,2
,State Treasurer - Democrat,President Of The United States - Democrat,,,3
,Joe Torsella,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,3
Joe Torsella,0,91,81,0,3
Hillary Clinton,,59,0,0,3
Bernie Sanders,,,28,0,3
Roque Rocky De La Fuente,,,,0,3
Total,172,150,109,0,3
,State Treasurer - Democrat,President Of The United States - Democrat,,,4
,Joe Torsella,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Joe Torsella,1,82,75,0,4
Hillary Clinton,,37,0,0,4
Bernie Sanders,,,22,0,4
Roque Rocky De La Fuente,,,,0,4
Total,158,119,97,0,4
,State Treasurer - Democrat,President Of The United States - Democrat,,,5
,Joe Torsella,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,5
Joe Torsella,0,103,80,0,5
Bernie Sanders,,47,0,0,5
Hillary Clinton,,,19,0,5
Roque Rocky De La Fuente,,,,0,5
Total,183,150,99,0,5
,President Of The United States - Democrat,,,State Treasurer - Democrat,6
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Joe Torsella,6
Hillary Clinton,172,0,0,91,6
Bernie Sanders,,64,0,102,6
Roque Rocky De La Fuente,,,1,1,6
Joe Torsella,,,,2,6
Total,263,166,2,196,6
,President Of The United States - Democrat,,,State Treasurer - Democrat,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Joe Torsella,7
Hillary Clinton,93,0,0,63,7
Bernie Sanders,,24,0,58,7
Roque Rocky De La Fuente,,,0,0,7
Joe Torsella,,,,0,7
Total,156,82,0,121,7
,State Treasurer - Democrat,President Of The United States - Democrat,,,8
,Joe Torsella,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,8
Joe Torsella,0,126,69,1,8
