col_1,col_2,division
,Senator In The General Assembly 3rd District - Democrat,All
,Sharif Street,All
Sharif Street,"4,528",All
Total,"4,528",All
,Senator In The General Assembly 3rd District - Democrat,1
,Sharif Street,1
Sharif Street,141,1
Total,141,1
,Senator In The General Assembly 3rd District - Democrat,2
,Sharif Street,2
Sharif Street,243,2
Total,243,2
,Senator In The General Assembly 3rd District - Democrat,3
,Sharif Street,3
Sharif Street,278,3
Total,278,3
,Senator In The General Assembly 3rd District - Democrat,4
,Sharif Street,4
Sharif Street,182,4
Total,182,4
,Senator In The General Assembly 3rd District - Democrat,5
,Sharif Street,5
Sharif Street,202,5
Total,202,5
,Senator In The General Assembly 3rd District - Democrat,6
,Sharif Street,6
Sharif Street,200,6
Total,200,6
,Senator In The General Assembly 3rd District - Democrat,7
,Sharif Street,7
Sharif Street,214,7
Total,214,7
,Senator In The General Assembly 3rd District - Democrat,8
,Sharif Street,8
Sharif Street,250,8
Total,250,8
,Senator In The General Assembly 3rd District - Democrat,9
,Sharif Street,9
Sharif Street,276,9
Total,276,9
,Senator In The General Assembly 3rd District - Democrat,10
,Sharif Street,10
Sharif Street,195,10
Total,195,10
,Senator In The General Assembly 3rd District - Democrat,11
,Sharif Street,11
Sharif Street,157,11
Total,157,11
,Senator In The General Assembly 3rd District - Democrat,12
,Sharif Street,12
Sharif Street,217,12
Total,217,12
,Senator In The General Assembly 3rd District - Democrat,13
,Sharif Street,13
Sharif Street,86,13
Total,86,13
,Senator In The General Assembly 3rd District - Democrat,14
,Sharif Street,14
Sharif Street,134,14
Total,134,14
,Senator In The General Assembly 3rd District - Democrat,15
,Sharif Street,15
Sharif Street,170,15
Total,170,15
,Senator In The General Assembly 3rd District - Democrat,16
,Sharif Street,16
Sharif Street,179,16
Total,179,16
,Senator In The General Assembly 3rd District - Democrat,17
,Sharif Street,17
Sharif Street,182,17
Total,182,17
,Senator In The General Assembly 3rd District - Democrat,18
,Sharif Street,18
Sharif Street,248,18
Total,248,18
,Senator In The General Assembly 3rd District - Democrat,19
,Sharif Street,19
Sharif Street,198,19
Total,198,19
,Senator In The General Assembly 3rd District - Democrat,20
,Sharif Street,20
Sharif Street,235,20
Total,235,20
,Senator In The General Assembly 3rd District - Democrat,21
,Sharif Street,21
Sharif Street,267,21
Total,267,21
,Senator In The General Assembly 3rd District - Democrat,22
,Sharif Street,22
Sharif Street,274,22
Total,274,22
