col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,All
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,All
Jordan A Harris,65,0,"1,089",685,315,77,All
L Warren Bullard,,0,5,3,1,1,All
Chaka Fattah,,,191,0,0,0,All
Dwight Evans,,,,188,0,0,All
Brian Anthony Gordon,,,,,64,0,All
Dan Muroff,,,,,,32,All
Total,"2,231",10,"1,285",876,380,110,All
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,4
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,4
Jordan A Harris,2,0,91,64,14,2,4
L Warren Bullard,,0,0,0,0,0,4
Chaka Fattah,,,7,0,0,0,4
Dwight Evans,,,,17,0,0,4
Brian Anthony Gordon,,,,,2,0,4
Dan Muroff,,,,,,0,4
Total,173,0,98,81,16,2,4
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,5
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,5
Jordan A Harris,2,0,58,41,16,5,5
L Warren Bullard,,0,0,0,0,0,5
Chaka Fattah,,,10,0,0,0,5
Dwight Evans,,,,18,0,0,5
Brian Anthony Gordon,,,,,12,0,5
Dan Muroff,,,,,,0,5
Total,122,0,68,59,28,5,5
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,6
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,6
Jordan A Harris,1,0,71,50,10,1,6
L Warren Bullard,,0,2,0,0,0,6
Chaka Fattah,,,16,0,0,0,6
Dwight Evans,,,,14,0,0,6
Brian Anthony Gordon,,,,,1,0,6
Dan Muroff,,,,,,0,6
Total,133,2,89,64,11,1,6
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,7
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,7
Jordan A Harris,6,0,50,28,23,5,7
L Warren Bullard,,0,0,0,0,0,7
Chaka Fattah,,,10,0,0,0,7
Dwight Evans,,,,9,0,0,7
Brian Anthony Gordon,,,,,7,0,7
Dan Muroff,,,,,,7,7
Total,112,0,60,37,30,12,7
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,8
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,8
Jordan A Harris,4,0,82,63,18,4,8
L Warren Bullard,,0,0,0,0,0,8
Chaka Fattah,,,12,0,0,0,8
Dwight Evans,,,,17,0,0,8
Brian Anthony Gordon,,,,,2,0,8
Dan Muroff,,,,,,2,8
Total,171,0,94,80,20,6,8
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,9
,Jordan A Harris,L Warren Bullard,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,9
Jordan A Harris,2,0,58,39,15,3,9
L Warren Bullard,,0,0,0,0,0,9
Dwight Evans,,,12,0,0,0,9
Chaka Fattah,,,,14,0,0,9
Brian Anthony Gordon,,,,,3,0,9
Dan Muroff,,,,,,2,9
Total,117,0,70,53,18,5,9
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,10
,Jordan A Harris,L Warren Bullard,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,10
Jordan A Harris,0,0,34,25,18,5,10
L Warren Bullard,,0,0,1,0,0,10
Dwight Evans,,,10,0,0,0,10
Chaka Fattah,,,,6,0,0,10
Brian Anthony Gordon,,,,,4,0,10
Dan Muroff,,,,,,3,10
Total,82,1,44,32,22,8,10
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,11
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,11
Jordan A Harris,2,0,32,20,4,0,11
L Warren Bullard,,0,0,0,0,0,11
Chaka Fattah,,,4,0,0,0,11
Dwight Evans,,,,10,0,0,11
Brian Anthony Gordon,,,,,0,0,11
Dan Muroff,,,,,,0,11
Total,58,0,36,30,4,0,11
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,12
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,12
Jordan A Harris,4,0,60,50,23,8,12
L Warren Bullard,,0,0,0,0,0,12
Chaka Fattah,,,12,0,0,0,12
Dwight Evans,,,,6,0,0,12
Brian Anthony Gordon,,,,,7,0,12
Dan Muroff,,,,,,3,12
Total,145,0,72,56,30,11,12
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 2nd District - Democrat,,,,15
,Jordan A Harris,L Warren Bullard,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,15
Jordan A Harris,2,0,72,44,26,6,15
