col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,All
,Ross Feinberg,Shannon Oscar,Gilbert Cox,Michael J Mcmonagle,Tom Ellis,Lauren E Casper,Alan Apt,Pam Levy,All
Ross Feinberg,15,34,25,27,20,18,23,16,All
Shannon Oscar,,1,18,10,5,7,14,10,All
Gilbert Cox,,,0,2,13,10,11,7,All
Michael J Mcmonagle,,,,2,12,8,3,2,All
Tom Ellis,,,,,1,12,4,2,All
Lauren E Casper,,,,,,2,1,3,All
Alan Apt,,,,,,,1,3,All
Pam Levy,,,,,,,,2,All
Total,93,39,36,33,32,28,24,21,All
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,4
,Ross Feinberg,Shannon Oscar,Alan Apt,Tom Ellis,Gilbert Cox,Pam Levy,Lauren E Casper,Michael J Mcmonagle,4
Ross Feinberg,1,2,2,2,1,1,0,0,4
Shannon Oscar,,1,1,1,0,0,0,0,4
Alan Apt,,,0,1,0,1,0,0,4
Tom Ellis,,,,0,0,0,0,0,4
Gilbert Cox,,,,,0,0,0,0,4
Pam Levy,,,,,,0,0,0,4
Lauren E Casper,,,,,,,0,0,4
Michael J Mcmonagle,,,,,,,,0,4
Total,6,3,2,2,1,1,0,0,4
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,5
,Ross Feinberg,Gilbert Cox,Lauren E Casper,Alan Apt,Michael J Mcmonagle,Shannon Oscar,Tom Ellis,Pam Levy,5
Ross Feinberg,2,4,2,4,3,3,1,0,5
Gilbert Cox,,0,3,3,0,3,3,0,5
Lauren E Casper,,,0,1,1,0,3,1,5
Alan Apt,,,,0,1,3,0,0,5
Michael J Mcmonagle,,,,,0,1,0,0,5
Shannon Oscar,,,,,,0,0,0,5
Tom Ellis,,,,,,,0,0,5
Pam Levy,,,,,,,,0,5
Total,9,6,5,4,4,4,3,1,5
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,6
,Ross Feinberg,Alan Apt,Michael J Mcmonagle,Pam Levy,Gilbert Cox,Shannon Oscar,Tom Ellis,Lauren E Casper,6
Ross Feinberg,0,2,2,1,0,0,1,0,6
Alan Apt,,0,1,0,0,0,1,0,6
Michael J Mcmonagle,,,0,0,0,0,1,0,6
Pam Levy,,,,0,1,1,0,0,6
Gilbert Cox,,,,,0,1,0,0,6
Shannon Oscar,,,,,,0,0,0,6
Tom Ellis,,,,,,,0,0,6
Lauren E Casper,,,,,,,,0,6
Total,4,2,2,2,1,1,1,0,6
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,7
,Ross Feinberg,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Alan Apt,Gilbert Cox,Pam Levy,Tom Ellis,7
Ross Feinberg,3,3,2,2,1,1,0,0,7
Shannon Oscar,,0,2,1,1,1,0,0,7
Lauren E Casper,,,0,1,0,0,0,0,7
Michael J Mcmonagle,,,,0,0,0,0,0,7
Alan Apt,,,,,0,1,0,0,7
Gilbert Cox,,,,,,0,0,0,7
Pam Levy,,,,,,,0,0,7
Tom Ellis,,,,,,,,0,7
Total,7,3,2,2,1,1,0,0,7
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,8
,Ross Feinberg,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Shannon Oscar,Alan Apt,Tom Ellis,8
Ross Feinberg,1,2,1,2,2,2,1,0,8
Gilbert Cox,,0,2,0,0,1,1,1,8
Lauren E Casper,,,0,1,0,1,0,1,8
Michael J Mcmonagle,,,,1,0,1,0,0,8
Pam Levy,,,,,0,0,0,0,8
Shannon Oscar,,,,,,0,1,0,8
Alan Apt,,,,,,,0,0,8
Tom Ellis,,,,,,,,0,8
Total,7,4,3,3,2,2,1,1,8
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,9
,Ross Feinberg,Michael J Mcmonagle,Tom Ellis,Lauren E Casper,Shannon Oscar,Gilbert Cox,Pam Levy,Alan Apt,9
Ross Feinberg,1,4,5,5,5,3,2,0,9
Michael J Mcmonagle,,1,3,1,3,0,0,0,9
Tom Ellis,,,0,2,2,1,0,0,9
Lauren E Casper,,,,0,2,1,1,0,9
Shannon Oscar,,,,,0,1,2,0,9
Gilbert Cox,,,,,,0,1,0,9
Pam Levy,,,,,,,0,0,9
Alan Apt,,,,,,,,0,9
Total,12,6,6,5,5,3,2,0,9
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,10
,Ross Feinberg,Michael J Mcmonagle,Tom Ellis,Alan Apt,Lauren E Casper,Pam Levy,Shannon Oscar,Gilbert Cox,10
Ross Feinberg,3,6,3,3,3,2,1,0,10
Michael J Mcmonagle,,0,3,1,2,1,1,0,10
Tom Ellis,,,1,2,1,1,0,0,10
Alan Apt,,,,0,0,1,0,0,10
Lauren E Casper,,,,,0,0,0,0,10
Pam Levy,,,,,,0,1,0,10
Shannon Oscar,,,,,,,0,0,10
Gilbert Cox,,,,,,,,0,10
Total,12,7,5,3,3,2,1,0,10
,Delegate To The Republican National Convention 13th District,,,,,,,Senator In The General Assembly 5th District - Republican,11
,Lauren E Casper,Tom Ellis,Gilbert Cox,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,Ross Feinberg,11
Lauren E Casper,0,3,2,2,1,0,0,3,11
Tom Ellis,,0,2,1,0,0,0,3,11
Gilbert Cox,,,0,0,0,0,0,1,11
Michael J Mcmonagle,,,,0,1,0,0,2,11
Shannon Oscar,,,,,0,0,0,1,11
Alan Apt,,,,,,0,0,0,11
Pam Levy,,,,,,,0,0,11
Ross Feinberg,,,,,,,,0,11
Total,4,4,2,2,1,0,0,4,11
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,12
,Ross Feinberg,Pam Levy,Shannon Oscar,Gilbert Cox,Alan Apt,Lauren E Casper,Michael J Mcmonagle,Tom Ellis,12
Ross Feinberg,1,3,3,2,1,1,0,0,12
Pam Levy,,0,2,1,0,1,0,0,12
Shannon Oscar,,,0,1,0,1,0,0,12
Gilbert Cox,,,,0,0,0,0,0,12
Alan Apt,,,,,0,0,0,0,12
Lauren E Casper,,,,,,0,0,0,12
Michael J Mcmonagle,,,,,,,0,0,12
Tom Ellis,,,,,,,,0,12
Total,7,3,3,2,1,1,0,0,12
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,13
,Ross Feinberg,Gilbert Cox,Shannon Oscar,Tom Ellis,Alan Apt,Michael J Mcmonagle,Pam Levy,Lauren E Casper,13
Ross Feinberg,0,4,4,4,3,3,1,1,13
Gilbert Cox,,0,2,2,1,2,2,0,13
Shannon Oscar,,,0,1,2,1,1,0,13
Tom Ellis,,,,0,0,2,1,0,13
Alan Apt,,,,,0,0,0,0,13
Michael J Mcmonagle,,,,,,0,0,0,13
Pam Levy,,,,,,,1,0,13
Lauren E Casper,,,,,,,,0,13
Total,10,5,5,4,3,3,3,1,13
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,17
,Ross Feinberg,Alan Apt,Gilbert Cox,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Tom Ellis,17
Ross Feinberg,2,3,3,3,0,0,0,0,17
Alan Apt,,1,3,3,0,0,0,0,17
Gilbert Cox,,,0,3,0,0,0,0,17
Shannon Oscar,,,,0,0,0,0,0,17
Lauren E Casper,,,,,0,0,0,0,17
Michael J Mcmonagle,,,,,,0,0,0,17
Pam Levy,,,,,,,0,0,17
Tom Ellis,,,,,,,,0,17
Total,5,4,3,3,0,0,0,0,17
,Delegate To The Republican National Convention 13th District,,,,,,,Senator In The General Assembly 5th District - Republican,18
,Gilbert Cox,Shannon Oscar,Tom Ellis,Alan Apt,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Ross Feinberg,18
Gilbert Cox,0,3,4,2,2,0,0,2,18
Shannon Oscar,,0,1,3,0,1,1,5,18
Tom Ellis,,,0,0,2,2,0,1,18
Alan Apt,,,,0,0,0,1,3,18
Lauren E Casper,,,,,1,0,0,0,18
Michael J Mcmonagle,,,,,,0,0,2,18
Pam Levy,,,,,,,1,1,18
Ross Feinberg,,,,,,,,0,18
Total,6,6,6,3,3,3,2,6,18
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,22
,Ross Feinberg,Pam Levy,Gilbert Cox,Shannon Oscar,Lauren E Casper,Michael J Mcmonagle,Alan Apt,Tom Ellis,22
Ross Feinberg,1,3,2,2,0,1,0,0,22
Pam Levy,,0,2,2,0,1,0,0,22
Gilbert Cox,,,0,2,0,0,0,0,22
Shannon Oscar,,,,0,0,0,0,0,22
Lauren E Casper,,,,,1,0,0,0,22
Michael J Mcmonagle,,,,,,0,0,0,22
Alan Apt,,,,,,,0,0,22
Tom Ellis,,,,,,,,0,22
Total,4,3,2,2,1,1,0,0,22
