col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,All
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,All
Dwight Evans,444,0,0,0,"3,914","1,377",464,All
Chaka Fattah,,216,0,0,952,815,421,All
Brian Anthony Gordon,,,29,0,130,146,182,All
Dan Muroff,,,,11,47,46,14,All
Tonyelle Cook Artis,,,,,102,0,0,All
Chris Rabb,,,,,,90,0,All
Bobby Curry,,,,,,,42,All
Total,"6,199","2,404",487,118,"5,145","2,474","1,123",All
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,1
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,1
Dwight Evans,9,0,0,0,100,44,14,1
Chaka Fattah,,8,0,0,27,25,14,1
Brian Anthony Gordon,,,0,0,7,7,5,1
Dan Muroff,,,,0,0,2,1,1
Tonyelle Cook Artis,,,,,7,0,0,1
Chris Rabb,,,,,,3,0,1
Bobby Curry,,,,,,,2,1
Total,167,74,19,3,141,81,36,1
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,2
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,2
Dwight Evans,11,0,0,0,118,73,20,2
Chaka Fattah,,13,0,0,49,39,15,2
Brian Anthony Gordon,,,1,0,5,2,6,2
Dan Muroff,,,,1,2,3,1,2
Tonyelle Cook Artis,,,,,5,0,0,2
Chris Rabb,,,,,,4,0,2
Bobby Curry,,,,,,,3,2
Total,222,116,14,7,179,121,45,2
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,3
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,3
Dwight Evans,9,0,0,0,120,72,18,3
Chaka Fattah,,7,0,0,33,48,12,3
Brian Anthony Gordon,,,0,0,3,7,2,3
Dan Muroff,,,,0,1,6,0,3
Tonyelle Cook Artis,,,,,5,0,0,3
Chris Rabb,,,,,,7,0,3
Bobby Curry,,,,,,,1,3
Total,219,100,12,7,162,140,33,3
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,4
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,4
Dwight Evans,14,0,0,0,132,51,7,4
Chaka Fattah,,9,0,0,31,35,14,4
Brian Anthony Gordon,,,1,0,7,10,7,4
Dan Muroff,,,,0,5,5,0,4
Tonyelle Cook Artis,,,,,4,0,0,4
Chris Rabb,,,,,,5,0,4
Bobby Curry,,,,,,,3,4
Total,204,89,25,10,179,106,31,4
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,5
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,5
Dwight Evans,9,0,0,0,121,41,28,5
Chaka Fattah,,15,0,0,40,36,20,5
Brian Anthony Gordon,,,3,0,8,3,7,5
Dan Muroff,,,,0,1,1,2,5
Tonyelle Cook Artis,,,,,3,0,0,5
Chris Rabb,,,,,,4,0,5
Bobby Curry,,,,,,,3,5
Total,199,111,21,4,173,85,60,5
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,6
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,6
Dwight Evans,10,0,0,0,142,27,15,6
Chaka Fattah,,4,0,0,26,20,9,6
Brian Anthony Gordon,,,0,0,1,3,9,6
Dan Muroff,,,,0,0,0,1,6
Tonyelle Cook Artis,,,,,2,0,0,6
Chris Rabb,,,,,,2,0,6
Bobby Curry,,,,,,,0,6
Total,194,59,13,1,171,52,34,6
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,7
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,7
Dwight Evans,18,0,0,0,133,74,14,7
Chaka Fattah,,5,0,0,45,37,12,7
Brian Anthony Gordon,,,0,0,2,8,3,7
Dan Muroff,,,,2,2,4,1,7
Tonyelle Cook Artis,,,,,3,0,0,7
Chris Rabb,,,,,,5,0,7
Bobby Curry,,,,,,,2,7
Total,239,99,13,9,185,128,32,7
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,8
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,8
Dwight Evans,9,0,0,0,190,35,11,8
Chaka Fattah,,5,0,0,33,21,12,8
Brian Anthony Gordon,,,1,0,4,4,5,8
Dan Muroff,,,,0,1,2,1,8
Tonyelle Cook Artis,,,,,2,0,0,8
Chris Rabb,,,,,,0,0,8
Bobby Curry,,,,,,,1,8
Total,245,71,14,4,230,62,30,8
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,9
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,9
Dwight Evans,11,0,0,0,130,75,13,9
Chaka Fattah,,8,0,0,44,29,11,9
Brian Anthony Gordon,,,0,0,3,6,9,9
Dan Muroff,,,,3,1,1,0,9
Tonyelle Cook Artis,,,,,4,0,0,9
Chris Rabb,,,,,,3,0,9
Bobby Curry,,,,,,,0,9
Total,229,92,18,5,182,114,33,9
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,10
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,10
Dwight Evans,11,0,0,0,129,56,10,10
Chaka Fattah,,2,0,0,38,32,8,10
Brian Anthony Gordon,,,0,0,6,9,6,10
Dan Muroff,,,,0,1,2,0,10
Tonyelle Cook Artis,,,,,2,0,0,10
Chris Rabb,,,,,,7,0,10
Bobby Curry,,,,,,,0,10
Total,206,80,21,3,176,106,24,10
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 200th District - Democrat,,,11
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Tonyelle Cook Artis,Chris Rabb,Bobby Curry,11
Dwight Evans,16,0,0,0,97,43,8,11
