col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,All
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Lou Agre,Jerry T Jordan,Ken Washington,Yasmeen Kaboud,Ariana Flores Gordon,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Joe Foster,Michelle W Singer,Vincent Hughes,Carol Rose Fleischman,Heather A Steinmiller,Blondell Reynolds Brown,Gwen Snyder,Hamdi Soysal,William Leopold,Sherrie Cohen,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,All
Leslie Acosta,36,74,61,50,47,44,32,36,30,25,23,24,23,22,23,25,17,17,21,19,18,20,18,15,13,All
Cindy Bass,,3,52,49,26,47,32,15,15,26,26,28,25,24,25,11,22,21,9,8,8,7,7,5,4,All
Katherine J Gilmore,,,3,51,16,48,28,13,6,26,23,23,23,22,21,5,21,19,5,5,5,6,3,3,3,All
Malcolm Kenyatta,,,,0,16,48,28,12,5,27,23,25,24,23,23,5,22,19,5,5,5,6,2,3,3,All
Lou Agre,,,,,4,14,15,29,22,6,8,7,7,7,4,21,8,0,19,16,15,15,16,14,13,All
Jerry T Jordan,,,,,,0,27,10,4,25,24,23,23,22,22,4,21,19,4,4,5,5,1,3,3,All
Ken Washington,,,,,,,0,7,11,26,28,29,26,26,24,10,27,20,9,6,8,6,6,3,3,All
Yasmeen Kaboud,,,,,,,,3,19,4,4,1,3,1,5,22,2,2,19,18,16,17,15,13,13,All
Ariana Flores Gordon,,,,,,,,,0,5,8,6,4,3,3,24,2,3,20,20,17,18,18,15,14,All
Mary Jo Daley,,,,,,,,,,0,25,23,23,23,22,5,21,20,3,6,4,6,2,1,2,All
Mark Aronchick,,,,,,,,,,,0,24,21,24,20,8,19,19,6,7,4,6,6,1,2,All
Nicole Allen White,,,,,,,,,,,,0,25,26,22,5,20,19,5,2,4,3,4,1,2,All
Joe Foster,,,,,,,,,,,,,0,23,24,3,21,19,3,3,6,3,2,3,2,All
Michelle W Singer,,,,,,,,,,,,,,0,21,3,20,18,5,1,4,2,4,1,1,All
Vincent Hughes,,,,,,,,,,,,,,,0,4,19,19,4,4,7,2,2,3,2,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,2,3,21,19,16,18,18,13,14,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,0,17,1,2,6,2,1,2,2,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,1,2,5,2,2,2,1,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,1,16,16,16,17,13,13,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,15,18,14,12,13,All
William Leopold,,,,,,,,,,,,,,,,,,,,,0,13,14,15,14,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,13,11,12,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,12,12,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,12,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,169,86,71,58,57,52,43,41,32,32,31,31,29,29,29,28,27,24,24,22,22,21,19,16,15,All
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,15
,Leslie Acosta,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Lou Agre,Yasmeen Kaboud,Ariana Flores Gordon,Carol Rose Fleischman,Ken Washington,Mark Aronchick,Gwen Snyder,Mary Jo Daley,Nicole Allen White,William Leopold,Michelle W Singer,Sherrie Cohen,Waleed Shahid,Blondell Reynolds Brown,Hamdi Soysal,Joe Foster,Margaret Lenzi,Heather A Steinmiller,Vincent Hughes,Tonya Diane Bah,15
Leslie Acosta,26,45,36,31,29,25,16,16,12,11,11,10,9,9,9,8,10,10,6,8,7,8,7,6,7,15
Cindy Bass,,2,33,29,29,16,8,7,6,12,11,4,10,12,4,10,2,3,9,2,10,3,8,9,2,15
Katherine J Gilmore,,,3,31,30,10,8,4,3,11,10,2,11,9,4,9,2,2,8,2,9,3,9,8,2,15
Malcolm Kenyatta,,,,0,29,8,6,2,2,11,9,1,10,9,3,8,1,0,8,1,9,2,9,8,1,15
Jerry T Jordan,,,,,0,8,6,3,3,11,10,2,9,9,4,8,2,1,8,2,9,3,8,8,2,15
Lou Agre,,,,,,2,15,12,11,5,4,10,2,3,8,2,7,9,0,8,1,8,1,0,7,15
Yasmeen Kaboud,,,,,,,1,10,10,2,2,10,2,0,9,0,9,8,1,9,0,8,0,0,7,15
Ariana Flores Gordon,,,,,,,,0,14,5,5,12,3,3,10,2,10,10,1,10,1,9,1,0,8,15
Carol Rose Fleischman,,,,,,,,,0,5,5,12,3,3,10,2,10,10,2,10,1,9,1,0,8,15
Ken Washington,,,,,,,,,,0,12,4,10,11,4,10,2,3,8,2,9,3,9,8,2,15
Mark Aronchick,,,,,,,,,,,0,4,10,10,3,11,3,4,8,3,8,2,7,8,1,15
Gwen Snyder,,,,,,,,,,,,0,2,2,9,2,9,10,1,9,0,8,0,0,7,15
Mary Jo Daley,,,,,,,,,,,,,0,8,3,8,3,1,8,3,8,2,8,8,1,15
Nicole Allen White,,,,,,,,,,,,,,0,3,10,0,2,8,0,10,2,8,9,1,15
William Leopold,,,,,,,,,,,,,,,0,2,8,8,3,8,3,9,3,2,8,15
Michelle W Singer,,,,,,,,,,,,,,,,0,0,3,8,0,8,1,7,8,0,15
Sherrie Cohen,,,,,,,,,,,,,,,,,0,7,1,9,0,7,0,0,6,15
Waleed Shahid,,,,,,,,,,,,,,,,,,0,1,7,0,7,0,0,7,15
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,0,8,1,7,8,1,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,0,8,0,0,6,15
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,2,8,9,1,15
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,2,1,7,15
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,7,1,15
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,0,15
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,15
Total,98,52,43,35,33,28,19,18,15,14,14,12,12,12,12,11,11,11,10,10,10,10,9,9,8,15
,Representative In The General Assembly 197th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,16
,Leslie Acosta,Cindy Bass,Ken Washington,Lou Agre,Katherine J Gilmore,Malcolm Kenyatta,Yasmeen Kaboud,Mary Jo Daley,Vincent Hughes,Jerry T Jordan,Joe Foster,Nicole Allen White,Heather A Steinmiller,Michelle W Singer,Mark Aronchick,Ariana Flores Gordon,Blondell Reynolds Brown,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Sherrie Cohen,William Leopold,Tonya Diane Bah,Waleed Shahid,Margaret Lenzi,16
Leslie Acosta,10,29,21,22,25,19,20,16,17,15,16,15,10,14,12,14,11,13,11,11,10,9,8,8,5,16
Cindy Bass,,1,20,10,19,20,7,16,16,18,15,16,14,14,15,8,12,5,5,6,5,4,3,4,1,16
Ken Washington,,,0,10,17,17,5,16,16,16,17,18,18,16,16,6,12,5,5,4,4,4,1,3,0,16
Lou Agre,,,,2,6,8,14,4,4,6,6,4,7,5,4,10,0,10,9,8,8,7,7,7,5,16
Katherine J Gilmore,,,,,0,20,5,15,13,18,14,14,12,13,13,2,11,2,3,3,4,1,1,1,0,16
Malcolm Kenyatta,,,,,,0,6,17,15,19,15,16,13,15,14,3,11,3,4,4,5,2,2,2,1,16
Yasmeen Kaboud,,,,,,,2,2,5,4,3,1,2,1,2,9,1,12,9,9,8,7,6,7,5,16
Mary Jo Daley,,,,,,,,0,14,16,15,15,13,15,15,2,12,2,1,3,3,1,0,1,0,16
Vincent Hughes,,,,,,,,,0,14,15,13,12,13,12,3,11,4,4,4,2,5,3,2,1,16
Jerry T Jordan,,,,,,,,,,0,14,14,13,14,14,1,11,1,2,2,3,1,1,0,0,16
Joe Foster,,,,,,,,,,,0,15,13,15,13,3,11,2,3,3,3,3,2,2,0,16
Nicole Allen White,,,,,,,,,,,,0,12,16,14,3,11,2,3,2,3,1,0,2,0,16
Heather A Steinmiller,,,,,,,,,,,,,0,13,12,1,10,1,1,2,2,3,1,1,0,16
Michelle W Singer,,,,,,,,,,,,,,0,13,1,10,1,3,1,2,2,1,1,0,16
Mark Aronchick,,,,,,,,,,,,,,,0,3,11,3,2,4,3,1,0,2,0,16
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,2,10,8,10,8,7,7,8,5,16
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,1,0,2,1,2,1,1,0,16
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,9,9,8,6,5,8,5,16
Gwen Snyder,,,,,,,,,,,,,,,,,,,1,7,7,7,6,7,5,16
