col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,All
Hillary Clinton,196,0,0,"1,041",913,All
Bernie Sanders,,166,0,819,660,All
Roque Rocky De La Fuente,,,5,20,23,All
Kevin J Boyle,,,,82,0,All
John Sabatina,,,,,73,All
Total,"2,150","1,645",48,"1,962","1,669",All
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,1
,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,1
Bernie Sanders,10,0,0,45,52,1
Hillary Clinton,,2,0,52,45,1
Roque Rocky De La Fuente,,,1,7,2,1
John Sabatina,,,,3,0,1
Kevin J Boyle,,,,,5,1
Total,107,99,10,107,104,1
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,2
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,2
Hillary Clinton,15,0,0,41,49,2
Bernie Sanders,,4,0,45,33,2
Roque Rocky De La Fuente,,,1,1,2,2
John Sabatina,,,,5,0,2
Kevin J Boyle,,,,,6,2
Total,105,82,4,92,90,2
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,3
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,3
Hillary Clinton,6,0,0,22,31,3
Bernie Sanders,,2,0,30,22,3
Roque Rocky De La Fuente,,,0,1,0,3
Kevin J Boyle,,,,3,0,3
John Sabatina,,,,,1,3
Total,59,54,1,56,54,3
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,4
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,4
Hillary Clinton,15,0,0,111,75,4
Bernie Sanders,,9,0,46,44,4
Roque Rocky De La Fuente,,,1,2,0,4
John Sabatina,,,,7,0,4
Kevin J Boyle,,,,,4,4
Total,201,99,3,166,123,4
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,5
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,John Sabatina,Kevin J Boyle,5
Hillary Clinton,7,0,0,26,26,5
Bernie Sanders,,4,0,15,17,5
Roque Rocky De La Fuente,,,0,1,0,5
John Sabatina,,,,4,0,5
Kevin J Boyle,,,,,0,5
Total,59,36,1,46,43,5
,Senator In The General Assembly 5th District - Democrat,,President Of The United States - Democrat,,,6
,Kevin J Boyle,John Sabatina,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,6
Kevin J Boyle,0,0,18,15,1,6
John Sabatina,,0,13,10,0,6
Hillary Clinton,,,2,0,0,6
Bernie Sanders,,,,3,0,6
Roque Rocky De La Fuente,,,,,0,6
Total,34,23,33,28,1,6
,President Of The United States - Democrat,,,Senator In The General Assembly 5th District - Democrat,,7
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Kevin J Boyle,John Sabatina,7
Hillary Clinton,8,0,0,71,67,7
Bernie Sanders,,13,0,62,58,7
Roque Rocky De La Fuente,,,0,0,2,7
Kevin J Boyle,,,,5,0,7
John Sabatina,,,,,6,7
Total,146,133,2,138,133,7
