col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
Anne Wakabayashi,,,,,,,0,17,19,20,6,19,15,14,15,4,3,3,3,19
Maria Quinones Sanchez,,,,,,,,1,13,13,2,14,14,15,11,1,1,1,2,19
Jennifer Lentz,,,,,,,,,0,19,8,16,14,12,14,5,4,5,4,19
Ryan N Boyer,,,,,,,,,,0,7,16,15,14,14,5,4,4,4,19
Peter Cutty,,,,,,,,,,,0,4,4,2,3,9,8,8,7,19
Cathy Brady,,,,,,,,,,,,0,13,12,14,3,2,3,3,19
Angel Cruz,,,,,,,,,,,,,0,13,12,1,3,3,3,19
Ted Kirsch,,,,,,,,,,,,,,0,10,2,2,2,3,19
Leanne Krueger Braneky,,,,,,,,,,,,,,,0,3,1,1,1,19
Amanda Mcillmurray,,,,,,,,,,,,,,,,0,11,9,8,19
Kat Richter,,,,,,,,,,,,,,,,,0,11,8,19
Jacob Adeniran,,,,,,,,,,,,,,,,,,0,7,19
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,,0,19
Total,118,34,0,56,33,28,25,23,22,22,21,20,17,17,16,15,13,12,10,19
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,20
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Angel Cruz,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Maria Quinones Sanchez,Ted Kirsch,Peter Cutty,Leanne Krueger Braneky,Anne Wakabayashi,Jacob Adeniran,Ryan N Boyer,Cathy Brady,Jennifer Lentz,Kat Richter,Amanda Mcillmurray,Katherine Hunter Snyder,20
Hillary Clinton,58,0,0,31,29,21,4,13,15,5,13,12,1,10,10,8,2,0,2,20
Bernie Sanders,,7,0,4,2,3,12,4,2,9,1,1,11,2,1,3,9,9,7,20
Roque Rocky De La Fuente,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Angel Cruz,,,,0,11,13,0,12,12,2,12,11,3,10,9,10,2,1,4,20
Thaddeus Kirkland,,,,,0,20,4,9,13,3,11,11,1,10,10,9,1,0,2,20
Blake Rutherford,,,,,,0,4,10,12,4,12,11,2,9,9,10,1,1,3,20
H Douglass Brown,,,,,,,0,3,2,11,0,0,8,1,0,1,9,8,5,20
Maria Quinones Sanchez,,,,,,,,0,12,3,9,8,3,8,7,9,4,3,2,20
Ted Kirsch,,,,,,,,,0,4,12,11,3,11,9,10,4,2,4,20
Peter Cutty,,,,,,,,,,0,2,2,9,2,0,2,10,8,7,20
Leanne Krueger Braneky,,,,,,,,,,,0,13,2,10,9,9,1,0,3,20
Anne Wakabayashi,,,,,,,,,,,,0,2,10,9,9,1,0,3,20
Jacob Adeniran,,,,,,,,,,,,,0,3,1,3,10,9,8,20
Ryan N Boyer,,,,,,,,,,,,,,0,9,9,2,1,4,20
Cathy Brady,,,,,,,,,,,,,,,0,8,0,0,2,20
Jennifer Lentz,,,,,,,,,,,,,,,,0,2,2,4,20
Kat Richter,,,,,,,,,,,,,,,,,0,9,7,20
Amanda Mcillmurray,,,,,,,,,,,,,,,,,,0,6,20
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,,0,20
Total,114,25,1,35,31,25,17,17,17,15,14,13,12,12,11,11,11,9,9,20
