col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,All
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Dwight Evans,251,0,0,0,"1,642",667,170,85,All
Chaka Fattah,,288,0,0,654,327,387,260,All
Brian Anthony Gordon,,,34,0,99,57,164,148,All
Dan Muroff,,,,5,129,122,97,5,All
Katie Mcginty,,,,,76,0,0,0,All
Joe Sestak,,,,,,30,0,0,All
John Fetterman,,,,,,,47,0,All
Joseph J Vodvarka,,,,,,,,21,All
Total,"2,815","1,916",502,358,"2,600","1,203",865,519,All
,United States Senator - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,1
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,1
Katie Mcginty,2,0,0,0,67,31,3,0,1
Joe Sestak,,1,0,0,13,14,2,0,1
John Fetterman,,,1,0,6,14,6,0,1
Joseph J Vodvarka,,,,2,3,7,3,0,1
Dwight Evans,,,,,6,0,0,0,1
Chaka Fattah,,,,,,11,0,0,1
Brian Anthony Gordon,,,,,,,1,0,1
Dan Muroff,,,,,,,,0,1
Total,103,30,27,15,95,77,15,0,1
,United States Senator - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,2
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,2
Katie Mcginty,8,0,0,0,83,51,1,0,2
Joe Sestak,,0,0,0,27,14,3,0,2
John Fetterman,,,1,0,7,23,5,0,2
Joseph J Vodvarka,,,,2,4,11,5,0,2
Dwight Evans,,,,,11,0,0,0,2
Chaka Fattah,,,,,,19,0,0,2
Brian Anthony Gordon,,,,,,,2,0,2
Dan Muroff,,,,,,,,0,2
Total,143,44,36,22,132,118,16,0,2
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,3
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,3
Dwight Evans,8,0,0,0,60,23,3,7,3
Chaka Fattah,,16,0,0,25,7,15,9,3
Brian Anthony Gordon,,,3,0,1,3,4,1,3
Dan Muroff,,,,0,0,1,0,0,3
Katie Mcginty,,,,,3,0,0,0,3
Joe Sestak,,,,,,0,0,0,3
Joseph J Vodvarka,,,,,,,0,0,3
John Fetterman,,,,,,,,2,3
Total,101,72,12,1,89,34,22,19,3
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,4
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Dwight Evans,24,0,0,0,120,43,8,6,4
Chaka Fattah,,21,0,0,51,20,21,18,4
Brian Anthony Gordon,,,0,0,3,0,5,4,4
Dan Muroff,,,,0,7,5,0,0,4
Katie Mcginty,,,,,6,0,0,0,4
Joe Sestak,,,,,,1,0,0,4
John Fetterman,,,,,,,2,0,4
Joseph J Vodvarka,,,,,,,,2,4
Total,201,131,12,12,187,69,36,30,4
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,5
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,5
Dwight Evans,17,0,0,0,109,8,27,6,5
Chaka Fattah,,14,0,0,23,22,15,21,5
Brian Anthony Gordon,,,0,0,2,14,1,8,5
Dan Muroff,,,,0,0,1,1,0,5
Katie Mcginty,,,,,1,0,0,0,5
John Fetterman,,,,,,1,0,0,5
Joe Sestak,,,,,,,1,0,5
Joseph J Vodvarka,,,,,,,,0,5
Total,167,95,25,2,135,46,45,35,5
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,6
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,6
Dwight Evans,19,0,0,0,58,4,15,2,6
Chaka Fattah,,13,0,0,19,7,2,11,6
Brian Anthony Gordon,,,0,0,2,11,0,1,6
Dan Muroff,,,,0,0,0,0,0,6
Katie Mcginty,,,,,2,0,0,0,6
Joseph J Vodvarka,,,,,,0,0,0,6
Joe Sestak,,,,,,,0,0,6
John Fetterman,,,,,,,,1,6
Total,98,52,14,0,81,22,17,15,6
,United States Senator - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,7
,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,7
Katie Mcginty,4,0,0,0,62,20,3,2,7
Joseph J Vodvarka,,1,0,0,2,11,8,0,7
John Fetterman,,,3,0,3,9,6,0,7
Joe Sestak,,,,0,11,8,1,0,7
Dwight Evans,,,,,6,0,0,0,7
Chaka Fattah,,,,,,7,0,0,7
Brian Anthony Gordon,,,,,,,3,0,7
Dan Muroff,,,,,,,,0,7
Total,91,22,21,20,84,55,21,2,7
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,8
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Dwight Evans,18,0,0,0,73,20,1,3,8
Chaka Fattah,,8,0,0,21,11,12,7,8
Brian Anthony Gordon,,,2,0,0,2,2,3,8
Dan Muroff,,,,0,2,2,1,0,8
Katie Mcginty,,,,,5,0,0,0,8
Joe Sestak,,,,,,0,0,0,8
John Fetterman,,,,,,,0,0,8
Joseph J Vodvarka,,,,,,,,0,8
Total,115,59,9,5,101,35,16,13,8
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,9
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,9
Dwight Evans,4,0,0,0,60,3,5,13,9
Chaka Fattah,,17,0,0,13,16,13,7,9
Brian Anthony Gordon,,,2,0,3,5,6,1,9
Dan Muroff,,,,0,1,0,0,1,9
Katie Mcginty,,,,,2,0,0,0,9
John Fetterman,,,,,,4,0,0,9
Joseph J Vodvarka,,,,,,,0,0,9
Joe Sestak,,,,,,,,0,9
Total,85,66,17,2,79,28,24,22,9
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,10
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Chaka Fattah,21,0,0,0,44,23,33,29,10
Dwight Evans,,14,0,0,81,34,9,5,10
Brian Anthony Gordon,,,3,0,5,4,9,16,10
Dan Muroff,,,,0,0,2,1,0,10
Katie Mcginty,,,,,9,0,0,0,10
Joe Sestak,,,,,,3,0,0,10
John Fetterman,,,,,,,2,0,10
Joseph J Vodvarka,,,,,,,,4,10
Total,150,143,37,3,139,66,54,54,10
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,11
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,11
Dwight Evans,9,0,0,0,54,29,3,4,11
Chaka Fattah,,8,0,0,21,10,13,11,11
Brian Anthony Gordon,,,2,0,3,2,7,8,11
Dan Muroff,,,,0,1,1,1,0,11
Katie Mcginty,,,,,0,0,0,0,11
Joe Sestak,,,,,,0,0,0,11
John Fetterman,,,,,,,2,0,11
Joseph J Vodvarka,,,,,,,,2,11
Total,99,63,22,3,79,42,26,25,11
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,12
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,12
Dwight Evans,16,0,0,0,72,20,10,6,12
Chaka Fattah,,10,0,0,29,14,10,8,12
Brian Anthony Gordon,,,1,0,3,3,4,4,12
Dan Muroff,,,,0,0,3,1,0,12
Katie Mcginty,,,,,4,0,0,0,12
Joe Sestak,,,,,,0,0,0,12
John Fetterman,,,,,,,2,0,12
Joseph J Vodvarka,,,,,,,,4,12
Total,124,71,15,4,108,40,27,22,12
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,13
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,13
Dwight Evans,18,0,0,0,66,31,6,2,13
Chaka Fattah,,17,0,0,24,19,15,12,13
Brian Anthony Gordon,,,2,0,2,1,11,7,13
Dan Muroff,,,,0,0,1,1,0,13
Katie Mcginty,,,,,1,0,0,0,13
Joe Sestak,,,,,,1,0,0,13
John Fetterman,,,,,,,1,0,13
Joseph J Vodvarka,,,,,,,,0,13
Total,123,87,23,2,93,53,34,21,13
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,14
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,14
Dwight Evans,8,0,0,0,49,24,2,4,14
Chaka Fattah,,14,0,0,15,5,8,5,14
Brian Anthony Gordon,,,2,0,2,2,0,1,14
Dan Muroff,,,,0,0,0,0,0,14
Katie Mcginty,,,,,0,0,0,0,14
Joe Sestak,,,,,,0,0,0,14
John Fetterman,,,,,,,0,0,14
Joseph J Vodvarka,,,,,,,,0,14
Total,87,47,7,0,66,31,10,10,14
,United States Senator - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,15
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,15
Katie Mcginty,1,0,0,0,35,40,3,1,15
Joe Sestak,,0,0,0,8,14,2,3,15
John Fetterman,,,0,0,7,5,3,0,15
Joseph J Vodvarka,,,,0,8,5,2,0,15
Chaka Fattah,,,,,9,0,0,0,15
Dwight Evans,,,,,,2,0,0,15
Brian Anthony Gordon,,,,,,,3,0,15
Dan Muroff,,,,,,,,0,15
Total,80,27,15,15,67,66,13,4,15
,Representative In Congress 2nd District - Democrat,,,,United States Senator - Democrat,,,,16
,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
Dwight Evans,6,0,0,0,62,18,5,3,16
Chaka Fattah,,10,0,0,20,14,16,5,16
Brian Anthony Gordon,,,1,0,3,3,5,10,16
Dan Muroff,,,,0,0,3,1,0,16
Katie Mcginty,,,,,4,0,0,0,16
Joe Sestak,,,,,,0,0,0,16
John Fetterman,,,,,,,1,0,16
Joseph J Vodvarka,,,,,,,,2,16
Total,94,65,22,4,89,38,28,20,16
,United States Senator - Democrat,,,,Representative In Congress 2nd District - Democrat,,,,17
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,17
Katie Mcginty,5,0,0,0,75,40,21,15,17
Joe Sestak,,2,0,0,53,26,17,3,17
John Fetterman,,,3,0,17,28,10,15,17
Joseph J Vodvarka,,,,1,2,16,0,8,17
