col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,All
,Robert A Brady,Kevin J Boyle,John Sabatina,All
Robert A Brady,120,"1,625","1,296",All
Kevin J Boyle,,337,0,All
John Sabatina,,,373,All
Total,"3,041","1,962","1,669",All
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,1
,Robert A Brady,John Sabatina,Kevin J Boyle,1
Robert A Brady,2,84,88,1
John Sabatina,,23,0,1
Kevin J Boyle,,,16,1
Total,174,107,104,1
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,2
,Robert A Brady,John Sabatina,Kevin J Boyle,2
Robert A Brady,7,66,74,2
John Sabatina,,26,0,2
Kevin J Boyle,,,16,2
Total,147,92,90,2
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,3
,Robert A Brady,Kevin J Boyle,John Sabatina,3
Robert A Brady,3,51,36,3
Kevin J Boyle,,5,0,3
John Sabatina,,,18,3
Total,90,56,54,3
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,4
,Robert A Brady,John Sabatina,Kevin J Boyle,4
Robert A Brady,7,130,99,4
John Sabatina,,36,0,4
Kevin J Boyle,,,24,4
Total,236,166,123,4
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,5
,Robert A Brady,John Sabatina,Kevin J Boyle,5
Robert A Brady,3,36,36,5
John Sabatina,,10,0,5
Kevin J Boyle,,,7,5
Total,75,46,43,5
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,6
,Robert A Brady,Kevin J Boyle,John Sabatina,6
Robert A Brady,1,32,18,6
Kevin J Boyle,,2,0,6
John Sabatina,,,5,6
Total,51,34,23,6
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,7
,Robert A Brady,Kevin J Boyle,John Sabatina,7
Robert A Brady,8,114,104,7
Kevin J Boyle,,24,0,7
John Sabatina,,,29,7
Total,226,138,133,7
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,8
,Robert A Brady,Kevin J Boyle,John Sabatina,8
Robert A Brady,4,58,38,8
Kevin J Boyle,,11,0,8
John Sabatina,,,13,8
Total,100,69,51,8
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,9
,Robert A Brady,Kevin J Boyle,John Sabatina,9
Robert A Brady,3,94,50,9
Kevin J Boyle,,21,0,9
John Sabatina,,,15,9
Total,147,115,65,9
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,10
,Robert A Brady,Kevin J Boyle,John Sabatina,10
Robert A Brady,7,64,48,10
Kevin J Boyle,,28,0,10
John Sabatina,,,15,10
Total,119,92,63,10
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,11
,Robert A Brady,Kevin J Boyle,John Sabatina,11
Robert A Brady,2,90,41,11
Kevin J Boyle,,20,0,11
John Sabatina,,,15,11
Total,133,110,56,11
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,12
,Robert A Brady,John Sabatina,Kevin J Boyle,12
Robert A Brady,20,35,23,12
John Sabatina,,7,0,12
Kevin J Boyle,,,0,12
Total,78,42,23,12
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,13
,Robert A Brady,Kevin J Boyle,John Sabatina,13
Robert A Brady,3,48,43,13
Kevin J Boyle,,7,0,13
John Sabatina,,,11,13
Total,94,55,54,13
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 5th District - Democrat,,14
,Robert A Brady,John Sabatina,Kevin J Boyle,14
