col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,W Curtis Thomas,Kenneth T Walker Jr,Yasmeen Kaboud,Lou Agre,Tonya Diane Bah,Sherrie Cohen,Margaret Lenzi,Carol Rose Fleischman,Gwen Snyder,William Leopold,Ariana Flores Gordon,Hamdi Soysal,Waleed Shahid,Cindy Bass,Jerry T Jordan,Katherine J Gilmore,Malcolm Kenyatta,Mark Aronchick,Vincent Hughes,Ken Washington,Mary Jo Daley,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Blondell Reynolds Brown,6
W Curtis Thomas,7,0,41,39,41,41,38,36,37,36,36,34,36,36,33,33,33,28,25,24,25,23,22,20,21,20,6
Kenneth T Walker Jr,,3,21,17,16,15,16,17,16,16,15,16,15,11,5,7,5,6,6,5,4,5,4,6,2,1,6
Yasmeen Kaboud,,,1,55,52,51,51,53,49,51,52,52,49,11,14,13,13,12,8,8,7,6,7,8,4,2,6
Lou Agre,,,,1,51,50,51,53,51,51,47,49,47,11,13,12,10,12,8,7,5,7,5,9,3,1,6
Tonya Diane Bah,,,,,0,52,53,53,50,55,50,50,52,9,10,11,9,13,10,8,6,7,7,10,6,2,6
Sherrie Cohen,,,,,,0,50,53,50,52,48,49,49,11,12,11,10,13,11,11,8,8,7,10,4,4,6
Margaret Lenzi,,,,,,,0,52,51,51,47,49,48,9,9,9,9,11,8,6,6,9,7,8,4,2,6
Carol Rose Fleischman,,,,,,,,0,52,52,49,51,49,9,11,10,8,12,9,8,6,7,5,9,2,1,6
Gwen Snyder,,,,,,,,,0,50,46,48,47,9,11,10,9,11,8,8,7,7,5,9,3,1,6
William Leopold,,,,,,,,,,0,49,49,50,7,8,9,6,10,8,6,4,5,5,8,4,1,6
Ariana Flores Gordon,,,,,,,,,,,0,49,46,7,8,7,6,9,7,5,3,4,6,6,3,1,6
Hamdi Soysal,,,,,,,,,,,,0,47,7,9,8,7,9,6,6,5,4,6,6,1,1,6
Waleed Shahid,,,,,,,,,,,,,0,8,10,9,8,12,8,7,6,6,5,8,3,1,6
Cindy Bass,,,,,,,,,,,,,,1,31,34,30,25,25,26,28,25,23,19,21,21,6
Jerry T Jordan,,,,,,,,,,,,,,,1,30,34,29,25,24,25,22,20,19,20,21,6
Katherine J Gilmore,,,,,,,,,,,,,,,,0,30,25,24,25,28,25,23,18,22,21,6
Malcolm Kenyatta,,,,,,,,,,,,,,,,,0,28,23,23,26,21,20,18,20,20,6
Mark Aronchick,,,,,,,,,,,,,,,,,,0,22,24,25,21,19,21,20,19,6
Vincent Hughes,,,,,,,,,,,,,,,,,,,0,25,21,23,21,21,20,22,6
Ken Washington,,,,,,,,,,,,,,,,,,,,0,24,22,23,20,22,21,6
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,21,20,17,19,20,6
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,22,18,21,21,6
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,14,20,20,6
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,16,15,6
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,19,6
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,88,33,67,61,60,59,58,57,57,56,55,54,54,50,41,41,39,35,32,31,30,29,27,26,25,22,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,7
,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Hamdi Soysal,Carol Rose Fleischman,William Leopold,Gwen Snyder,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Mark Aronchick,Ken Washington,Vincent Hughes,Blondell Reynolds Brown,Joe Foster,Mary Jo Daley,Nicole Allen White,Michelle W Singer,Heather A Steinmiller,Kenneth T Walker Jr,W Curtis Thomas,7
Yasmeen Kaboud,1,91,87,84,86,84,85,83,80,80,80,9,18,14,9,10,8,7,6,7,3,5,5,1,74,31,7
Lou Agre,,2,87,84,86,86,85,85,82,82,82,7,16,13,9,10,7,7,4,7,3,5,3,1,62,28,7
Sherrie Cohen,,,0,83,86,85,86,83,80,81,81,7,17,14,9,11,7,7,6,8,3,5,4,1,58,25,7
Ariana Flores Gordon,,,,0,85,82,84,82,79,78,80,8,18,14,8,9,8,6,6,8,3,4,4,1,55,26,7
Hamdi Soysal,,,,,0,85,86,84,82,82,81,8,17,14,9,9,8,7,4,7,3,5,3,1,57,24,7
Carol Rose Fleischman,,,,,,0,83,80,79,81,80,7,15,13,9,10,8,7,5,6,3,5,3,1,56,24,7
William Leopold,,,,,,,0,82,80,81,80,6,17,13,9,10,6,6,5,8,2,4,3,0,56,23,7
Gwen Snyder,,,,,,,,0,81,80,80,6,16,12,8,8,6,6,4,7,2,5,3,1,54,24,7
Margaret Lenzi,,,,,,,,,0,80,79,6,13,10,8,7,7,6,3,6,3,5,3,2,52,23,7
Tonya Diane Bah,,,,,,,,,,0,77,5,14,11,7,8,6,9,5,7,1,4,2,0,52,24,7
Waleed Shahid,,,,,,,,,,,0,5,12,9,7,8,7,6,3,5,2,4,3,1,52,24,7
Cindy Bass,,,,,,,,,,,,1,26,32,24,21,22,19,17,16,22,16,14,13,23,18,7
Malcolm Kenyatta,,,,,,,,,,,,,0,33,26,27,20,18,17,19,19,15,15,12,23,20,7
Jerry T Jordan,,,,,,,,,,,,,,0,27,24,19,21,20,19,19,16,14,12,23,16,7
Katherine J Gilmore,,,,,,,,,,,,,,,0,21,18,14,15,15,19,18,14,12,19,13,7
Mark Aronchick,,,,,,,,,,,,,,,,0,20,15,15,16,19,15,15,12,17,12,7
Ken Washington,,,,,,,,,,,,,,,,,0,17,15,15,21,17,15,13,17,9,7
Vincent Hughes,,,,,,,,,,,,,,,,,,0,19,16,14,14,12,12,14,10,7
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,17,14,15,13,12,12,10,7
Joe Foster,,,,,,,,,,,,,,,,,,,,0,14,15,14,11,12,9,7
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,17,14,14,12,9,7
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,15,13,13,7,7
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,0,11,10,7,7
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,7
Kenneth T Walker Jr,,,,,,,,,,,,,,,,,,,,,,,,,12,0,7
W Curtis Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,2,7
Total,115,103,92,90,90,89,88,87,86,86,85,45,44,41,33,30,27,26,24,23,23,21,18,14,113,57,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,8
,Yasmeen Kaboud,Lou Agre,Hamdi Soysal,Ariana Flores Gordon,Sherrie Cohen,William Leopold,Carol Rose Fleischman,Gwen Snyder,Waleed Shahid,Tonya Diane Bah,Margaret Lenzi,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Michelle W Singer,Joe Foster,Nicole Allen White,Mark Aronchick,Heather A Steinmiller,W Curtis Thomas,Kenneth T Walker Jr,8
Yasmeen Kaboud,2,65,59,55,54,54,53,51,52,48,45,10,10,10,11,6,7,4,3,5,7,4,6,2,30,33,8
Lou Agre,,0,57,55,53,53,53,50,49,49,45,10,10,9,10,6,8,4,3,4,6,4,5,2,30,33,8
Hamdi Soysal,,,0,56,54,53,54,52,52,49,46,6,7,7,8,5,6,3,2,4,7,3,5,1,26,29,8
Ariana Flores Gordon,,,,0,54,52,53,49,49,47,46,6,5,5,5,6,5,4,2,3,6,3,4,1,23,30,8
Sherrie Cohen,,,,,0,52,52,50,49,48,47,6,5,5,4,6,5,5,4,4,6,4,5,3,23,29,8
William Leopold,,,,,,0,50,50,51,50,46,6,6,5,6,6,8,4,3,4,5,3,5,2,24,28,8
Carol Rose Fleischman,,,,,,,0,49,46,48,45,7,6,7,6,6,6,5,3,5,6,4,4,2,23,28,8
Gwen Snyder,,,,,,,,0,48,49,45,4,5,4,5,4,6,2,3,4,4,3,4,2,22,26,8
Waleed Shahid,,,,,,,,,0,46,44,6,6,5,7,5,7,4,3,5,6,3,6,2,23,26,8
Tonya Diane Bah,,,,,,,,,,0,46,6,7,5,6,6,7,3,4,4,5,5,4,3,20,26,8
Margaret Lenzi,,,,,,,,,,,0,4,5,4,4,4,3,2,2,3,4,3,2,2,18,24,8
Cindy Bass,,,,,,,,,,,,0,29,25,24,24,20,24,20,19,16,20,16,17,21,13,8
Malcolm Kenyatta,,,,,,,,,,,,,0,24,25,20,20,20,19,19,16,19,14,18,21,11,8
Katherine J Gilmore,,,,,,,,,,,,,,0,22,17,18,18,15,19,15,15,14,15,18,12,8
Jerry T Jordan,,,,,,,,,,,,,,,0,18,17,16,15,16,16,16,13,14,18,10,8
Ken Washington,,,,,,,,,,,,,,,,0,18,22,20,17,16,20,16,16,13,12,8
Vincent Hughes,,,,,,,,,,,,,,,,,0,19,19,18,15,18,14,17,16,10,8
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,19,18,14,18,16,17,13,10,8
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,0,17,13,20,14,16,14,7,8
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,13,17,15,16,13,8,8
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,14,14,12,8,12,8
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,13,16,13,8,8
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,0,13,9,9,8
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,8
W Curtis Thomas,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8
Kenneth T Walker Jr,,,,,,,,,,,,,,,,,,,,,,,,,,3,8
Total,73,70,61,60,58,58,57,55,55,52,48,36,34,31,28,26,26,24,22,22,21,21,19,18,57,50,8
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,9
,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Cindy Bass,Carol Rose Fleischman,Waleed Shahid,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,William Leopold,Malcolm Kenyatta,Gwen Snyder,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Michelle W Singer,W Curtis Thomas,Kenneth T Walker Jr,9
Yasmeen Kaboud,2,70,64,63,17,62,56,59,57,58,55,17,40,15,10,11,10,9,13,12,8,8,9,7,36,49,9
Lou Agre,,0,60,60,16,60,56,55,54,54,52,18,39,15,10,9,8,8,11,8,6,7,9,8,34,40,9
Ariana Flores Gordon,,,0,61,11,61,56,58,56,53,52,12,37,12,7,8,8,8,11,9,6,6,8,4,28,37,9
Sherrie Cohen,,,,0,10,59,55,57,56,55,53,14,37,9,8,8,7,9,10,8,6,7,6,6,28,35,9
Cindy Bass,,,,,2,7,8,8,9,10,10,38,5,37,33,35,35,33,32,30,31,30,28,27,35,27,9
Carol Rose Fleischman,,,,,,0,55,57,54,52,50,10,39,8,6,6,6,5,9,7,3,4,8,4,23,37,9
Waleed Shahid,,,,,,,0,53,54,52,51,11,39,9,7,6,4,5,9,7,6,4,8,5,27,34,9
Hamdi Soysal,,,,,,,,0,53,51,52,10,37,8,5,7,7,5,10,8,4,4,8,5,24,34,9
Margaret Lenzi,,,,,,,,,0,53,52,11,37,9,6,6,5,5,10,9,6,5,8,5,23,33,9
Tonya Diane Bah,,,,,,,,,,0,52,11,37,10,7,8,5,7,10,7,5,7,8,7,24,33,9
William Leopold,,,,,,,,,,,0,12,38,10,6,8,7,5,9,9,5,7,9,7,26,28,9
Malcolm Kenyatta,,,,,,,,,,,,2,9,36,31,30,35,32,29,26,28,28,28,25,33,17,9
Gwen Snyder,,,,,,,,,,,,,0,7,4,6,4,5,6,6,2,5,8,4,18,21,9
Jerry T Jordan,,,,,,,,,,,,,,0,29,29,28,30,26,23,25,25,25,21,27,15,9
Katherine J Gilmore,,,,,,,,,,,,,,,1,30,28,27,26,23,25,27,22,22,25,13,9
Ken Washington,,,,,,,,,,,,,,,,0,31,34,32,27,28,30,28,27,24,15,9
Mary Jo Daley,,,,,,,,,,,,,,,,,0,30,31,27,28,29,27,25,25,14,9
Mark Aronchick,,,,,,,,,,,,,,,,,,0,29,23,26,28,25,25,23,15,9
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,25,27,28,24,26,24,14,9
Vincent Hughes,,,,,,,,,,,,,,,,,,,,0,28,24,24,21,20,15,9
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,0,25,22,23,20,14,9
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,0,25,26,21,12,9
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,24,21,12,9
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,19,11,9
W Curtis Thomas,,,,,,,,,,,,,,,,,,,,,,,,,11,0,9
Kenneth T Walker Jr,,,,,,,,,,,,,,,,,,,,,,,,,,5,9
Total,90,78,69,67,65,64,64,62,59,59,57,53,42,42,40,40,40,39,39,36,35,34,34,31,85,80,9
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,11
,Kenneth T Walker Jr,W Curtis Thomas,Cindy Bass,Yasmeen Kaboud,Lou Agre,Malcolm Kenyatta,Sherrie Cohen,Gwen Snyder,Jerry T Jordan,Ariana Flores Gordon,Carol Rose Fleischman,Katherine J Gilmore,Waleed Shahid,William Leopold,Margaret Lenzi,Hamdi Soysal,Tonya Diane Bah,Vincent Hughes,Ken Washington,Nicole Allen White,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Joe Foster,Michelle W Singer,Heather A Steinmiller,11
Kenneth T Walker Jr,9,0,46,44,40,46,45,43,48,41,40,45,40,42,41,39,40,40,43,39,42,38,39,40,35,32,11
W Curtis Thomas,,13,29,24,23,21,19,20,20,20,20,14,19,18,18,19,18,16,14,17,13,16,14,11,12,11,11
Cindy Bass,,,0,8,7,53,9,10,55,9,6,53,7,9,8,7,8,50,52,51,51,51,48,44,46,42,11
Yasmeen Kaboud,,,,1,64,13,62,63,14,61,63,7,61,59,59,58,59,11,10,8,8,5,7,12,6,5,11
Lou Agre,,,,,1,11,62,62,12,60,62,6,60,59,58,58,58,9,8,7,6,2,6,11,4,4,11
Malcolm Kenyatta,,,,,,0,13,14,56,12,10,55,10,13,12,11,9,51,51,51,50,52,52,44,46,43,11
Sherrie Cohen,,,,,,,0,65,15,64,64,9,63,63,61,60,61,12,11,9,9,4,8,12,6,5,11
Gwen Snyder,,,,,,,,0,16,65,64,8,63,62,61,59,60,13,12,10,9,5,8,13,7,6,11
Jerry T Jordan,,,,,,,,,0,13,11,50,13,15,14,12,13,50,52,51,50,53,49,48,47,43,11
Ariana Flores Gordon,,,,,,,,,,0,63,7,62,60,59,58,58,12,11,9,7,3,7,11,5,3,11
Carol Rose Fleischman,,,,,,,,,,,0,5,63,60,60,60,60,8,7,6,5,1,5,10,3,3,11
Katherine J Gilmore,,,,,,,,,,,,2,5,9,7,7,6,47,50,48,50,47,50,43,45,41,11
Waleed Shahid,,,,,,,,,,,,,0,60,59,58,59,10,8,7,5,2,4,10,4,3,11
William Leopold,,,,,,,,,,,,,,0,60,57,59,11,11,9,9,4,8,12,5,5,11
Margaret Lenzi,,,,,,,,,,,,,,,0,57,57,9,8,7,7,4,7,12,3,6,11
Hamdi Soysal,,,,,,,,,,,,,,,,0,55,8,8,7,7,2,7,12,4,4,11
Tonya Diane Bah,,,,,,,,,,,,,,,,,0,9,8,7,8,2,6,11,3,4,11
Vincent Hughes,,,,,,,,,,,,,,,,,,0,51,48,45,50,45,44,43,39,11
Ken Washington,,,,,,,,,,,,,,,,,,,0,50,48,49,47,45,47,40,11
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,48,48,46,45,45,39,11
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,47,48,42,43,39,11
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,47,42,45,41,11
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,0,42,42,39,11
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,40,38,11
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,37,11
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,111,69,78,78,73,72,70,69,69,67,66,65,65,65,64,63,63,60,59,57,56,55,55,53,49,46,11
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,12
,Kenneth T Walker Jr,W Curtis Thomas,Yasmeen Kaboud,Lou Agre,Cindy Bass,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Tonya Diane Bah,Malcolm Kenyatta,Margaret Lenzi,Waleed Shahid,Gwen Snyder,William Leopold,Katherine J Gilmore,Ken Washington,Jerry T Jordan,Heather A Steinmiller,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,12
Kenneth T Walker Jr,19,0,37,25,24,22,22,23,21,22,17,20,19,20,20,15,12,14,7,9,8,7,7,8,7,7,12
W Curtis Thomas,,6,19,18,19,14,14,13,13,13,19,13,13,11,11,12,11,11,10,7,9,9,8,7,8,7,12
Yasmeen Kaboud,,,1,44,12,38,39,38,38,37,9,35,36,35,35,7,8,8,3,4,4,2,4,2,4,6,12
Lou Agre,,,,0,10,39,38,37,37,35,8,35,33,36,34,6,9,7,4,3,2,0,4,0,3,4,12
Cindy Bass,,,,,1,9,9,10,7,9,27,6,5,5,5,25,20,23,16,18,18,17,15,16,16,14,12
Ariana Flores Gordon,,,,,,2,41,39,39,35,7,37,35,37,36,6,7,5,1,5,3,1,5,1,4,5,12
Sherrie Cohen,,,,,,,1,37,39,34,8,37,35,36,35,5,7,7,3,5,4,3,5,2,5,6,12
Carol Rose Fleischman,,,,,,,,0,37,37,7,35,34,34,36,5,8,5,2,4,5,3,4,3,3,5,12
Hamdi Soysal,,,,,,,,,0,35,4,36,37,36,34,3,5,4,2,3,2,1,4,0,3,4,12
Tonya Diane Bah,,,,,,,,,,0,4,32,32,32,33,5,5,3,1,2,2,1,3,0,2,4,12
Malcolm Kenyatta,,,,,,,,,,,0,5,2,2,4,20,20,22,16,17,18,17,15,17,15,14,12
Margaret Lenzi,,,,,,,,,,,,0,34,34,34,3,5,4,2,3,3,2,4,1,4,5,12
Waleed Shahid,,,,,,,,,,,,,0,33,32,2,3,2,1,1,2,1,2,0,2,4,12
Gwen Snyder,,,,,,,,,,,,,,0,33,3,5,3,1,2,1,0,3,0,3,3,12
William Leopold,,,,,,,,,,,,,,,0,3,4,2,0,1,1,0,1,1,1,3,12
Katherine J Gilmore,,,,,,,,,,,,,,,,0,16,19,12,15,14,13,14,13,14,12,12
Ken Washington,,,,,,,,,,,,,,,,,0,17,20,17,17,16,17,17,17,15,12
Jerry T Jordan,,,,,,,,,,,,,,,,,,0,15,15,15,15,14,14,14,12,12
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,0,15,15,15,13,14,14,12,12
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,0,16,15,16,14,16,14,12
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,18,15,16,16,15,12
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,14,16,15,13,12
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,0,12,16,14,12
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,13,11,12
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,,0,14,12
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,80,53,64,53,48,45,44,43,41,40,38,38,38,37,36,30,30,27,22,20,20,19,18,18,18,17,12
