col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,All
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,All
Joe Torsella,77,"1,176",940,272,213,181,All
Morgan Cephas,,559,0,0,0,0,All
Steven Jones,,,401,0,0,0,All
Edwin Santana,,,,102,0,0,All
Lynwood W Savage,,,,,72,0,All
Jess Johnson,,,,,,51,All
Total,"2,859","1,735","1,341",374,285,232,All
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,5
,Joe Torsella,Lynwood W Savage,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,5
Joe Torsella,7,67,60,26,13,4,5
Lynwood W Savage,,18,0,0,0,0,5
Morgan Cephas,,,24,0,0,0,5
Steven Jones,,,,10,0,0,5
Edwin Santana,,,,,10,0,5
Jess Johnson,,,,,,1,5
Total,177,85,84,36,23,5,5
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,14
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,14
Joe Torsella,6,81,65,30,11,6,14
Morgan Cephas,,15,0,0,0,0,14
Steven Jones,,,24,0,0,0,14
Edwin Santana,,,,6,0,0,14
Lynwood W Savage,,,,,1,0,14
Jess Johnson,,,,,,0,14
Total,199,96,89,36,12,6,14
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,15
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,15
Joe Torsella,9,106,64,22,15,11,15
Morgan Cephas,,39,0,0,0,0,15
Steven Jones,,,32,0,0,0,15
Edwin Santana,,,,10,0,0,15
Lynwood W Savage,,,,,3,0,15
Jess Johnson,,,,,,3,15
Total,227,145,96,32,18,14,15
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,16
,Joe Torsella,Steven Jones,Morgan Cephas,Edwin Santana,Lynwood W Savage,Jess Johnson,16
Joe Torsella,7,116,82,32,20,10,16
Steven Jones,,30,0,0,0,0,16
Morgan Cephas,,,27,0,0,0,16
Edwin Santana,,,,12,0,0,16
Lynwood W Savage,,,,,6,0,16
Jess Johnson,,,,,,1,16
Total,267,146,109,44,26,11,16
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,17
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Lynwood W Savage,Jess Johnson,17
Joe Torsella,7,91,69,22,15,6,17
Morgan Cephas,,28,0,0,0,0,17
Steven Jones,,,20,0,0,0,17
Edwin Santana,,,,2,0,0,17
Lynwood W Savage,,,,,4,0,17
Jess Johnson,,,,,,2,17
Total,210,119,89,24,19,8,17
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,18
,Joe Torsella,Morgan Cephas,Steven Jones,Edwin Santana,Jess Johnson,Lynwood W Savage,18
Joe Torsella,5,77,55,18,16,13,18
Morgan Cephas,,52,0,0,0,0,18
Steven Jones,,,25,0,0,0,18
Edwin Santana,,,,11,0,0,18
Jess Johnson,,,,,2,0,18
Lynwood W Savage,,,,,,3,18
Total,184,129,80,29,18,16,18
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,19
,Joe Torsella,Steven Jones,Morgan Cephas,Lynwood W Savage,Edwin Santana,Jess Johnson,19
Joe Torsella,3,94,67,11,11,12,19
Steven Jones,,27,0,0,0,0,19
Morgan Cephas,,,32,0,0,0,19
Lynwood W Savage,,,,8,0,0,19
Edwin Santana,,,,,4,0,19
Jess Johnson,,,,,,2,19
Total,198,121,99,19,15,14,19
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,20
,Joe Torsella,Morgan Cephas,Steven Jones,Lynwood W Savage,Jess Johnson,Edwin Santana,20
Joe Torsella,8,90,24,19,23,10,20
Morgan Cephas,,50,0,0,0,0,20
Steven Jones,,,7,0,0,0,20
Lynwood W Savage,,,,9,0,0,20
Jess Johnson,,,,,3,0,20
Edwin Santana,,,,,,8,20
Total,174,140,31,28,26,18,20
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,22
,Joe Torsella,Steven Jones,Morgan Cephas,Edwin Santana,Jess Johnson,Lynwood W Savage,22
Joe Torsella,5,98,53,13,6,2,22
Steven Jones,,53,0,0,0,0,22
Morgan Cephas,,,27,0,0,0,22
Edwin Santana,,,,6,0,0,22
Jess Johnson,,,,,8,0,22
Lynwood W Savage,,,,,,1,22
Total,177,151,80,19,14,3,22
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,23
,Joe Torsella,Steven Jones,Morgan Cephas,Jess Johnson,Edwin Santana,Lynwood W Savage,23
Joe Torsella,2,87,59,21,14,5,23
Steven Jones,,54,0,0,0,0,23
Morgan Cephas,,,28,0,0,0,23
Jess Johnson,,,,3,0,0,23
Edwin Santana,,,,,3,0,23
Lynwood W Savage,,,,,,1,23
Total,188,141,87,24,17,6,23
,State Treasurer - Democrat,Representative In The General Assembly 192nd District - Democrat,,,,,24
,Joe Torsella,Steven Jones,Morgan Cephas,Edwin Santana,Jess Johnson,Lynwood W Savage,24
Joe Torsella,3,81,71,15,8,3,24
Steven Jones,,55,0,0,0,0,24
Morgan Cephas,,,57,0,0,0,24
