col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,All
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Jeb Bush,Ben Carson,Gilbert Cox,Tom Ellis,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,All
Donald J Trump,749,0,0,0,0,0,985,948,896,515,457,339,330,All
Ted Cruz,,196,0,0,0,0,152,72,70,164,200,149,115,All
John R Kasich,,,184,0,0,0,91,84,90,154,139,87,110,All
Marco Rubio,,,,11,0,0,7,2,7,7,12,7,3,All
Jeb Bush,,,,,5,0,4,3,3,6,7,7,6,All
Ben Carson,,,,,,2,3,1,1,3,3,3,4,All
Gilbert Cox,,,,,,,1,738,727,150,287,235,121,All
Tom Ellis,,,,,,,,3,744,237,85,66,115,All
Lauren E Casper,,,,,,,,,0,200,138,56,122,All
Michael J Mcmonagle,,,,,,,,,,2,181,76,184,All
Shannon Oscar,,,,,,,,,,,2,339,254,All
Alan Apt,,,,,,,,,,,,1,172,All
Pam Levy,,,,,,,,,,,,,1,All
Total,"2,608",640,521,36,21,10,"1,252","1,120","1,073",855,822,593,571,All
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,1
,Donald J Trump,John R Kasich,Marco Rubio,Ted Cruz,Ben Carson,Jeb Bush,Alan Apt,Michael J Mcmonagle,Shannon Oscar,Pam Levy,Gilbert Cox,Lauren E Casper,Tom Ellis,1
Donald J Trump,8,0,0,0,0,0,5,5,5,3,4,3,2,1
John R Kasich,,0,0,0,0,0,2,2,1,2,0,0,0,1
Marco Rubio,,,1,0,0,0,1,0,0,0,0,0,0,1
Ted Cruz,,,,0,0,0,1,1,1,0,0,0,1,1
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,1
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,1
Alan Apt,,,,,,,0,2,2,3,2,0,0,1
Michael J Mcmonagle,,,,,,,,0,4,4,0,1,2,1
Shannon Oscar,,,,,,,,,0,2,2,1,1,1
Pam Levy,,,,,,,,,,0,0,0,0,1
Gilbert Cox,,,,,,,,,,,0,2,1,1
Lauren E Casper,,,,,,,,,,,,0,1,1
Tom Ellis,,,,,,,,,,,,,0,1
Total,20,3,2,2,0,0,9,8,7,5,4,3,3,1
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,2
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Gilbert Cox,Shannon Oscar,Alan Apt,Lauren E Casper,Tom Ellis,Michael J Mcmonagle,Pam Levy,2
Donald J Trump,3,0,0,0,0,0,3,2,1,2,0,0,0,2
Ted Cruz,,4,0,0,0,0,1,2,2,0,1,1,0,2
John R Kasich,,,1,0,0,0,1,0,0,1,1,0,1,2
Marco Rubio,,,,0,0,0,0,1,0,0,0,0,0,2
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,2
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,2
Gilbert Cox,,,,,,,0,1,1,0,0,0,0,2
Shannon Oscar,,,,,,,,0,2,1,0,0,0,2
Alan Apt,,,,,,,,,0,1,0,0,0,2
Lauren E Casper,,,,,,,,,,0,1,0,1,2
Tom Ellis,,,,,,,,,,,0,0,1,2
Michael J Mcmonagle,,,,,,,,,,,,0,0,2
Pam Levy,,,,,,,,,,,,,0,2
Total,9,9,3,1,0,0,5,5,3,3,2,1,1,2
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,3
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Gilbert Cox,Lauren E Casper,Shannon Oscar,Michael J Mcmonagle,Tom Ellis,Pam Levy,Alan Apt,3
Donald J Trump,18,0,0,0,0,0,17,17,14,14,13,11,8,3
Ted Cruz,,7,0,0,0,0,3,2,5,3,1,3,2,3
John R Kasich,,,5,0,0,0,0,1,1,1,3,1,0,3
Marco Rubio,,,,1,0,0,0,0,0,0,0,0,0,3
Ben Carson,,,,,0,0,0,0,0,0,0,0,0,3
Jeb Bush,,,,,,0,0,0,0,0,0,0,0,3
Gilbert Cox,,,,,,,0,11,7,1,10,1,6,3
Lauren E Casper,,,,,,,,0,4,5,10,5,0,3
Shannon Oscar,,,,,,,,,0,8,2,5,6,3
Michael J Mcmonagle,,,,,,,,,,0,5,6,0,3
Tom Ellis,,,,,,,,,,,0,3,1,3
Pam Levy,,,,,,,,,,,,0,1,3
Alan Apt,,,,,,,,,,,,,0,3
Total,60,16,8,1,0,0,20,20,20,18,17,15,10,3
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,4
,Donald J Trump,John R Kasich,Ted Cruz,Jeb Bush,Marco Rubio,Ben Carson,Gilbert Cox,Michael J Mcmonagle,Tom Ellis,Lauren E Casper,Shannon Oscar,Pam Levy,Alan Apt,4
Donald J Trump,27,0,0,0,0,0,54,29,48,49,27,16,13,4
John R Kasich,,8,0,0,0,0,9,14,7,6,6,6,5,4
Ted Cruz,,,8,0,0,0,6,15,3,3,9,7,6,4
Jeb Bush,,,,0,0,0,0,0,1,0,1,1,0,4
Marco Rubio,,,,,0,0,0,1,0,0,0,0,0,4
Ben Carson,,,,,,0,0,0,0,0,0,0,0,4
Gilbert Cox,,,,,,,0,7,42,46,14,4,12,4
Michael J Mcmonagle,,,,,,,,0,15,10,15,15,2,4
Tom Ellis,,,,,,,,,0,43,6,7,1,4
Lauren E Casper,,,,,,,,,,0,6,5,3,4
Shannon Oscar,,,,,,,,,,,0,13,15,4
Pam Levy,,,,,,,,,,,,0,5,4
Alan Apt,,,,,,,,,,,,,0,4
Total,123,33,32,1,1,0,69,59,59,58,43,30,24,4
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,5
,Donald J Trump,John R Kasich,Ted Cruz,Jeb Bush,Marco Rubio,Ben Carson,Tom Ellis,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Pam Levy,Shannon Oscar,Alan Apt,5
Donald J Trump,25,0,0,0,0,0,43,41,42,32,21,12,13,5
John R Kasich,,10,0,0,0,0,4,3,7,11,7,6,6,5
Ted Cruz,,,8,0,0,0,7,11,4,6,7,9,5,5
Jeb Bush,,,,1,0,0,0,0,0,0,1,0,1,5
Marco Rubio,,,,,0,0,1,0,1,1,0,0,0,5
Ben Carson,,,,,,0,0,0,0,0,0,0,0,5
Tom Ellis,,,,,,,0,31,36,17,9,3,6,5
Gilbert Cox,,,,,,,,0,29,9,10,13,9,5
Lauren E Casper,,,,,,,,,0,12,13,7,4,5
Michael J Mcmonagle,,,,,,,,,,0,15,4,5,5
Pam Levy,,,,,,,,,,,0,10,10,5
Shannon Oscar,,,,,,,,,,,,0,12,5
Alan Apt,,,,,,,,,,,,,0,5
Total,109,29,27,2,1,0,56,55,55,50,36,27,25,5
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,6
,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Jeb Bush,Marco Rubio,Gilbert Cox,Lauren E Casper,Tom Ellis,Shannon Oscar,Pam Levy,Michael J Mcmonagle,Alan Apt,6
Donald J Trump,6,0,0,0,0,0,48,44,43,6,8,6,3,6
Ted Cruz,,4,0,0,0,0,4,2,2,7,4,4,6,6
John R Kasich,,,3,0,0,0,1,1,1,3,2,2,1,6
Ben Carson,,,,0,0,0,0,0,0,0,0,0,0,6
Jeb Bush,,,,,0,0,0,0,0,0,0,0,0,6
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,6
Gilbert Cox,,,,,,,1,41,41,7,7,3,4,6
Lauren E Casper,,,,,,,,0,40,3,5,3,0,6
Tom Ellis,,,,,,,,,0,1,4,2,0,6
Shannon Oscar,,,,,,,,,,0,3,2,7,6
Pam Levy,,,,,,,,,,,0,4,2,6
Michael J Mcmonagle,,,,,,,,,,,,0,0,6
Alan Apt,,,,,,,,,,,,,0,6
Total,61,21,8,0,0,0,55,47,46,17,14,12,10,6
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,7
,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,Gilbert Cox,Tom Ellis,Lauren E Casper,Shannon Oscar,Alan Apt,Pam Levy,Michael J Mcmonagle,7
Donald J Trump,15,0,0,0,0,0,39,35,34,15,11,7,7,7
John R Kasich,,10,0,0,0,0,2,0,0,2,2,1,1,7
Ted Cruz,,,2,0,0,0,4,3,1,5,4,3,2,7
Ben Carson,,,,0,0,0,0,0,0,0,0,0,0,7
Jeb Bush,,,,,0,0,0,0,0,0,0,0,0,7
Marco Rubio,,,,,,0,0,0,0,0,0,0,0,7
Gilbert Cox,,,,,,,0,31,31,9,8,1,1,7
Tom Ellis,,,,,,,,0,32,0,2,1,3,7
Lauren E Casper,,,,,,,,,0,0,1,0,2,7
Shannon Oscar,,,,,,,,,,0,15,8,4,7
Alan Apt,,,,,,,,,,,0,5,1,7
Pam Levy,,,,,,,,,,,,0,3,7
Michael J Mcmonagle,,,,,,,,,,,,,0,7
Total,70,14,13,0,0,0,45,38,35,22,17,11,10,7
,President Of The United States - Republican,,,,,,Delegate To The Republican National Convention 13th District,,,,,,,8
,Donald J Trump,Ted Cruz,John R Kasich,Marco Rubio,Ben Carson,Jeb Bush,Gilbert Cox,Tom Ellis,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Pam Levy,Alan Apt,8
Donald J Trump,14,0,0,0,0,0,20,17,15,10,5,6,3,8
Ted Cruz,,5,0,0,0,0,6,1,1,4,7,3,5,8
John R Kasich,,,1,0,0,0,0,0,1,2,2,2,1,8
