col_1,col_2,col_3,division
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,All
,Isabella Fitzgerald,Joe Torsella,All
Isabella Fitzgerald,296,"3,785",All
Joe Torsella,,274,All
Total,"4,081","4,059",All
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,4
,Joe Torsella,Isabella Fitzgerald,4
Joe Torsella,6,131,4
Isabella Fitzgerald,,5,4
Total,137,136,4
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,5
,Joe Torsella,Isabella Fitzgerald,5
Joe Torsella,10,122,5
Isabella Fitzgerald,,4,5
Total,132,126,5
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,6
,Isabella Fitzgerald,Joe Torsella,6
Isabella Fitzgerald,26,278,6
Joe Torsella,,20,6
Total,304,298,6
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,8
,Isabella Fitzgerald,Joe Torsella,8
Isabella Fitzgerald,13,127,8
Joe Torsella,,8,8
Total,140,135,8
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,9
,Joe Torsella,Isabella Fitzgerald,9
Joe Torsella,17,135,9
Isabella Fitzgerald,,9,9
Total,152,144,9
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,10
,Isabella Fitzgerald,Joe Torsella,10
Isabella Fitzgerald,8,158,10
Joe Torsella,,5,10
Total,166,163,10
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,11
,Isabella Fitzgerald,Joe Torsella,11
Isabella Fitzgerald,11,138,11
Joe Torsella,,11,11
Total,149,149,11
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,12
,Isabella Fitzgerald,Joe Torsella,12
Isabella Fitzgerald,8,133,12
Joe Torsella,,7,12
Total,141,140,12
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,13
,Joe Torsella,Isabella Fitzgerald,13
Joe Torsella,11,149,13
Isabella Fitzgerald,,6,13
Total,160,155,13
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,14
,Isabella Fitzgerald,Joe Torsella,14
Isabella Fitzgerald,11,159,14
Joe Torsella,,8,14
Total,170,167,14
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,15
,Joe Torsella,Isabella Fitzgerald,15
Joe Torsella,8,117,15
Isabella Fitzgerald,,6,15
Total,125,123,15
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,16
,Joe Torsella,Isabella Fitzgerald,16
Joe Torsella,11,127,16
Isabella Fitzgerald,,6,16
Total,138,133,16
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,17
,Joe Torsella,Isabella Fitzgerald,17
Joe Torsella,13,158,17
Isabella Fitzgerald,,6,17
Total,171,164,17
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,18
,Isabella Fitzgerald,Joe Torsella,18
Isabella Fitzgerald,23,144,18
Joe Torsella,,7,18
Total,167,151,18
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,19
,Isabella Fitzgerald,Joe Torsella,19
Isabella Fitzgerald,14,150,19
Joe Torsella,,10,19
Total,164,160,19
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,20
,Isabella Fitzgerald,Joe Torsella,20
Isabella Fitzgerald,12,178,20
Joe Torsella,,9,20
Total,190,187,20
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,21
,Isabella Fitzgerald,Joe Torsella,21
Isabella Fitzgerald,20,245,21
Joe Torsella,,17,21
Total,265,262,21
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,22
,Isabella Fitzgerald,Joe Torsella,22
Isabella Fitzgerald,16,145,22
Joe Torsella,,9,22
Total,161,154,22
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,23
,Isabella Fitzgerald,Joe Torsella,23
Isabella Fitzgerald,24,159,23
Joe Torsella,,23,23
Total,183,182,23
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,24
,Isabella Fitzgerald,Joe Torsella,24
Isabella Fitzgerald,14,113,24
Joe Torsella,,5,24
Total,127,118,24
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,25
,Joe Torsella,Isabella Fitzgerald,25
Joe Torsella,21,183,25
Isabella Fitzgerald,,17,25
Total,204,200,25
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,26
,Joe Torsella,Isabella Fitzgerald,26
Joe Torsella,16,146,26
Isabella Fitzgerald,,9,26
Total,162,155,26
,State Treasurer - Democrat,Representative In The General Assembly 203rd District - Democrat,27
,Joe Torsella,Isabella Fitzgerald,27
Joe Torsella,14,187,27
Isabella Fitzgerald,,11,27
Total,201,198,27
,Representative In The General Assembly 203rd District - Democrat,State Treasurer - Democrat,28
,Isabella Fitzgerald,Joe Torsella,28
Isabella Fitzgerald,17,203,28
Joe Torsella,,8,28
Total,220,211,28
