col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Nicole Allen White,Michelle W Singer,Lou Agre,Joe Foster,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Cindy Bass,61,"1,593","1,573","1,475",388,"1,206","1,259","1,254","1,177","1,195","1,163","1,143",347,"1,042","1,065",264,272,222,216,196,193,187,175,175,"1,078",469,252,293,All
Malcolm Kenyatta,,22,"1,517","1,463",393,"1,176","1,190","1,169","1,142","1,153","1,110","1,094",339,"1,030","1,031",258,287,223,223,214,224,209,198,197,950,433,176,165,All
Katherine J Gilmore,,,12,"1,416",356,"1,125","1,156","1,178","1,098","1,140","1,099","1,092",291,"1,009","1,035",227,240,191,181,173,178,185,151,160,897,391,171,159,All
Jerry T Jordan,,,,5,333,"1,077","1,104","1,102","1,047","1,097","1,022","1,022",307,972,985,219,240,191,176,180,183,166,155,161,836,380,145,125,All
Yasmeen Kaboud,,,,,37,221,232,184,173,197,184,162,"1,047",181,120,904,893,870,844,868,830,794,797,813,475,356,397,161,All
Vincent Hughes,,,,,,9,"1,141","1,072","1,209","1,039","1,100","1,060",186,"1,035","1,019",181,204,159,164,142,172,174,158,152,850,369,96,57,All
Ken Washington,,,,,,,1,"1,147","1,109","1,111","1,134","1,111",198,"1,034","1,044",206,214,168,170,151,159,157,147,146,814,336,97,81,All
Mary Jo Daley,,,,,,,,2,"1,059","1,150","1,071","1,060",146,987,"1,017",150,179,131,123,123,110,124,94,101,804,317,106,73,All
Blondell Reynolds Brown,,,,,,,,,3,"1,023","1,091","1,063",128,"1,007","1,010",138,164,115,127,99,127,143,124,118,804,320,90,56,All
Mark Aronchick,,,,,,,,,,0,"1,042","1,048",169,987,"1,006",164,189,142,140,132,127,129,117,105,759,308,100,69,All
Nicole Allen White,,,,,,,,,,,3,"1,077",156,"1,022","1,017",165,172,133,140,119,143,162,151,127,769,296,97,62,All
Michelle W Singer,,,,,,,,,,,,0,136,995,"1,027",142,169,122,143,99,132,147,122,115,747,301,83,59,All
Lou Agre,,,,,,,,,,,,,13,147,81,863,859,837,795,830,808,762,766,789,397,306,338,113,All
Joe Foster,,,,,,,,,,,,,,0,947,143,155,124,140,112,150,150,147,130,697,279,83,54,All
Heather A Steinmiller,,,,,,,,,,,,,,,0,78,113,68,82,62,88,96,72,73,697,256,79,48,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,3,867,866,811,845,796,765,770,778,389,309,281,53,All
