col_1,col_2,division
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,"1,897",All
Total,"1,897",All
,Representative In Congress 1st District - Democrat,1
,Robert A Brady,1
Robert A Brady,89,1
Total,89,1
,Representative In Congress 1st District - Democrat,2
,Robert A Brady,2
Robert A Brady,84,2
Total,84,2
,Representative In Congress 1st District - Democrat,3
,Robert A Brady,3
Robert A Brady,125,3
Total,125,3
,Representative In Congress 1st District - Democrat,4
,Robert A Brady,4
Robert A Brady,97,4
Total,97,4
,Representative In Congress 1st District - Democrat,5
,Robert A Brady,5
Robert A Brady,108,5
Total,108,5
,Representative In Congress 1st District - Democrat,6
,Robert A Brady,6
Robert A Brady,86,6
Total,86,6
,Representative In Congress 1st District - Democrat,7
,Robert A Brady,7
Robert A Brady,108,7
Total,108,7
,Representative In Congress 1st District - Democrat,8
,Robert A Brady,8
Robert A Brady,107,8
Total,107,8
,Representative In Congress 1st District - Democrat,9
,Robert A Brady,9
Robert A Brady,57,9
Total,57,9
,Representative In Congress 1st District - Democrat,10
,Robert A Brady,10
Robert A Brady,68,10
Total,68,10
,Representative In Congress 1st District - Democrat,11
,Robert A Brady,11
Robert A Brady,75,11
Total,75,11
,Representative In Congress 1st District - Democrat,12
,Robert A Brady,12
Robert A Brady,101,12
Total,101,12
,Representative In Congress 1st District - Democrat,13
,Robert A Brady,13
Robert A Brady,87,13
Total,87,13
,Representative In Congress 1st District - Democrat,14
,Robert A Brady,14
Robert A Brady,59,14
Total,59,14
,Representative In Congress 1st District - Democrat,15
,Robert A Brady,15
Robert A Brady,51,15
Total,51,15
,Representative In Congress 1st District - Democrat,16
,Robert A Brady,16
Robert A Brady,46,16
Total,46,16
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,81,17
Total,81,17
,Representative In Congress 1st District - Democrat,18
,Robert A Brady,18
Robert A Brady,79,18
Total,79,18
,Representative In Congress 1st District - Democrat,19
,Robert A Brady,19
Robert A Brady,50,19
Total,50,19
,Representative In Congress 1st District - Democrat,20
,Robert A Brady,20
Robert A Brady,52,20
Total,52,20
,Representative In Congress 1st District - Democrat,21
,Robert A Brady,21
Robert A Brady,55,21
Total,55,21
,Representative In Congress 1st District - Democrat,22
,Robert A Brady,22
Robert A Brady,73,22
Total,73,22
,Representative In Congress 1st District - Democrat,23
,Robert A Brady,23
Robert A Brady,71,23
Total,71,23
,Representative In Congress 1st District - Democrat,24
,Robert A Brady,24
Robert A Brady,88,24
Total,88,24
