col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,All
,Jim Pio,Christopher M Vogler,Dave Hackett,Seth Kaufer,All
Jim Pio,15,44,40,37,All
Christopher M Vogler,,3,30,32,All
Dave Hackett,,,0,30,All
Seth Kaufer,,,,2,All
Total,80,50,43,42,All
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,19
,Jim Pio,Christopher M Vogler,Seth Kaufer,Dave Hackett,19
Jim Pio,2,19,18,17,19
Christopher M Vogler,,1,16,15,19
Seth Kaufer,,,0,15,19
Dave Hackett,,,,0,19
Total,27,21,19,18,19
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,23
,Jim Pio,Christopher M Vogler,Dave Hackett,Seth Kaufer,23
Jim Pio,8,13,13,11,23
Christopher M Vogler,,2,7,8,23
Dave Hackett,,,0,7,23
Seth Kaufer,,,,2,23
Total,32,16,14,14,23
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 1st District,,,24
,Jim Pio,Christopher M Vogler,Dave Hackett,Seth Kaufer,24
Jim Pio,5,12,10,8,24
Christopher M Vogler,,0,8,8,24
Dave Hackett,,,0,8,24
Seth Kaufer,,,,0,24
Total,21,13,11,9,24
