col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,All
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Marco Rubio,Ben Carson,All
Jim Pio,2,197,77,56,4,4,1,All
Donald J Trump,,121,0,0,0,0,0,All
Ted Cruz,,,23,0,0,0,0,All
John R Kasich,,,,32,0,0,0,All
Jeb Bush,,,,,2,0,0,All
Marco Rubio,,,,,,1,0,All
Ben Carson,,,,,,,0,All
Total,341,318,100,88,6,5,1,All
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,1
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,1
Jim Pio,0,28,13,7,1,0,0,1
Donald J Trump,,15,0,0,0,0,0,1
Ted Cruz,,,4,0,0,0,0,1
John R Kasich,,,,5,0,0,0,1
Jeb Bush,,,,,0,0,0,1
Ben Carson,,,,,,0,0,1
Marco Rubio,,,,,,,0,1
Total,49,43,17,12,1,0,0,1
,President Of The United States - Republican,,,,,,Representative In The General Assembly 172nd District - Republican,3
,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Jeb Bush,Marco Rubio,Jim Pio,3
Donald J Trump,12,0,0,0,0,0,28,3
John R Kasich,,2,0,0,0,0,8,3
Ted Cruz,,,6,0,0,0,2,3
Ben Carson,,,,0,0,0,0,3
Jeb Bush,,,,,0,0,0,3
Marco Rubio,,,,,,0,0,3
Jim Pio,,,,,,,1,3
Total,40,10,8,0,0,0,39,3
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,5
,Jim Pio,Donald J Trump,John R Kasich,Ted Cruz,Ben Carson,Marco Rubio,Jeb Bush,5
Jim Pio,0,40,14,17,1,1,0,5
Donald J Trump,,23,0,0,0,0,0,5
John R Kasich,,,4,0,0,0,0,5
Ted Cruz,,,,1,0,0,0,5
Ben Carson,,,,,0,0,0,5
Marco Rubio,,,,,,0,0,5
Jeb Bush,,,,,,,0,5
Total,73,63,18,18,1,1,0,5
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,7
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Ben Carson,Marco Rubio,7
Jim Pio,1,28,10,7,1,0,0,7
Donald J Trump,,12,0,0,0,0,0,7
Ted Cruz,,,5,0,0,0,0,7
John R Kasich,,,,7,0,0,0,7
Jeb Bush,,,,,0,0,0,7
Ben Carson,,,,,,0,0,7
Marco Rubio,,,,,,,0,7
Total,47,40,15,14,1,0,0,7
,President Of The United States - Republican,,,,,,Representative In The General Assembly 172nd District - Republican,8
,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Ben Carson,Jeb Bush,Jim Pio,8
Donald J Trump,30,0,0,0,0,0,40,8
John R Kasich,,6,0,0,0,0,14,8
Ted Cruz,,,0,0,0,0,10,8
Marco Rubio,,,,1,0,0,0,8
Ben Carson,,,,,0,0,0,8
Jeb Bush,,,,,,0,0,8
Jim Pio,,,,,,,0,8
Total,70,20,10,1,0,0,64,8
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,9
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Ben Carson,Jeb Bush,Marco Rubio,9
Jim Pio,0,14,11,5,0,0,0,9
Donald J Trump,,12,0,0,0,0,0,9
Ted Cruz,,,0,0,0,0,0,9
John R Kasich,,,,1,0,0,0,9
Ben Carson,,,,,0,0,0,9
Jeb Bush,,,,,,0,0,9
Marco Rubio,,,,,,,0,9
Total,30,26,11,6,0,0,0,9
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,,,15
,Jim Pio,Donald J Trump,Ted Cruz,John R Kasich,Jeb Bush,Marco Rubio,Ben Carson,15
Jim Pio,0,19,14,1,2,3,0,15
Donald J Trump,,17,0,0,0,0,0,15
Ted Cruz,,,7,0,0,0,0,15
John R Kasich,,,,7,0,0,0,15
Jeb Bush,,,,,2,0,0,15
Marco Rubio,,,,,,0,0,15
Ben Carson,,,,,,,0,15
Total,39,36,21,8,4,3,0,15
