col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,All
,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,Allyson Y Schwartz,Betsy May Kilkenny,Val Arkoosh,Elaine Tomlin,Michael J Rahming,Charles Quann,Louis Farinella,Mike Stack,W Gerard Oleksiak,Mark B Cohen,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,All
Hillary Clinton,"1,056",0,0,"2,041","1,537","1,472","1,356",461,"1,090","1,039","1,002",942,239,129,143,123,83,All
Bernie Sanders,,304,0,319,182,192,205,776,135,103,127,98,569,503,481,446,406,All
Roque Rocky De La Fuente,,,2,7,5,6,0,5,2,2,1,1,2,3,2,2,2,All
Allyson Y Schwartz,,,,2,"1,542","1,513","1,257",564,"1,136","1,072","1,038",971,366,259,254,244,194,All
Betsy May Kilkenny,,,,,0,"1,436","1,152",467,"1,070","1,024",969,919,275,173,176,165,119,All
Val Arkoosh,,,,,,1,"1,116",468,"1,062","1,001",948,917,263,171,163,138,120,All
Elaine Tomlin,,,,,,,5,322,"1,084","1,036","1,011",938,313,212,217,206,160,All
Michael J Rahming,,,,,,,,0,263,218,202,174,592,517,466,425,402,All
Charles Quann,,,,,,,,,0,"1,020",952,927,233,167,158,140,106,All
Louis Farinella,,,,,,,,,,0,915,892,198,125,116,103,71,All
Mike Stack,,,,,,,,,,,0,916,194,128,156,143,105,All
W Gerard Oleksiak,,,,,,,,,,,,0,151,102,125,112,90,All
Mark B Cohen,,,,,,,,,,,,,1,540,483,447,409,All
Henry Albert,,,,,,,,,,,,,,0,470,432,405,All
Linda A Fields,,,,,,,,,,,,,,,0,440,419,All
Melissa Robbins,,,,,,,,,,,,,,,,0,411,All
Bev Hahn,,,,,,,,,,,,,,,,,0,All
Total,"3,621","1,397",14,"2,381","1,733","1,681","1,578","1,246","1,236","1,150","1,140","1,051",815,637,632,571,494,All
,President Of The United States - Democrat,,,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,1
