col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 190th District - Democrat,,,,,,United States Senator - Democrat,,,,All
,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Vanessa L Brown,201,0,0,0,0,0,630,301,57,76,All
Wanda Logan,,111,0,0,0,0,243,170,234,180,All
Ray Bailey,,,41,0,0,0,69,50,77,92,All
Movita Johnson Harrell,,,,47,0,0,110,90,29,34,All
Darryl Thomas,,,,,52,0,97,68,14,30,All
Ted Smith,,,,,,12,29,26,9,4,All
Katie Mcginty,,,,,,,84,0,0,0,All
Joe Sestak,,,,,,,,70,0,0,All
Joseph J Vodvarka,,,,,,,,,20,0,All
John Fetterman,,,,,,,,,,22,All
Total,"1,265",938,329,310,261,80,"1,262",775,440,438,All
,Representative In The General Assembly 190th District - Democrat,,,,,,United States Senator - Democrat,,,,1
,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,1
Vanessa L Brown,13,0,0,0,0,0,36,5,16,6,1
Wanda Logan,,7,0,0,0,0,14,16,3,7,1
Movita Johnson Harrell,,,2,0,0,0,8,0,5,3,1
Ray Bailey,,,,1,0,0,2,6,1,5,1
Darryl Thomas,,,,,2,0,4,1,1,0,1
Ted Smith,,,,,,2,3,0,0,0,1
Katie Mcginty,,,,,,,2,0,0,0,1
Joseph J Vodvarka,,,,,,,,1,0,0,1
Joe Sestak,,,,,,,,,1,0,1
John Fetterman,,,,,,,,,,3,1
Total,76,47,18,15,8,5,69,29,27,24,1
,United States Senator - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,2
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Wanda Logan,Vanessa L Brown,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,2
Katie Mcginty,5,0,0,0,20,40,6,2,4,0,2
Joe Sestak,,3,0,0,15,12,8,0,2,1,2
John Fetterman,,,1,0,10,5,6,7,1,0,2
Joseph J Vodvarka,,,,1,15,3,2,6,0,0,2
Wanda Logan,,,,,16,0,0,0,0,0,2
Vanessa L Brown,,,,,,9,0,0,0,0,2
Movita Johnson Harrell,,,,,,,6,0,0,0,2
Ray Bailey,,,,,,,,3,0,0,2
Darryl Thomas,,,,,,,,,2,0,2
Ted Smith,,,,,,,,,,0,2
Total,77,41,30,27,76,69,28,18,9,1,2
,Representative In The General Assembly 190th District - Democrat,,,,,,United States Senator - Democrat,,,,3
,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,3
