col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,All
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,All
Joe Torsella,286,"2,269",986,All
Lawrence M Farnese Jr,,359,0,All
John H Morley Jr,,,124,All
Total,"3,541","2,628","1,110",All
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,1
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,1
Joe Torsella,10,103,42,1
Lawrence M Farnese Jr,,12,0,1
John H Morley Jr,,,3,1
Total,155,115,45,1
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,2
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,2
Joe Torsella,24,146,52,2
Lawrence M Farnese Jr,,23,0,2
John H Morley Jr,,,2,2
Total,222,169,54,2
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,3
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,3
Joe Torsella,24,159,43,3
Lawrence M Farnese Jr,,34,0,3
John H Morley Jr,,,2,3
Total,226,193,45,3
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,4
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,4
Joe Torsella,13,122,50,4
Lawrence M Farnese Jr,,20,0,4
John H Morley Jr,,,6,4
Total,185,142,56,4
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,5
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,5
Joe Torsella,4,53,27,5
Lawrence M Farnese Jr,,10,0,5
John H Morley Jr,,,5,5
Total,84,63,32,5
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,6
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,6
Joe Torsella,4,85,34,6
Lawrence M Farnese Jr,,7,0,6
John H Morley Jr,,,6,6
Total,123,92,40,6
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,7
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,7
Joe Torsella,6,56,28,7
Lawrence M Farnese Jr,,6,0,7
John H Morley Jr,,,6,7
Total,90,62,34,7
,State Treasurer - Democrat,Senator In The General Assembly 1st District - Democrat,,8
,Joe Torsella,Lawrence M Farnese Jr,John H Morley Jr,8
Joe Torsella,10,78,42,8
Lawrence M Farnese Jr,,11,0,8
