col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,Maria Quinones Sanchez,H Douglass Brown,Blake Rutherford,Peter Cutty,Angel Cruz,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Amanda Mcillmurray,Ryan N Boyer,Ted Kirsch,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,All
Thaddeus Kirkland,49,451,201,594,202,403,472,397,419,390,126,377,337,75,79,73,270,290,206,188,All
Maria Quinones Sanchez,,178,123,386,122,470,436,378,409,382,134,351,360,106,113,98,247,88,152,99,All
H Douglass Brown,,,16,181,483,129,123,129,82,102,395,99,61,334,327,328,169,173,170,182,All
Blake Rutherford,,,,19,190,375,396,376,352,368,117,365,321,71,75,65,200,157,151,125,All
Peter Cutty,,,,,8,123,117,118,85,110,362,101,60,312,310,312,133,125,140,145,All
Angel Cruz,,,,,,10,386,394,356,389,138,354,366,100,112,98,213,76,137,75,All
Anne Wakabayashi,,,,,,,3,397,413,383,126,371,318,78,84,66,205,98,120,69,All
Jennifer Lentz,,,,,,,,1,356,381,134,356,327,84,89,79,188,84,119,59,All
Leanne Krueger Braneky,,,,,,,,,1,364,89,331,319,64,59,52,178,80,107,57,All
Cathy Brady,,,,,,,,,,1,116,348,339,82,80,67,190,76,110,52,All
Amanda Mcillmurray,,,,,,,,,,,1,93,64,342,330,317,140,64,135,93,All
Ryan N Boyer,,,,,,,,,,,,2,310,64,60,64,164,69,115,56,All
Ted Kirsch,,,,,,,,,,,,,0,56,57,47,154,52,103,44,All
Kat Richter,,,,,,,,,,,,,,0,301,307,115,46,115,86,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,1,290,124,37,111,73,All
Jacob Adeniran,,,,,,,,,,,,,,,,1,101,46,107,85,All
Katie Mcginty,,,,,,,,,,,,,,,,,77,0,0,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,57,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,68,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,63,All
Total,"1,110",858,751,740,594,589,561,502,492,486,463,452,416,388,373,362,624,503,478,448,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Maria Quinones Sanchez,H Douglass Brown,Thaddeus Kirkland,Angel Cruz,Peter Cutty,Blake Rutherford,Jennifer Lentz,Amanda Mcillmurray,Cathy Brady,Kat Richter,Ryan N Boyer,Anne Wakabayashi,Leanne Krueger Braneky,Jacob Adeniran,Katherine Hunter Snyder,Ted Kirsch,John Fetterman,Joseph J Vodvarka,Joe Sestak,Katie Mcginty,1
Maria Quinones Sanchez,14,8,25,34,10,19,27,11,26,8,23,22,20,6,7,18,9,7,9,6,1
H Douglass Brown,,1,9,8,30,6,10,26,5,24,5,5,5,20,20,4,20,9,9,8,1
Thaddeus Kirkland,,,0,27,10,24,25,8,23,6,20,21,20,4,6,18,13,15,7,7,1
Angel Cruz,,,,0,10,19,29,12,26,9,24,22,21,6,8,18,9,7,10,7,1
Peter Cutty,,,,,1,7,10,22,7,19,7,4,7,19,19,4,10,9,9,8,1
Blake Rutherford,,,,,,1,17,3,17,5,16,16,15,1,1,16,10,5,7,7,1
Jennifer Lentz,,,,,,,0,14,22,10,21,20,20,8,10,16,8,7,8,8,1
Amanda Mcillmurray,,,,,,,,0,9,24,6,8,8,20,21,3,7,8,7,9,1
Cathy Brady,,,,,,,,,0,6,19,22,19,6,7,16,6,5,8,7,1
Kat Richter,,,,,,,,,,0,7,7,7,19,19,4,7,4,9,6,1
Ryan N Boyer,,,,,,,,,,,0,20,19,3,3,18,6,5,8,4,1
Anne Wakabayashi,,,,,,,,,,,,0,19,2,5,17,4,5,7,6,1
Leanne Krueger Braneky,,,,,,,,,,,,,0,5,6,16,4,5,6,6,1
Jacob Adeniran,,,,,,,,,,,,,,0,16,1,5,4,9,4,1
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,0,6,3,6,7,1
Ted Kirsch,,,,,,,,,,,,,,,,0,4,4,6,3,1
John Fetterman,,,,,,,,,,,,,,,,,2,0,0,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,4,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,,4,0,1
Katie Mcginty,,,,,,,,,,,,,,,,,,,,3,1
Total,50,48,45,38,38,33,33,32,29,28,26,25,24,23,23,20,32,27,25,25,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
