col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Republican,Attorney General - Republican,,All
,Deborah Williams,John Rafferty,Joe Peters,All
Deborah Williams,26,197,86,All
John Rafferty,,40,0,All
Joe Peters,,,18,All
Total,309,237,104,All
,Representative In Congress 1st District - Republican,Attorney General - Republican,,1
,Deborah Williams,John Rafferty,Joe Peters,1
Deborah Williams,1,8,0,1
John Rafferty,,1,0,1
Joe Peters,,,0,1
Total,9,9,0,1
,Representative In Congress 1st District - Republican,Attorney General - Republican,,2
,Deborah Williams,John Rafferty,Joe Peters,2
Deborah Williams,2,14,5,2
John Rafferty,,4,0,2
Joe Peters,,,0,2
Total,21,18,5,2
,Representative In Congress 1st District - Republican,Attorney General - Republican,,3
,Deborah Williams,John Rafferty,Joe Peters,3
Deborah Williams,1,8,5,3
John Rafferty,,3,0,3
Joe Peters,,,2,3
Total,14,11,7,3
,Representative In Congress 1st District - Republican,Attorney General - Republican,,4
,Deborah Williams,John Rafferty,Joe Peters,4
Deborah Williams,2,26,13,4
John Rafferty,,6,0,4
Joe Peters,,,1,4
Total,41,32,14,4
,Representative In Congress 1st District - Republican,Attorney General - Republican,,5
,Deborah Williams,John Rafferty,Joe Peters,5
Deborah Williams,0,3,2,5
John Rafferty,,2,0,5
Joe Peters,,,1,5
Total,5,5,3,5
,Representative In Congress 1st District - Republican,Attorney General - Republican,,6
,Deborah Williams,Joe Peters,John Rafferty,6
Deborah Williams,1,2,1,6
Joe Peters,,0,0,6
John Rafferty,,,0,6
Total,4,2,1,6
,Representative In Congress 1st District - Republican,Attorney General - Republican,,7
,Deborah Williams,Joe Peters,John Rafferty,7
Deborah Williams,0,1,1,7
Joe Peters,,1,0,7
John Rafferty,,,0,7
Total,2,2,1,7
,Attorney General - Republican,,Representative In Congress 1st District - Republican,8
,John Rafferty,Joe Peters,Deborah Williams,8
John Rafferty,4,0,7,8
Joe Peters,,1,2,8
Deborah Williams,,,0,8
Total,11,3,9,8
,Representative In Congress 1st District - Republican,Attorney General - Republican,,9
,Deborah Williams,Joe Peters,John Rafferty,9
Deborah Williams,1,5,8,9
Joe Peters,,3,0,9
John Rafferty,,,0,9
Total,14,8,8,9
,Representative In Congress 1st District - Republican,Attorney General - Republican,,10
,Deborah Williams,John Rafferty,Joe Peters,10
Deborah Williams,3,6,3,10
John Rafferty,,0,0,10
Joe Peters,,,1,10
Total,12,6,4,10
,Representative In Congress 1st District - Republican,Attorney General - Republican,,11
,Deborah Williams,John Rafferty,Joe Peters,11
Deborah Williams,1,15,4,11
John Rafferty,,2,0,11
Joe Peters,,,2,11
Total,20,17,6,11
,Representative In Congress 1st District - Republican,Attorney General - Republican,,12
,Deborah Williams,John Rafferty,Joe Peters,12
Deborah Williams,3,6,2,12
John Rafferty,,0,0,12
Joe Peters,,,0,12
Total,11,6,2,12
,Representative In Congress 1st District - Republican,Attorney General - Republican,,13
,Deborah Williams,John Rafferty,Joe Peters,13
Deborah Williams,3,11,1,13
John Rafferty,,0,0,13
Joe Peters,,,0,13
Total,15,11,1,13
,Representative In Congress 1st District - Republican,Attorney General - Republican,,14
,Deborah Williams,John Rafferty,Joe Peters,14
Deborah Williams,0,6,5,14
John Rafferty,,1,0,14
Joe Peters,,,0,14
Total,11,7,5,14
,Representative In Congress 1st District - Republican,Attorney General - Republican,,15
,Deborah Williams,John Rafferty,Joe Peters,15
Deborah Williams,1,14,6,15
John Rafferty,,1,0,15
Joe Peters,,,0,15
Total,21,15,6,15
,Representative In Congress 1st District - Republican,Attorney General - Republican,,16
,Deborah Williams,John Rafferty,Joe Peters,16
Deborah Williams,1,6,1,16
John Rafferty,,0,0,16
Joe Peters,,,1,16
Total,8,6,2,16
,Representative In Congress 1st District - Republican,Attorney General - Republican,,17
,Deborah Williams,John Rafferty,Joe Peters,17
Deborah Williams,0,12,6,17
John Rafferty,,4,0,17
Joe Peters,,,1,17
Total,18,16,7,17
,Representative In Congress 1st District - Republican,Attorney General - Republican,,18
,Deborah Williams,John Rafferty,Joe Peters,18
Deborah Williams,1,20,8,18
John Rafferty,,5,0,18
Joe Peters,,,0,18
Total,29,25,8,18
,Representative In Congress 1st District - Republican,Attorney General - Republican,,19
,Deborah Williams,John Rafferty,Joe Peters,19
Deborah Williams,3,10,6,19
John Rafferty,,3,0,19
Joe Peters,,,2,19
Total,19,13,8,19
,Representative In Congress 1st District - Republican,Attorney General - Republican,,20
,Deborah Williams,Joe Peters,John Rafferty,20
Deborah Williams,0,7,3,20
Joe Peters,,1,0,20
John Rafferty,,,1,20
Total,10,8,4,20
,Representative In Congress 1st District - Republican,Attorney General - Republican,,21
,Deborah Williams,John Rafferty,Joe Peters,21
Deborah Williams,2,12,2,21
John Rafferty,,3,0,21
Joe Peters,,,1,21
Total,16,15,3,21
