col_1,col_2,col_3,col_4,col_5,col_6,division
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,All
,Eugene A Depasquale,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,All
Eugene A Depasquale,260,"1,298","1,073",681,507,All
Brian Sims,,301,0,0,0,All
Ben Waxman,,,248,0,0,All
Lou Lanni,,,,165,0,All
Marni Snyder,,,,,105,All
Total,"3,819","1,599","1,321",846,612,All
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,2
,Eugene A Depasquale,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,2
Eugene A Depasquale,13,42,39,26,12,2
Ben Waxman,,12,0,0,0,2
Brian Sims,,,7,0,0,2
Lou Lanni,,,,9,0,2
Marni Snyder,,,,,2,2
Total,132,54,46,35,14,2
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,3
,Eugene A Depasquale,Brian Sims,Marni Snyder,Ben Waxman,Lou Lanni,3
Eugene A Depasquale,8,43,28,23,30,3
Brian Sims,,8,0,0,0,3
Marni Snyder,,,9,0,0,3
Ben Waxman,,,,10,0,3
Lou Lanni,,,,,3,3
Total,132,51,37,33,33,3
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,4
,Eugene A Depasquale,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,4
Eugene A Depasquale,8,67,36,33,31,4
Brian Sims,,13,0,0,0,4
Ben Waxman,,,6,0,0,4
Lou Lanni,,,,8,0,4
Marni Snyder,,,,,3,4
Total,175,80,42,41,34,4
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,5
,Eugene A Depasquale,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,5
Eugene A Depasquale,14,60,57,31,18,5
Ben Waxman,,14,0,0,0,5
Brian Sims,,,13,0,0,5
Lou Lanni,,,,7,0,5
Marni Snyder,,,,,5,5
Total,180,74,70,38,23,5
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,6
,Eugene A Depasquale,Brian Sims,Lou Lanni,Ben Waxman,Marni Snyder,6
Eugene A Depasquale,14,81,66,32,22,6
Brian Sims,,15,0,0,0,6
Lou Lanni,,,19,0,0,6
Ben Waxman,,,,10,0,6
Marni Snyder,,,,,5,6
Total,215,96,85,42,27,6
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,7
,Eugene A Depasquale,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,7
Eugene A Depasquale,12,78,63,36,28,7
Brian Sims,,18,0,0,0,7
Ben Waxman,,,19,0,0,7
Lou Lanni,,,,13,0,7
Marni Snyder,,,,,4,7
Total,217,96,82,49,32,7
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,8
,Eugene A Depasquale,Ben Waxman,Lou Lanni,Brian Sims,Marni Snyder,8
Eugene A Depasquale,8,51,32,30,22,8
Ben Waxman,,8,0,0,0,8
Lou Lanni,,,8,0,0,8
Brian Sims,,,,6,0,8
Marni Snyder,,,,,3,8
Total,143,59,40,36,25,8
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,9
,Eugene A Depasquale,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,9
Eugene A Depasquale,10,90,51,30,12,9
Ben Waxman,,11,0,0,0,9
Brian Sims,,,5,0,0,9
Lou Lanni,,,,10,0,9
Marni Snyder,,,,,1,9
Total,193,101,56,40,13,9
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,10
,Eugene A Depasquale,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,10
Eugene A Depasquale,9,77,58,27,16,10
Brian Sims,,14,0,0,0,10
Ben Waxman,,,22,0,0,10
Lou Lanni,,,,2,0,10
Marni Snyder,,,,,7,10
Total,187,91,80,29,23,10
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,11
,Eugene A Depasquale,Ben Waxman,Brian Sims,Lou Lanni,Marni Snyder,11
Eugene A Depasquale,8,73,62,34,20,11
Ben Waxman,,15,0,0,0,11
Brian Sims,,,11,0,0,11
Lou Lanni,,,,1,0,11
Marni Snyder,,,,,1,11
Total,197,88,73,35,21,11
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,12
,Eugene A Depasquale,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,12
Eugene A Depasquale,10,76,55,37,30,12
Brian Sims,,13,0,0,0,12
Ben Waxman,,,10,0,0,12
Marni Snyder,,,,3,0,12
Lou Lanni,,,,,5,12
Total,208,89,65,40,35,12
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,13
,Eugene A Depasquale,Lou Lanni,Ben Waxman,Brian Sims,Marni Snyder,13
Eugene A Depasquale,3,26,17,17,13,13
Lou Lanni,,19,0,0,0,13
Ben Waxman,,,4,0,0,13
Brian Sims,,,,3,0,13
Marni Snyder,,,,,1,13
Total,76,45,21,20,14,13
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,14
,Eugene A Depasquale,Lou Lanni,Brian Sims,Ben Waxman,Marni Snyder,14
Eugene A Depasquale,13,65,48,38,18,14
Lou Lanni,,26,0,0,0,14
Brian Sims,,,7,0,0,14
Ben Waxman,,,,8,0,14
Marni Snyder,,,,,4,14
Total,182,91,55,46,22,14
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,17
,Eugene A Depasquale,Brian Sims,Ben Waxman,Lou Lanni,Marni Snyder,17
Eugene A Depasquale,15,82,54,30,24,17
Brian Sims,,21,0,0,0,17
Ben Waxman,,,19,0,0,17
Lou Lanni,,,,6,0,17
Marni Snyder,,,,,8,17
Total,205,103,73,36,32,17
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,18
,Eugene A Depasquale,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,18
Eugene A Depasquale,24,55,45,34,13,18
Brian Sims,,16,0,0,0,18
Ben Waxman,,,11,0,0,18
Marni Snyder,,,,11,0,18
Lou Lanni,,,,,8,18
Total,171,71,56,45,21,18
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,19
,Eugene A Depasquale,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,19
Eugene A Depasquale,20,66,53,25,28,19
Brian Sims,,10,0,0,0,19
Ben Waxman,,,8,0,0,19
Marni Snyder,,,,7,0,19
Lou Lanni,,,,,3,19
Total,192,76,61,32,31,19
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,20
,Eugene A Depasquale,Brian Sims,Lou Lanni,Ben Waxman,Marni Snyder,20
Eugene A Depasquale,11,29,35,36,7,20
Brian Sims,,14,0,0,0,20
Lou Lanni,,,4,0,0,20
Ben Waxman,,,,2,0,20
Marni Snyder,,,,,4,20
Total,118,43,39,38,11,20
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,21
,Eugene A Depasquale,Ben Waxman,Lou Lanni,Brian Sims,Marni Snyder,21
Eugene A Depasquale,11,56,40,31,10,21
Ben Waxman,,8,0,0,0,21
Lou Lanni,,,6,0,0,21
Brian Sims,,,,11,0,21
Marni Snyder,,,,,0,21
Total,148,64,46,42,10,21
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,22
,Eugene A Depasquale,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,22
Eugene A Depasquale,13,108,67,55,21,22
Brian Sims,,32,0,0,0,22
Ben Waxman,,,21,0,0,22
Marni Snyder,,,,12,0,22
Lou Lanni,,,,,5,22
Total,264,140,88,67,26,22
,Auditor General - Democrat,Representative In The General Assembly 182nd District - Democrat,,,,23
,Eugene A Depasquale,Brian Sims,Ben Waxman,Marni Snyder,Lou Lanni,23
