col_1,col_2,col_3,division
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,All
,Brendan F Boyle,Albert J Dermovsesian,All
Brendan F Boyle,217,529,All
Albert J Dermovsesian,,13,All
Total,746,542,All
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,16
,Brendan F Boyle,Albert J Dermovsesian,16
Brendan F Boyle,27,56,16
Albert J Dermovsesian,,0,16
Total,83,56,16
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,17
,Brendan F Boyle,Albert J Dermovsesian,17
Brendan F Boyle,20,44,17
Albert J Dermovsesian,,1,17
Total,64,45,17
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,18
,Brendan F Boyle,Albert J Dermovsesian,18
Brendan F Boyle,37,98,18
Albert J Dermovsesian,,3,18
Total,135,101,18
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,19
,Brendan F Boyle,Albert J Dermovsesian,19
Brendan F Boyle,27,81,19
Albert J Dermovsesian,,1,19
Total,108,82,19
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,20
,Brendan F Boyle,Albert J Dermovsesian,20
Brendan F Boyle,33,74,20
Albert J Dermovsesian,,4,20
Total,107,78,20
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,21
,Brendan F Boyle,Albert J Dermovsesian,21
Brendan F Boyle,48,108,21
Albert J Dermovsesian,,2,21
Total,156,110,21
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 152nd District - Democrat,24
,Brendan F Boyle,Albert J Dermovsesian,24
Brendan F Boyle,25,68,24
Albert J Dermovsesian,,2,24
Total,93,70,24
