col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Val Arkoosh,Mike Stack,Elaine Tomlin,Linda A Fields,Louis Farinella,Henry Albert,Charles Quann,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,57,466,510,929,877,763,745,279,682,257,676,274,596,208,722,412,248,300,All
Michael J Rahming,,34,697,348,324,229,246,593,201,641,186,572,131,536,387,312,262,168,All
Mark B Cohen,,,21,317,287,337,311,615,266,654,236,596,198,535,417,366,171,100,All
Betsy May Kilkenny,,,,15,823,653,682,165,641,156,630,160,563,110,491,258,139,150,All
Val Arkoosh,,,,,5,605,638,139,611,128,601,140,543,99,439,240,115,160,All
Mike Stack,,,,,,1,657,197,594,166,584,188,550,145,430,249,74,70,All
Elaine Tomlin,,,,,,,2,179,625,168,613,177,544,132,416,219,73,82,All
Linda A Fields,,,,,,,,0,127,603,115,607,88,564,270,242,134,69,All
Louis Farinella,,,,,,,,,0,127,592,126,542,91,384,200,65,72,All
Henry Albert,,,,,,,,,,2,117,581,73,542,256,245,140,58,All
Charles Quann,,,,,,,,,,,1,113,531,75,355,196,64,82,All
Melissa Robbins,,,,,,,,,,,,0,90,561,273,227,137,51,All
W Gerard Oleksiak,,,,,,,,,,,,,1,59,333,173,51,67,All
Bev Hahn,,,,,,,,,,,,,,1,222,214,115,44,All
Katie Mcginty,,,,,,,,,,,,,,,214,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,100,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,51,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,47,All
Total,"1,801","1,222","1,128","1,100",999,856,821,751,748,743,727,724,645,626,"1,282",818,578,508,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Allyson Y Schwartz,Mark B Cohen,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Elaine Tomlin,Mike Stack,Charles Quann,Henry Albert,Louis Farinella,W Gerard Oleksiak,Linda A Fields,Melissa Robbins,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
Allyson Y Schwartz,3,27,42,22,43,31,34,29,15,28,26,14,10,10,38,16,10,10,1
Mark B Cohen,,1,14,33,14,18,18,14,28,12,11,25,21,21,29,12,5,4,1
