col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,All
,John Brown,Gilbert Cox,Tom Ellis,Michael J Mcmonagle,Lauren E Casper,Shannon Oscar,Alan Apt,Pam Levy,All
John Brown,418,952,809,901,784,950,692,606,All
Gilbert Cox,,22,716,212,731,319,252,146,All
Tom Ellis,,,42,349,744,120,70,139,All
Michael J Mcmonagle,,,,144,245,241,122,233,All
Lauren E Casper,,,,,25,185,67,118,All
Shannon Oscar,,,,,,30,490,359,All
Alan Apt,,,,,,,19,236,All
Pam Levy,,,,,,,,25,All
Total,"2,939","1,348","1,247","1,197","1,176","1,122",789,750,All
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,1
,John Brown,Shannon Oscar,Gilbert Cox,Michael J Mcmonagle,Lauren E Casper,Tom Ellis,Pam Levy,Alan Apt,1
John Brown,8,18,11,11,7,5,6,7,1
Shannon Oscar,,0,7,6,5,0,5,5,1
Gilbert Cox,,,2,5,5,3,1,3,1
Michael J Mcmonagle,,,,4,5,3,2,2,1
Lauren E Casper,,,,,3,3,5,1,1
Tom Ellis,,,,,,2,0,1,1
Pam Levy,,,,,,,0,0,1
Alan Apt,,,,,,,,0,1
Total,41,21,17,17,16,10,9,8,1
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,2
,John Brown,Gilbert Cox,Tom Ellis,Lauren E Casper,Shannon Oscar,Michael J Mcmonagle,Alan Apt,Pam Levy,2
John Brown,7,17,19,17,18,13,10,7,2
Gilbert Cox,,1,16,16,4,3,4,2,2
Tom Ellis,,,0,17,5,4,3,1,2
Lauren E Casper,,,,0,4,4,1,2,2
Shannon Oscar,,,,,1,4,5,8,2
Michael J Mcmonagle,,,,,,3,0,4,2
Alan Apt,,,,,,,0,4,2
Pam Levy,,,,,,,,0,2
Total,54,27,25,24,22,20,11,11,2
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,3
,John Brown,Gilbert Cox,Tom Ellis,Michael J Mcmonagle,Shannon Oscar,Lauren E Casper,Pam Levy,Alan Apt,3
John Brown,16,19,16,19,19,12,11,13,3
Gilbert Cox,,0,13,6,9,15,4,6,3
Tom Ellis,,,1,5,3,16,5,4,3
Michael J Mcmonagle,,,,2,6,3,4,1,3
Shannon Oscar,,,,,1,2,6,11,3
Lauren E Casper,,,,,,1,2,1,3
Pam Levy,,,,,,,1,5,3
Alan Apt,,,,,,,,0,3
Total,61,28,26,23,23,21,15,14,3
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,4
,John Brown,Gilbert Cox,Lauren E Casper,Tom Ellis,Shannon Oscar,Alan Apt,Michael J Mcmonagle,Pam Levy,4
John Brown,7,18,15,11,17,15,14,10,4
Gilbert Cox,,0,15,15,7,8,4,1,4
Lauren E Casper,,,3,15,4,0,5,3,4
Tom Ellis,,,,2,2,1,4,2,4
Shannon Oscar,,,,,0,10,3,4,4
Alan Apt,,,,,,0,2,5,4
Michael J Mcmonagle,,,,,,,0,3,4
Pam Levy,,,,,,,,0,4
Total,50,28,26,22,18,16,16,10,4
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,5
,John Brown,Lauren E Casper,Gilbert Cox,Tom Ellis,Shannon Oscar,Michael J Mcmonagle,Alan Apt,Pam Levy,5
John Brown,10,13,12,13,12,7,9,8,5
Lauren E Casper,,0,8,7,2,4,4,3,5
Gilbert Cox,,,0,8,5,1,4,1,5
Tom Ellis,,,,0,3,2,1,2,5
Shannon Oscar,,,,,0,2,5,3,5
Michael J Mcmonagle,,,,,,4,1,1,5
Alan Apt,,,,,,,1,3,5
Pam Levy,,,,,,,,0,5
Total,45,17,16,16,13,12,11,8,5
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,6
,John Brown,Shannon Oscar,Alan Apt,Gilbert Cox,Michael J Mcmonagle,Lauren E Casper,Tom Ellis,Pam Levy,6
John Brown,10,27,24,17,17,10,9,13,6
Shannon Oscar,,1,16,9,3,3,2,7,6
Alan Apt,,,1,8,3,4,1,6,6
Gilbert Cox,,,,0,3,12,12,3,6
Michael J Mcmonagle,,,,,1,7,7,3,6
Lauren E Casper,,,,,,0,12,1,6
Tom Ellis,,,,,,,0,1,6
Pam Levy,,,,,,,,1,6
Total,64,29,26,25,23,20,19,15,6
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,7
,John Brown,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Tom Ellis,Pam Levy,Alan Apt,7
John Brown,8,22,20,15,17,16,13,11,7
Gilbert Cox,,2,17,3,8,13,1,8,7
Lauren E Casper,,,0,7,3,15,5,1,7
Michael J Mcmonagle,,,,5,3,6,4,1,7
Shannon Oscar,,,,,2,1,5,10,7
Tom Ellis,,,,,,0,3,0,7
Pam Levy,,,,,,,0,3,7
Alan Apt,,,,,,,,0,7
Total,58,30,25,23,22,21,14,13,7
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,8
,John Brown,Michael J Mcmonagle,Lauren E Casper,Gilbert Cox,Tom Ellis,Shannon Oscar,Pam Levy,Alan Apt,8
John Brown,13,31,25,23,22,25,19,16,8
Michael J Mcmonagle,,4,10,8,10,10,10,4,8
Lauren E Casper,,,2,18,20,5,1,2,8
Gilbert Cox,,,,1,18,6,5,4,8
Tom Ellis,,,,,0,1,3,2,8
Shannon Oscar,,,,,,1,11,11,8
Pam Levy,,,,,,,0,6,8
Alan Apt,,,,,,,,0,8
Total,78,38,33,32,31,27,22,16,8
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,9
,John Brown,Gilbert Cox,Tom Ellis,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Pam Levy,Alan Apt,9
John Brown,13,33,25,25,18,12,7,6,9
Gilbert Cox,,2,43,46,8,6,2,2,9
Tom Ellis,,,2,41,6,1,3,0,9
Lauren E Casper,,,,0,5,1,1,0,9
Michael J Mcmonagle,,,,,2,7,7,0,9
Shannon Oscar,,,,,,0,8,7,9
Pam Levy,,,,,,,0,4,9
Alan Apt,,,,,,,,0,9
Total,68,61,53,49,26,18,14,9,9
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,10
,John Brown,Michael J Mcmonagle,Gilbert Cox,Tom Ellis,Lauren E Casper,Shannon Oscar,Alan Apt,Pam Levy,10
John Brown,10,22,25,24,20,15,10,9,10
Michael J Mcmonagle,,9,6,9,7,5,3,4,10
Gilbert Cox,,,0,16,18,7,5,3,10
Tom Ellis,,,,0,18,2,0,3,10
Lauren E Casper,,,,,0,4,1,1,10
Shannon Oscar,,,,,,0,9,5,10
Alan Apt,,,,,,,1,2,10
Pam Levy,,,,,,,,0,10
Total,64,33,32,27,25,19,14,9,10
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,11
,John Brown,Tom Ellis,Gilbert Cox,Lauren E Casper,Michael J Mcmonagle,Shannon Oscar,Alan Apt,Pam Levy,11
John Brown,19,27,27,24,17,19,17,12,11
Tom Ellis,,0,27,28,5,3,3,5,11
Gilbert Cox,,,0,25,0,5,3,3,11
Lauren E Casper,,,,1,5,5,2,2,11
Michael J Mcmonagle,,,,,2,2,1,0,11
Shannon Oscar,,,,,,1,12,8,11
Alan Apt,,,,,,,0,6,11
Pam Levy,,,,,,,,1,11
Total,89,40,37,37,23,23,18,16,11
,Auditor General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,12
,John Brown,Lauren E Casper,Michael J Mcmonagle,Tom Ellis,Gilbert Cox,Shannon Oscar,Pam Levy,Alan Apt,12
John Brown,5,17,16,14,13,14,8,8,12
Lauren E Casper,,1,8,12,10,6,4,1,12
Michael J Mcmonagle,,,2,8,1,5,6,2,12
Tom Ellis,,,,0,9,2,3,0,12
Gilbert Cox,,,,,0,4,2,4,12
Shannon Oscar,,,,,,0,3,5,12
