col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,division
Cindy Bass,11,23,21,18,14,13,6,5,6,5,10,9,8,5,3,4,4,6,6,6,2,6,6,6,2
Katherine J Gilmore,,1,21,19,14,13,7,6,7,6,9,9,8,6,4,5,5,6,6,6,3,6,5,6,2
Jerry T Jordan,,,1,18,12,12,5,4,5,5,9,9,7,4,2,3,3,6,5,6,1,5,5,6,2
Malcolm Kenyatta,,,,0,9,10,6,5,6,4,8,9,9,4,4,3,3,6,6,5,2,5,5,6,2
Yasmeen Kaboud,,,,,2,12,9,9,8,8,3,3,2,8,7,8,7,0,1,1,5,1,0,0,2
Lou Agre,,,,,,1,6,6,6,6,2,2,1,5,5,5,4,0,0,0,4,1,0,0,2
Carol Rose Fleischman,,,,,,,1,11,10,9,4,5,4,9,9,9,8,1,1,2,6,1,1,1,2
Ariana Flores Gordon,,,,,,,,0,11,10,3,4,3,9,9,9,8,0,1,1,6,1,0,0,2
Sherrie Cohen,,,,,,,,,0,10,4,5,4,9,8,8,7,1,2,1,6,2,0,1,2
Gwen Snyder,,,,,,,,,,0,4,4,2,9,7,8,7,1,1,1,5,2,0,1,2
Ken Washington,,,,,,,,,,,0,9,7,3,1,2,2,6,5,6,0,5,6,6,2
Mark Aronchick,,,,,,,,,,,,0,8,3,2,2,2,6,5,6,0,5,5,6,2
Mary Jo Daley,,,,,,,,,,,,,1,2,3,1,2,6,6,5,1,5,5,6,2
William Leopold,,,,,,,,,,,,,,0,7,9,8,1,2,1,6,2,0,1,2
Hamdi Soysal,,,,,,,,,,,,,,,0,7,7,0,1,0,6,1,0,0,2
Tonya Diane Bah,,,,,,,,,,,,,,,,0,8,0,1,1,6,1,0,0,2
Waleed Shahid,,,,,,,,,,,,,,,,,0,1,2,2,6,2,1,1,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,5,5,0,5,5,6,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,0,4,1,5,4,5,2
Joe Foster,,,,,,,,,,,,,,,,,,,,0,0,4,5,5,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,4,5,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,5,2
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,37,25,23,20,20,17,13,12,12,11,10,10,10,10,9,9,9,6,6,6,6,6,6,6,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Yasmeen Kaboud,Cindy Bass,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Waleed Shahid,Gwen Snyder,Hamdi Soysal,Tonya Diane Bah,Malcolm Kenyatta,Margaret Lenzi,William Leopold,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Michelle W Singer,Mary Jo Daley,Nicole Allen White,Blondell Reynolds Brown,Mark Aronchick,Joe Foster,Heather A Steinmiller,Vincent Hughes,3
Yasmeen Kaboud,17,30,95,92,85,87,83,85,83,83,24,80,80,25,19,18,19,15,16,14,11,16,9,14,3
Cindy Bass,,15,29,22,19,17,19,18,16,15,76,10,14,69,73,64,63,65,61,61,64,56,59,57,3
Lou Agre,,,4,86,83,83,81,82,83,80,21,78,81,25,19,18,15,10,14,9,11,14,9,9,3
Ariana Flores Gordon,,,,1,85,85,80,83,84,81,17,79,80,20,15,18,14,14,16,12,10,13,7,12,3
Sherrie Cohen,,,,,0,81,80,80,84,81,17,80,79,20,14,19,15,12,13,12,11,14,11,9,3
Carol Rose Fleischman,,,,,,0,78,79,83,79,13,77,80,17,12,15,14,10,15,8,9,13,7,10,3
Waleed Shahid,,,,,,,2,78,76,78,15,77,78,15,10,15,16,9,12,12,9,13,7,9,3
Gwen Snyder,,,,,,,,0,78,78,14,77,77,16,10,14,15,11,14,9,10,14,8,11,3
Hamdi Soysal,,,,,,,,,0,79,13,76,79,17,12,14,12,9,12,6,7,11,7,5,3
Tonya Diane Bah,,,,,,,,,,0,12,76,76,14,12,15,12,8,11,7,7,12,6,7,3
Malcolm Kenyatta,,,,,,,,,,,1,11,10,69,70,60,62,62,58,59,60,56,56,56,3
Margaret Lenzi,,,,,,,,,,,,0,77,16,8,11,12,6,14,9,7,11,5,8,3
William Leopold,,,,,,,,,,,,,0,16,10,13,13,7,13,7,6,12,8,7,3
Jerry T Jordan,,,,,,,,,,,,,,0,65,61,57,58,59,57,61,56,54,52,3
Katherine J Gilmore,,,,,,,,,,,,,,,2,62,54,62,57,54,58,53,52,51,3
Ken Washington,,,,,,,,,,,,,,,,1,57,59,57,56,59,58,57,55,3
Michelle W Singer,,,,,,,,,,,,,,,,,0,54,57,57,55,55,54,53,3
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,55,55,61,53,54,54,3
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,55,54,55,52,52,3
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,0,56,53,53,54,3
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,55,54,53,3
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,53,52,3
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,50,3
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,129,111,107,99,95,92,92,91,89,88,86,86,85,81,79,75,71,69,69,68,67,66,62,62,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Mark Aronchick,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,Hamdi Soysal,Blondell Reynolds Brown,Carol Rose Fleischman,Nicole Allen White,Heather A Steinmiller,Joe Foster,Michelle W Singer,Vincent Hughes,Waleed Shahid,Tonya Diane Bah,William Leopold,Margaret Lenzi,4
Cindy Bass,14,14,15,15,13,12,10,8,8,8,7,6,6,5,6,6,5,3,5,4,0,1,1,0,4
Malcolm Kenyatta,,1,13,13,11,12,11,9,9,11,9,8,8,7,7,5,5,5,5,5,2,2,2,1,4
Katherine J Gilmore,,,3,13,11,11,10,7,8,8,7,6,6,4,6,5,4,3,4,4,0,1,1,0,4
Jerry T Jordan,,,,2,10,9,9,7,8,8,7,6,6,4,6,4,4,2,4,3,0,1,1,0,4
Ken Washington,,,,,1,12,9,6,6,8,7,6,6,5,6,6,4,3,5,4,0,1,1,0,4
Mary Jo Daley,,,,,,0,10,7,6,9,8,6,7,4,6,5,3,3,4,4,0,1,1,0,4
Mark Aronchick,,,,,,,1,7,6,8,7,6,7,3,6,3,4,2,3,3,0,0,1,0,4
Yasmeen Kaboud,,,,,,,,2,8,8,8,7,8,1,7,0,0,1,0,0,1,1,1,1,4
Lou Agre,,,,,,,,,2,7,7,7,7,1,7,0,0,1,0,0,1,1,1,1,4
Sherrie Cohen,,,,,,,,,,0,9,8,8,4,7,2,1,2,2,3,1,2,2,1,4
Ariana Flores Gordon,,,,,,,,,,,0,7,8,2,7,1,0,2,1,1,1,2,1,1,4
Gwen Snyder,,,,,,,,,,,,0,7,2,7,0,0,1,0,1,1,1,1,1,4
Hamdi Soysal,,,,,,,,,,,,,0,1,7,0,0,1,0,0,1,1,1,1,4
Blondell Reynolds Brown,,,,,,,,,,,,,,0,1,5,4,4,5,5,1,2,2,1,4
Carol Rose Fleischman,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,1,1,4
Nicole Allen White,,,,,,,,,,,,,,,,0,4,3,5,4,0,1,1,0,4
Heather A Steinmiller,,,,,,,,,,,,,,,,,0,2,4,3,0,0,1,0,4
Joe Foster,,,,,,,,,,,,,,,,,,0,3,3,2,2,1,1,4
Michelle W Singer,,,,,,,,,,,,,,,,,,,0,4,0,1,1,0,4
Vincent Hughes,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,4
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,2,1,1,1,4
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,1,1,4
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,1,4
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,33,20,18,17,14,14,12,12,11,11,9,8,8,7,7,6,5,5,5,5,4,2,2,1,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,Cindy Bass,Blondell Reynolds Brown,Katherine J Gilmore,Vincent Hughes,Jerry T Jordan,Malcolm Kenyatta,Michelle W Singer,Ken Washington,Joe Foster,Mary Jo Daley,Nicole Allen White,Yasmeen Kaboud,Heather A Steinmiller,Lou Agre,Mark Aronchick,Ariana Flores Gordon,Sherrie Cohen,William Leopold,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,5
Cindy Bass,11,7,9,7,7,7,7,6,6,7,6,2,5,1,6,0,1,2,0,1,0,1,1,1,5
Blondell Reynolds Brown,,2,6,7,5,5,7,6,6,6,7,1,6,0,5,0,1,1,0,1,0,1,1,0,5
Katherine J Gilmore,,,0,7,7,8,8,7,6,7,6,2,5,0,6,1,2,2,0,2,1,2,2,1,5
Vincent Hughes,,,,1,6,6,8,8,7,6,6,2,6,0,6,1,2,3,0,2,1,2,2,1,5
Jerry T Jordan,,,,,2,6,6,6,6,6,5,1,5,0,6,0,1,1,0,1,0,1,1,1,5
Malcolm Kenyatta,,,,,,1,7,6,5,6,5,2,4,0,5,1,1,2,0,2,1,2,1,1,5
Michelle W Singer,,,,,,,0,8,7,7,7,2,6,0,6,1,2,2,0,2,1,2,2,1,5
Ken Washington,,,,,,,,0,7,6,6,2,6,0,6,1,2,2,0,2,1,2,2,1,5
Joe Foster,,,,,,,,,0,6,6,1,6,0,6,0,1,1,0,1,0,1,1,1,5
Mary Jo Daley,,,,,,,,,,0,6,1,5,0,6,0,1,1,0,1,0,1,1,1,5
Nicole Allen White,,,,,,,,,,,0,1,6,0,5,0,1,0,0,1,0,1,1,0,5
Yasmeen Kaboud,,,,,,,,,,,,2,1,2,1,3,2,2,2,2,2,2,2,1,5
Heather A Steinmiller,,,,,,,,,,,,,0,0,5,0,1,0,0,1,0,1,1,0,5
Lou Agre,,,,,,,,,,,,,,3,0,2,1,1,2,1,1,1,1,1,5
Mark Aronchick,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,3,2,3,2,3,2,2,1,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,2,2,2,3,2,3,1,5
William Leopold,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,2,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,2,2,1,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,2,1,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,1,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,23,10,10,10,9,9,9,8,7,7,7,7,6,6,6,4,4,4,3,3,3,3,3,2,5
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,6
,Cindy Bass,Lou Agre,Katherine J Gilmore,Malcolm Kenyatta,Yasmeen Kaboud,Jerry T Jordan,Heather A Steinmiller,Ken Washington,Blondell Reynolds Brown,Waleed Shahid,Mark Aronchick,Mary Jo Daley,Michelle W Singer,Tonya Diane Bah,Vincent Hughes,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Sherrie Cohen,Joe Foster,Margaret Lenzi,William Leopold,Hamdi Soysal,Nicole Allen White,6
Cindy Bass,17,4,16,16,5,13,9,11,9,0,9,9,8,2,8,1,1,1,1,8,0,0,1,5,6
Lou Agre,,5,4,6,13,5,2,1,2,6,2,1,2,6,2,7,6,7,6,0,6,5,5,1,6
Katherine J Gilmore,,,3,16,4,13,9,10,8,0,9,9,8,1,8,1,1,1,1,8,0,0,1,5,6
Malcolm Kenyatta,,,,0,6,14,10,10,8,0,9,9,9,1,8,1,1,1,1,8,0,0,1,5,6
Yasmeen Kaboud,,,,,2,5,2,1,2,8,2,1,2,7,1,7,7,8,8,0,7,7,5,1,6
Jerry T Jordan,,,,,,0,7,7,5,0,7,6,6,2,6,2,2,2,2,5,1,1,1,3,6
Heather A Steinmiller,,,,,,,1,9,8,0,9,8,9,2,9,1,1,1,1,8,1,1,0,6,6
Ken Washington,,,,,,,,1,8,0,9,9,8,1,8,1,1,1,1,8,0,0,1,5,6
Blondell Reynolds Brown,,,,,,,,,0,1,8,8,7,2,9,1,0,1,1,8,1,0,1,5,6
Waleed Shahid,,,,,,,,,,1,0,1,1,7,0,6,7,7,7,0,7,7,5,0,6
Mark Aronchick,,,,,,,,,,,0,9,7,2,9,2,2,2,2,8,1,1,1,6,6
Mary Jo Daley,,,,,,,,,,,,0,7,2,8,2,2,2,2,8,1,1,2,5,6
Michelle W Singer,,,,,,,,,,,,,0,2,7,1,1,1,1,7,1,1,1,4,6
Tonya Diane Bah,,,,,,,,,,,,,,0,2,6,7,6,6,1,7,7,4,2,6
Vincent Hughes,,,,,,,,,,,,,,,0,1,1,1,1,8,1,1,0,6,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,6,8,7,0,7,6,6,1,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,7,7,0,6,6,5,1,6
Gwen Snyder,,,,,,,,,,,,,,,,,,0,7,0,7,6,6,1,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,7,7,6,1,6
Joe Foster,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,7,5,1,6
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,4,1,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,35,20,19,19,19,15,12,12,11,11,10,10,10,10,10,9,9,9,9,8,8,8,6,6,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Blondell Reynolds Brown,Ken Washington,Mary Jo Daley,Heather A Steinmiller,Joe Foster,Mark Aronchick,Michelle W Singer,Nicole Allen White,Vincent Hughes,Gwen Snyder,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,Tonya Diane Bah,Waleed Shahid,William Leopold,7
Cindy Bass,6,5,5,5,3,4,3,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,7
Katherine J Gilmore,,1,6,5,5,4,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,7
Malcolm Kenyatta,,,1,5,4,4,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,7
Jerry T Jordan,,,,0,4,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7
Yasmeen Kaboud,,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Lou Agre,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Blondell Reynolds Brown,,,,,,,1,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,7
Ken Washington,,,,,,,,0,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,7
Mary Jo Daley,,,,,,,,,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,7
Heather A Steinmiller,,,,,,,,,,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,7
Joe Foster,,,,,,,,,,,0,2,1,2,1,0,0,0,0,0,0,0,0,0,7
Mark Aronchick,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,0,0,0,7
Michelle W Singer,,,,,,,,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,7
Nicole Allen White,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,7
Vincent Hughes,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Gwen Snyder,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,0,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,13,8,8,6,6,5,4,3,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,8
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Katherine J Gilmore,Lou Agre,Mary Jo Daley,Ken Washington,Sherrie Cohen,Mark Aronchick,Hamdi Soysal,Blondell Reynolds Brown,Gwen Snyder,Heather A Steinmiller,Joe Foster,Vincent Hughes,Ariana Flores Gordon,Carol Rose Fleischman,Margaret Lenzi,Michelle W Singer,Nicole Allen White,Tonya Diane Bah,William Leopold,Waleed Shahid,8
Cindy Bass,14,18,19,6,16,6,12,11,3,9,4,8,2,8,8,8,2,1,0,7,7,1,0,0,8
Malcolm Kenyatta,,2,19,5,17,7,13,11,5,10,4,8,2,8,8,8,2,2,1,7,7,1,1,0,8
Jerry T Jordan,,,0,6,17,7,12,11,4,10,4,8,2,8,8,8,2,2,0,7,7,1,0,0,8
Yasmeen Kaboud,,,,4,5,10,2,2,7,1,6,0,7,0,0,0,6,6,6,0,1,6,5,5,8
Katherine J Gilmore,,,,,1,5,10,9,2,8,2,7,1,7,7,7,1,2,0,6,6,0,0,0,8
Lou Agre,,,,,,4,4,4,8,4,7,1,6,1,1,1,5,5,4,1,2,5,4,3,8
Mary Jo Daley,,,,,,,0,11,3,9,4,8,2,8,8,8,2,1,0,7,7,1,0,0,8
Ken Washington,,,,,,,,0,3,9,3,8,2,8,8,8,2,1,0,7,7,1,0,0,8
Sherrie Cohen,,,,,,,,,0,4,8,1,7,1,1,1,6,6,6,1,1,7,6,5,8
Mark Aronchick,,,,,,,,,,0,3,7,2,7,7,7,2,2,0,7,6,1,0,0,8
Hamdi Soysal,,,,,,,,,,,0,1,7,1,1,1,6,5,5,1,1,6,5,4,8
Blondell Reynolds Brown,,,,,,,,,,,,0,0,8,8,8,0,0,0,6,6,0,0,0,8
Gwen Snyder,,,,,,,,,,,,,0,0,0,0,6,6,6,1,0,6,5,4,8
Heather A Steinmiller,,,,,,,,,,,,,,0,8,8,0,0,0,6,6,0,0,0,8
Joe Foster,,,,,,,,,,,,,,,0,8,0,0,0,6,6,0,0,0,8
Vincent Hughes,,,,,,,,,,,,,,,,0,0,0,0,6,6,0,0,0,8
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,5,4,1,0,5,4,4,8
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,5,0,0,4,4,4,8
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,0,0,5,6,4,8
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,8
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,5,5,8
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,4,8
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,33,23,20,20,18,17,13,11,11,10,9,8,8,8,8,8,7,7,7,7,7,7,6,5,8
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,9
,Cindy Bass,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Mary Jo Daley,Ken Washington,Mark Aronchick,Nicole Allen White,Vincent Hughes,Blondell Reynolds Brown,Joe Foster,Yasmeen Kaboud,Heather A Steinmiller,Michelle W Singer,Carol Rose Fleischman,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Tonya Diane Bah,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,William Leopold,Waleed Shahid,9
Cindy Bass,10,15,15,13,12,13,12,14,14,12,12,7,11,10,5,6,5,4,6,5,3,4,4,3,9
