col_1,col_2,division
,Representative In The General Assembly 198th District - Democrat,All
,Rosita C Youngblood,All
Rosita C Youngblood,"1,264",All
Total,"1,264",All
,Representative In The General Assembly 198th District - Democrat,4
,Rosita C Youngblood,4
Rosita C Youngblood,66,4
Total,66,4
,Representative In The General Assembly 198th District - Democrat,5
,Rosita C Youngblood,5
Rosita C Youngblood,97,5
Total,97,5
,Representative In The General Assembly 198th District - Democrat,6
,Rosita C Youngblood,6
Rosita C Youngblood,98,6
Total,98,6
,Representative In The General Assembly 198th District - Democrat,9
,Rosita C Youngblood,9
Rosita C Youngblood,167,9
Total,167,9
,Representative In The General Assembly 198th District - Democrat,10
,Rosita C Youngblood,10
Rosita C Youngblood,101,10
Total,101,10
,Representative In The General Assembly 198th District - Democrat,12
,Rosita C Youngblood,12
Rosita C Youngblood,122,12
Total,122,12
,Representative In The General Assembly 198th District - Democrat,14
,Rosita C Youngblood,14
Rosita C Youngblood,141,14
Total,141,14
,Representative In The General Assembly 198th District - Democrat,15
,Rosita C Youngblood,15
Rosita C Youngblood,83,15
Total,83,15
,Representative In The General Assembly 198th District - Democrat,16
,Rosita C Youngblood,16
Rosita C Youngblood,150,16
Total,150,16
,Representative In The General Assembly 198th District - Democrat,17
,Rosita C Youngblood,17
Rosita C Youngblood,123,17
Total,123,17
,Representative In The General Assembly 198th District - Democrat,18
,Rosita C Youngblood,18
Rosita C Youngblood,116,18
Total,116,18
