col_1,col_2,col_3,division
,State Treasurer - Democrat,Representative In The General Assembly 177th District - Democrat,All
,Joe Torsella,Joe Hohenstein,All
Joe Torsella,746,"6,181",All
Joe Hohenstein,,364,All
Total,"6,927","6,545",All
