col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Jennifer Lentz,Angel Cruz,Anne Wakabayashi,Peter Cutty,Ryan N Boyer,Amanda Mcillmurray,Kat Richter,Maria Quinones Sanchez,Leanne Krueger Braneky,Ted Kirsch,Cathy Brady,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,3
Thaddeus Kirkland,1,77,46,67,66,60,50,60,44,38,40,36,36,32,15,13,45,31,18,14,3
Blake Rutherford,,0,38,56,55,52,39,54,34,34,30,25,28,27,9,5,36,27,10,5,3
H Douglass Brown,,,2,32,33,32,55,30,45,46,10,7,9,4,20,19,17,28,15,7,3
Jennifer Lentz,,,,0,63,58,36,56,37,30,34,30,28,28,9,8,33,21,11,1,3
Angel Cruz,,,,,0,54,36,53,36,32,37,30,30,32,11,8,32,20,12,1,3
Anne Wakabayashi,,,,,,0,30,54,29,29,28,27,25,26,4,3,29,20,9,2,3
Peter Cutty,,,,,,,0,29,49,47,9,8,6,4,23,21,17,29,12,3,3
Ryan N Boyer,,,,,,,,0,31,31,28,27,28,28,5,2,28,21,8,1,3
Amanda Mcillmurray,,,,,,,,,0,48,11,10,11,6,23,20,20,21,15,1,3
Kat Richter,,,,,,,,,,0,5,6,6,5,22,17,14,21,12,2,3
Maria Quinones Sanchez,,,,,,,,,,,0,29,34,25,11,10,29,2,8,0,3
Leanne Krueger Braneky,,,,,,,,,,,,2,27,25,7,6,26,3,5,0,3
Ted Kirsch,,,,,,,,,,,,,0,24,8,6,27,3,6,0,3
Cathy Brady,,,,,,,,,,,,,,0,2,0,21,4,5,0,3
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,19,12,3,10,2,3
Jacob Adeniran,,,,,,,,,,,,,,,,0,10,3,7,0,3
Katie Mcginty,,,,,,,,,,,,,,,,,12,0,0,0,3
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,5,0,0,3
Joe Sestak,,,,,,,,,,,,,,,,,,,5,0,3
John Fetterman,,,,,,,,,,,,,,,,,,,,2,3
Total,115,82,73,73,70,65,65,64,61,53,43,39,38,32,29,24,71,42,34,24,3
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,4
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Ryan N Boyer,Maria Quinones Sanchez,Cathy Brady,Jennifer Lentz,Angel Cruz,H Douglass Brown,Leanne Krueger Braneky,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Thaddeus Kirkland,5,40,37,36,33,34,33,32,9,31,30,6,5,3,3,4,39,4,11,12,4
Blake Rutherford,,0,33,34,29,32,30,30,5,30,29,5,3,3,2,4,24,4,5,6,4
Anne Wakabayashi,,,0,35,32,32,32,30,5,31,28,2,2,1,1,3,28,7,4,2,4
Ryan N Boyer,,,,0,30,32,33,31,5,30,30,5,4,3,3,4,25,4,5,2,4
Maria Quinones Sanchez,,,,,0,30,29,28,3,28,29,2,2,0,1,2,24,4,5,2,4
Cathy Brady,,,,,,0,29,30,2,30,29,2,2,2,2,2,22,3,5,1,4
Jennifer Lentz,,,,,,,0,29,4,27,27,3,4,1,1,1,22,2,4,2,4
Angel Cruz,,,,,,,,0,1,27,28,2,2,2,2,1,20,3,4,1,4
H Douglass Brown,,,,,,,,,3,1,1,11,10,8,6,5,9,7,4,6,4
Leanne Krueger Braneky,,,,,,,,,,0,27,0,0,1,1,2,22,3,4,0,4
Ted Kirsch,,,,,,,,,,,0,2,2,2,3,2,22,3,4,1,4
Peter Cutty,,,,,,,,,,,,2,10,7,7,4,4,4,5,2,4
Amanda Mcillmurray,,,,,,,,,,,,,1,9,8,5,3,3,5,2,4
Kat Richter,,,,,,,,,,,,,,0,8,4,3,3,3,1,4
Jacob Adeniran,,,,,,,,,,,,,,,0,3,3,2,3,1,4
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,2,2,2,1,4
Katie Mcginty,,,,,,,,,,,,,,,,,17,0,0,0,4
Joe Sestak,,,,,,,,,,,,,,,,,,8,0,0,4
John Fetterman,,,,,,,,,,,,,,,,,,,3,0,4
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,2,4
Total,78,46,44,40,36,34,34,32,31,31,31,19,15,11,9,7,70,26,23,20,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,5
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Angel Cruz,Cathy Brady,Jennifer Lentz,Ryan N Boyer,Maria Quinones Sanchez,Anne Wakabayashi,Leanne Krueger Braneky,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Jacob Adeniran,Kat Richter,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,5
Thaddeus Kirkland,5,50,15,36,34,36,33,35,34,32,30,14,8,8,7,4,33,19,5,7,5
Blake Rutherford,,0,11,33,33,32,33,31,31,30,29,9,4,3,3,2,27,13,3,6,5
H Douglass Brown,,,0,7,6,10,7,4,6,3,3,29,24,21,20,19,14,13,9,8,5
Angel Cruz,,,,0,37,32,33,33,31,32,31,6,4,6,6,4,24,13,0,1,5
Cathy Brady,,,,,0,32,34,33,30,32,31,4,3,5,4,2,25,12,0,1,5
Jennifer Lentz,,,,,,0,34,31,32,28,27,9,7,7,7,5,19,16,1,2,5
Ryan N Boyer,,,,,,,1,31,32,29,29,6,4,4,4,2,23,11,0,2,5
Maria Quinones Sanchez,,,,,,,,1,28,32,29,5,3,5,4,3,24,12,0,0,5
Anne Wakabayashi,,,,,,,,,0,29,27,5,5,4,3,2,21,10,1,2,5
Leanne Krueger Braneky,,,,,,,,,,1,29,2,1,2,1,2,24,9,0,0,5
Ted Kirsch,,,,,,,,,,,0,1,1,2,3,1,20,11,0,0,5
Peter Cutty,,,,,,,,,,,,0,21,19,19,18,8,9,7,7,5
Amanda Mcillmurray,,,,,,,,,,,,,0,21,18,19,6,11,5,2,5
Katherine Hunter Snyder,,,,,,,,,,,,,,0,20,18,7,12,5,0,5
Jacob Adeniran,,,,,,,,,,,,,,,0,17,5,11,5,0,5
Kat Richter,,,,,,,,,,,,,,,,0,5,8,5,0,5
Katie Mcginty,,,,,,,,,,,,,,,,,3,0,0,0,5
Joe Sestak,,,,,,,,,,,,,,,,,,3,0,0,5
John Fetterman,,,,,,,,,,,,,,,,,,,1,0,5
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,1,5
Total,75,55,45,41,41,40,40,39,37,37,33,32,25,24,21,20,55,34,15,11,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,6
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Ryan N Boyer,Jennifer Lentz,Maria Quinones Sanchez,Cathy Brady,Leanne Krueger Braneky,H Douglass Brown,Angel Cruz,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,6
Thaddeus Kirkland,6,86,68,66,65,67,67,65,28,61,55,24,23,18,13,13,49,36,22,16,6
Blake Rutherford,,0,65,63,62,59,65,61,21,59,52,17,13,10,6,7,43,26,14,11,6
Anne Wakabayashi,,,0,62,58,60,61,59,13,53,49,9,11,8,4,5,38,23,5,5,6
Ryan N Boyer,,,,0,60,56,60,57,15,53,51,11,11,11,7,6,39,21,6,5,6
Jennifer Lentz,,,,,0,55,59,56,16,52,48,13,13,8,7,7,37,21,6,4,6
Maria Quinones Sanchez,,,,,,0,59,58,13,58,54,8,11,8,5,7,38,22,4,4,6
Cathy Brady,,,,,,,0,59,13,55,51,11,11,8,3,5,39,18,5,4,6
Leanne Krueger Braneky,,,,,,,,0,15,55,51,10,13,8,7,8,33,23,6,4,6
H Douglass Brown,,,,,,,,,2,10,7,37,34,29,23,25,23,15,10,13,6
Angel Cruz,,,,,,,,,,0,54,8,7,6,5,6,36,17,3,4,6
Ted Kirsch,,,,,,,,,,,0,7,8,6,6,5,33,14,3,4,6
Peter Cutty,,,,,,,,,,,,1,29,24,19,18,17,9,11,3,6
Amanda Mcillmurray,,,,,,,,,,,,,0,29,24,23,19,15,3,1,6
Kat Richter,,,,,,,,,,,,,,0,23,21,15,11,2,1,6
Jacob Adeniran,,,,,,,,,,,,,,,0,20,13,9,1,1,6
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,14,8,1,1,6
Katie Mcginty,,,,,,,,,,,,,,,,,12,0,0,0,6
Joe Sestak,,,,,,,,,,,,,,,,,,8,0,0,6
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,3,0,6
John Fetterman,,,,,,,,,,,,,,,,,,,,6,6
Total,137,103,77,76,72,72,71,71,68,64,58,46,40,31,26,26,87,59,38,37,6
,United States Senator - Democrat,,,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,7
,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Cathy Brady,Leanne Krueger Braneky,Maria Quinones Sanchez,Jennifer Lentz,Peter Cutty,Ryan N Boyer,Angel Cruz,Amanda Mcillmurray,Ted Kirsch,Katherine Hunter Snyder,Jacob Adeniran,Kat Richter,7
Katie Mcginty,30,0,0,0,51,36,16,31,34,33,34,32,20,30,29,17,21,13,15,10,7
Joe Sestak,,9,0,0,20,16,15,12,13,10,10,11,8,12,10,11,10,7,7,8,7
Joseph J Vodvarka,,,6,0,15,9,12,5,2,2,1,1,7,2,2,2,1,2,1,1,7
John Fetterman,,,,2,8,5,14,3,3,3,2,1,6,2,2,6,2,5,2,4,7
Thaddeus Kirkland,,,,,5,58,16,45,44,47,44,40,18,41,40,13,34,10,11,7,7
Blake Rutherford,,,,,,0,15,41,44,37,38,38,15,40,38,13,32,9,6,5,7
H Douglass Brown,,,,,,,1,8,11,10,6,8,34,8,5,29,4,26,22,24,7
Anne Wakabayashi,,,,,,,,1,40,40,36,37,8,39,34,12,28,6,7,6,7
Cathy Brady,,,,,,,,,0,37,42,39,9,39,38,12,32,9,5,6,7
Leanne Krueger Braneky,,,,,,,,,,0,38,37,11,36,38,14,31,11,10,6,7
Maria Quinones Sanchez,,,,,,,,,,,0,40,9,35,38,11,31,10,8,4,7
Jennifer Lentz,,,,,,,,,,,,0,10,34,36,14,27,11,10,6,7
Peter Cutty,,,,,,,,,,,,,0,6,9,27,3,25,26,22,7
Ryan N Boyer,,,,,,,,,,,,,,1,34,8,30,5,5,5,7
Angel Cruz,,,,,,,,,,,,,,,0,10,32,9,7,1,7
Amanda Mcillmurray,,,,,,,,,,,,,,,,0,3,28,27,25,7
Ted Kirsch,,,,,,,,,,,,,,,,,0,4,2,1,7
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,23,21,7
Jacob Adeniran,,,,,,,,,,,,,,,,,,,0,22,7
Kat Richter,,,,,,,,,,,,,,,,,,,,0,7
Total,104,48,31,27,102,68,64,53,53,50,50,48,48,48,45,42,35,34,31,27,7
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,8
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,H Douglass Brown,Maria Quinones Sanchez,Ryan N Boyer,Angel Cruz,Leanne Krueger Braneky,Cathy Brady,Jennifer Lentz,Ted Kirsch,Amanda Mcillmurray,Peter Cutty,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,8
Thaddeus Kirkland,2,80,71,25,66,62,63,64,59,60,55,21,26,16,14,14,53,35,20,21,8
Blake Rutherford,,0,70,23,65,64,63,61,62,64,56,18,19,12,11,7,43,28,15,8,8
Anne Wakabayashi,,,0,15,64,61,61,66,63,67,57,17,13,8,9,4,44,24,9,5,8
H Douglass Brown,,,,1,15,16,18,16,12,14,7,51,49,35,38,35,26,28,13,13,8
Maria Quinones Sanchez,,,,,0,58,65,62,59,58,58,13,10,12,9,8,35,24,7,8,8
Ryan N Boyer,,,,,,0,57,56,60,60,52,16,12,9,9,4,39,22,7,6,8
Angel Cruz,,,,,,,0,56,60,57,56,16,15,13,11,12,36,24,8,3,8
Leanne Krueger Braneky,,,,,,,,0,60,59,53,15,10,6,8,4,33,24,8,7,8
Cathy Brady,,,,,,,,,0,58,54,12,7,5,4,3,34,23,7,4,8
Jennifer Lentz,,,,,,,,,,0,54,19,13,10,9,4,37,23,5,4,8
Ted Kirsch,,,,,,,,,,,0,5,6,5,4,3,31,18,6,4,8
Amanda Mcillmurray,,,,,,,,,,,,0,43,36,41,36,25,20,10,3,8
Peter Cutty,,,,,,,,,,,,,0,31,35,32,21,17,12,6,8
Jacob Adeniran,,,,,,,,,,,,,,0,32,29,16,15,6,4,8
Kat Richter,,,,,,,,,,,,,,,0,30,19,15,7,2,8
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,14,16,8,2,8
Katie Mcginty,,,,,,,,,,,,,,,,,15,0,0,0,8
Joe Sestak,,,,,,,,,,,,,,,,,,14,0,0,8
John Fetterman,,,,,,,,,,,,,,,,,,,2,0,8
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,3,8
Total,143,103,88,81,80,79,77,76,74,74,64,59,58,43,43,41,102,82,41,38,8
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,9
,Thaddeus Kirkland,Blake Rutherford,Ryan N Boyer,Anne Wakabayashi,Cathy Brady,Maria Quinones Sanchez,Angel Cruz,Jennifer Lentz,Leanne Krueger Braneky,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,9
Thaddeus Kirkland,4,58,41,44,37,38,38,36,35,34,13,7,10,7,9,6,46,12,8,3,9
Blake Rutherford,,1,45,42,38,35,40,36,34,35,14,9,10,9,10,7,39,13,5,3,9
Ryan N Boyer,,,0,41,39,37,38,39,34,38,10,8,8,8,8,7,35,10,1,2,9
Anne Wakabayashi,,,,0,35,38,35,37,35,33,9,6,6,6,7,5,33,11,1,2,9
Cathy Brady,,,,,0,39,37,33,33,36,7,3,4,4,5,3,31,11,0,1,9
Maria Quinones Sanchez,,,,,,0,36,31,35,37,5,2,3,4,3,3,33,6,0,1,9
Angel Cruz,,,,,,,0,33,35,35,7,4,5,6,5,4,31,7,1,1,9
Jennifer Lentz,,,,,,,,0,32,31,7,5,5,5,5,4,30,6,0,1,9
Leanne Krueger Braneky,,,,,,,,,1,33,4,4,3,4,3,2,30,7,0,1,9
Ted Kirsch,,,,,,,,,,0,5,4,3,3,4,3,31,5,0,1,9
H Douglass Brown,,,,,,,,,,,0,20,20,19,18,18,14,10,7,2,9
Amanda Mcillmurray,,,,,,,,,,,,0,19,21,19,18,13,8,2,2,9
Peter Cutty,,,,,,,,,,,,,0,19,16,18,11,8,5,1,9
Kat Richter,,,,,,,,,,,,,,0,17,18,12,7,2,2,9
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,14,11,7,2,1,9
Jacob Adeniran,,,,,,,,,,,,,,,,0,8,6,2,2,9
Katie Mcginty,,,,,,,,,,,,,,,,,11,0,0,0,9
Joe Sestak,,,,,,,,,,,,,,,,,,8,0,0,9
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,2,0,9
John Fetterman,,,,,,,,,,,,,,,,,,,,4,9
Total,84,71,51,50,47,44,43,41,41,40,35,26,26,23,21,19,74,34,16,10,9
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,10
,Thaddeus Kirkland,Blake Rutherford,Ryan N Boyer,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,H Douglass Brown,Angel Cruz,Maria Quinones Sanchez,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,10
Thaddeus Kirkland,0,83,70,75,71,68,66,22,63,60,56,25,19,15,11,6,64,25,16,11,10
Blake Rutherford,,0,68,68,67,60,58,15,59,55,54,18,15,7,6,3,46,15,10,6,10
Ryan N Boyer,,,1,70,68,60,63,17,60,56,53,18,18,9,10,8,53,16,9,2,10
Anne Wakabayashi,,,,0,70,65,60,18,60,60,57,21,18,13,14,10,45,18,9,5,10
Jennifer Lentz,,,,,1,66,61,19,59,57,55,21,21,16,12,10,44,17,9,3,10
Leanne Krueger Braneky,,,,,,0,65,19,61,58,55,18,19,15,11,8,45,17,7,3,10
Cathy Brady,,,,,,,0,18,60,60,56,16,17,11,9,8,44,19,7,1,10
H Douglass Brown,,,,,,,,2,16,13,8,48,43,38,34,28,26,16,14,15,10
Angel Cruz,,,,,,,,,0,60,57,16,14,12,8,8,40,20,4,3,10
Maria Quinones Sanchez,,,,,,,,,,0,60,12,10,8,10,8,40,19,4,2,10
Ted Kirsch,,,,,,,,,,,0,10,6,7,10,6,35,17,3,3,10
Peter Cutty,,,,,,,,,,,,0,41,35,32,28,24,12,12,9,10
Amanda Mcillmurray,,,,,,,,,,,,,1,34,31,25,20,12,12,7,10
Kat Richter,,,,,,,,,,,,,,0,32,27,17,11,5,8,10
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,27,16,11,5,8,10
Jacob Adeniran,,,,,,,,,,,,,,,,0,9,10,4,7,10
Katie Mcginty,,,,,,,,,,,,,,,,,18,0,0,0,10
Joe Sestak,,,,,,,,,,,,,,,,,,9,0,0,10
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,10,0,10
John Fetterman,,,,,,,,,,,,,,,,,,,,1,10
Total,129,88,87,84,81,77,76,75,74,73,64,60,54,43,41,32,114,55,41,27,10
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,11
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Ryan N Boyer,H Douglass Brown,Leanne Krueger Braneky,Jennifer Lentz,Angel Cruz,Cathy Brady,Maria Quinones Sanchez,Ted Kirsch,Peter Cutty,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,11
Thaddeus Kirkland,6,84,72,67,19,69,66,61,61,62,52,14,10,10,6,7,59,30,25,28,11
Blake Rutherford,,3,63,59,15,60,61,55,55,55,49,12,8,7,5,5,49,22,14,8,11
Anne Wakabayashi,,,1,61,11,64,63,55,57,58,50,5,10,8,6,6,44,21,6,2,11
Ryan N Boyer,,,,0,9,60,60,57,55,57,49,4,8,7,4,2,45,19,6,1,11
H Douglass Brown,,,,,3,11,9,8,6,4,3,38,35,29,30,28,22,16,17,10,11
Leanne Krueger Braneky,,,,,,0,61,60,58,61,52,5,10,10,7,5,40,20,6,3,11
Jennifer Lentz,,,,,,,0,54,54,56,48,4,10,8,4,2,38,18,7,1,11
Angel Cruz,,,,,,,,0,57,55,52,2,6,8,6,4,38,16,4,2,11
Cathy Brady,,,,,,,,,0,54,50,2,5,7,4,4,36,16,5,3,11
Maria Quinones Sanchez,,,,,,,,,,0,50,2,6,7,4,2,35,18,6,1,11
Ted Kirsch,,,,,,,,,,,0,1,2,3,2,2,31,17,2,1,11
Peter Cutty,,,,,,,,,,,,2,24,21,23,23,14,13,6,6,11
Amanda Mcillmurray,,,,,,,,,,,,,0,28,27,25,15,14,7,1,11
Kat Richter,,,,,,,,,,,,,,0,27,26,12,12,7,2,11
Jacob Adeniran,,,,,,,,,,,,,,,0,25,13,11,5,1,11
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,15,9,3,3,11
Katie Mcginty,,,,,,,,,,,,,,,,,17,0,0,0,11
