col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,All
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,All
Robert A Brady,217,"3,193","3,169",52,All
Bernie Sanders,,899,0,0,All
Hillary Clinton,,,804,0,All
Roque Rocky De La Fuente,,,,25,All
Total,"6,631","4,092","3,973",77,All
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,1
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,1
Robert A Brady,5,49,32,0,1
Bernie Sanders,,13,0,0,1
Hillary Clinton,,,13,0,1
Roque Rocky De La Fuente,,,,0,1
Total,86,62,45,0,1
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,2
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,2
Robert A Brady,4,40,44,1,2
Bernie Sanders,,17,0,0,2
Hillary Clinton,,,12,0,2
Roque Rocky De La Fuente,,,,0,2
Total,89,57,56,1,2
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,3
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,3
Robert A Brady,10,97,88,1,3
Bernie Sanders,,25,0,0,3
Hillary Clinton,,,17,0,3
Roque Rocky De La Fuente,,,,0,3
Total,196,122,105,1,3
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,4
,Robert A Brady,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,4
Robert A Brady,1,41,38,1,4
Hillary Clinton,,10,0,0,4
Bernie Sanders,,,7,0,4
Roque Rocky De La Fuente,,,,1,4
Total,81,51,45,2,4
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,5
,Robert A Brady,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,5
Robert A Brady,2,76,65,0,5
Bernie Sanders,,11,0,0,5
Hillary Clinton,,,15,0,5
Roque Rocky De La Fuente,,,,0,5
Total,143,87,80,0,5
,Representative In Congress 1st District - Democrat,President Of The United States - Democrat,,,6
,Robert A Brady,Hillary Clinton,Bernie Sanders,Roque Rocky De La Fuente,6
