col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 179th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Jason T Dawkins,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Maria Quinones Sanchez,Jennifer Lentz,Anne Wakabayashi,Leanne Krueger Braneky,Peter Cutty,Ryan N Boyer,Cathy Brady,Angel Cruz,Ted Kirsch,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,All
Jason T Dawkins,158,"1,007",747,615,639,505,497,495,468,479,474,479,461,396,332,325,291,All
Thaddeus Kirkland,,45,693,187,500,463,494,473,176,464,452,436,422,137,103,103,70,All
Blake Rutherford,,,16,162,434,446,452,424,156,442,429,416,403,111,78,83,53,All
H Douglass Brown,,,,36,118,130,91,97,442,99,92,100,70,382,334,310,295,All
Maria Quinones Sanchez,,,,,12,426,437,450,107,410,413,429,426,120,95,106,89,All
Jennifer Lentz,,,,,,2,429,416,124,424,418,423,408,135,104,102,86,All
Anne Wakabayashi,,,,,,,1,449,85,424,413,393,384,96,65,75,52,All
Leanne Krueger Braneky,,,,,,,,1,94,406,408,410,398,99,77,82,62,All
Peter Cutty,,,,,,,,,8,100,81,102,73,343,309,283,280,All
Ryan N Boyer,,,,,,,,,,2,410,398,394,100,78,75,65,All
Cathy Brady,,,,,,,,,,,1,407,391,94,66,71,54,All
Angel Cruz,,,,,,,,,,,,1,409,100,86,87,78,All
Ted Kirsch,,,,,,,,,,,,,14,75,67,76,67,All
Amanda Mcillmurray,,,,,,,,,,,,,,3,343,315,297,All
Kat Richter,,,,,,,,,,,,,,,1,291,284,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,1,272,All
Jacob Adeniran,,,,,,,,,,,,,,,,,0,All
Total,"1,904","1,125",827,708,694,550,547,537,531,521,518,514,512,448,379,363,330,All
