col_1,col_2,col_3,division
,State Treasurer - Democrat,Auditor General - Democrat,All
,Joe Torsella,Eugene A Depasquale,All
Joe Torsella,310,"2,277",All
Eugene A Depasquale,,103,All
Total,"2,587","2,380",All
,State Treasurer - Democrat,Auditor General - Democrat,1
,Joe Torsella,Eugene A Depasquale,1
Joe Torsella,9,59,1
Eugene A Depasquale,,3,1
Total,68,62,1
,State Treasurer - Democrat,Auditor General - Democrat,2
,Joe Torsella,Eugene A Depasquale,2
Joe Torsella,17,96,2
Eugene A Depasquale,,1,2
Total,113,97,2
,State Treasurer - Democrat,Auditor General - Democrat,3
,Joe Torsella,Eugene A Depasquale,3
Joe Torsella,14,47,3
Eugene A Depasquale,,1,3
Total,61,48,3
,State Treasurer - Democrat,Auditor General - Democrat,4
,Joe Torsella,Eugene A Depasquale,4
Joe Torsella,5,75,4
Eugene A Depasquale,,3,4
Total,80,78,4
,Auditor General - Democrat,State Treasurer - Democrat,5
,Eugene A Depasquale,Joe Torsella,5
Eugene A Depasquale,2,49,5
Joe Torsella,,2,5
Total,51,51,5
,State Treasurer - Democrat,Auditor General - Democrat,6
,Joe Torsella,Eugene A Depasquale,6
Joe Torsella,6,95,6
Eugene A Depasquale,,2,6
Total,101,97,6
,State Treasurer - Democrat,Auditor General - Democrat,7
,Joe Torsella,Eugene A Depasquale,7
Joe Torsella,8,141,7
Eugene A Depasquale,,1,7
Total,149,142,7
,State Treasurer - Democrat,Auditor General - Democrat,8
,Joe Torsella,Eugene A Depasquale,8
Joe Torsella,5,89,8
Eugene A Depasquale,,2,8
Total,94,91,8
,State Treasurer - Democrat,Auditor General - Democrat,9
,Joe Torsella,Eugene A Depasquale,9
Joe Torsella,7,130,9
Eugene A Depasquale,,5,9
Total,137,135,9
,State Treasurer - Democrat,Auditor General - Democrat,10
,Joe Torsella,Eugene A Depasquale,10
Joe Torsella,15,81,10
Eugene A Depasquale,,5,10
Total,96,86,10
,State Treasurer - Democrat,Auditor General - Democrat,11
,Joe Torsella,Eugene A Depasquale,11
Joe Torsella,12,139,11
Eugene A Depasquale,,2,11
Total,151,141,11
,State Treasurer - Democrat,Auditor General - Democrat,12
,Joe Torsella,Eugene A Depasquale,12
Joe Torsella,12,88,12
Eugene A Depasquale,,4,12
Total,100,92,12
,State Treasurer - Democrat,Auditor General - Democrat,13
,Joe Torsella,Eugene A Depasquale,13
Joe Torsella,5,35,13
Eugene A Depasquale,,2,13
Total,40,37,13
,State Treasurer - Democrat,Auditor General - Democrat,14
,Joe Torsella,Eugene A Depasquale,14
Joe Torsella,8,26,14
Eugene A Depasquale,,1,14
Total,34,27,14
,State Treasurer - Democrat,Auditor General - Democrat,15
,Joe Torsella,Eugene A Depasquale,15
Joe Torsella,10,74,15
Eugene A Depasquale,,3,15
Total,84,77,15
,State Treasurer - Democrat,Auditor General - Democrat,16
,Joe Torsella,Eugene A Depasquale,16
Joe Torsella,6,42,16
Eugene A Depasquale,,0,16
Total,48,42,16
,State Treasurer - Democrat,Auditor General - Democrat,17
,Joe Torsella,Eugene A Depasquale,17
Joe Torsella,7,52,17
Eugene A Depasquale,,5,17
Total,59,57,17
,State Treasurer - Democrat,Auditor General - Democrat,18
,Joe Torsella,Eugene A Depasquale,18
Joe Torsella,12,77,18
Eugene A Depasquale,,1,18
Total,89,78,18
,State Treasurer - Democrat,Auditor General - Democrat,19
,Joe Torsella,Eugene A Depasquale,19
Joe Torsella,13,84,19
Eugene A Depasquale,,7,19
