col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 202nd District - Democrat,,President Of The United States - Democrat,,,All
,Jared Solomon,Mark B Cohen,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,All
Jared Solomon,6,0,49,50,2,All
Mark B Cohen,,1,40,27,0,All
Bernie Sanders,,,13,0,0,All
Hillary Clinton,,,,9,0,All
Roque Rocky De La Fuente,,,,,2,All
Total,107,68,102,86,4,All
,Representative In The General Assembly 202nd District - Democrat,,President Of The United States - Democrat,,,7
,Jared Solomon,Mark B Cohen,Bernie Sanders,Hillary Clinton,Roque Rocky De La Fuente,7
Jared Solomon,6,0,49,50,2,7
Mark B Cohen,,1,40,27,0,7
Bernie Sanders,,,13,0,0,7
Hillary Clinton,,,,9,0,7
Roque Rocky De La Fuente,,,,,2,7
Total,107,68,102,86,4,7
