col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Cathy Brady,Peter Cutty,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Angel Cruz,Maria Quinones Sanchez,Ted Kirsch,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Thaddeus Kirkland,1,19,5,14,4,13,13,13,12,11,11,12,2,2,1,1,12,11,5,All
Blake Rutherford,,0,5,14,5,14,13,14,11,11,11,11,2,2,1,1,9,9,3,All
H Douglass Brown,,,0,4,12,4,4,4,2,4,1,2,11,11,9,9,12,6,1,All
Cathy Brady,,,,0,3,13,14,13,11,10,11,11,2,2,1,1,9,5,1,All
Peter Cutty,,,,,0,3,3,3,2,3,0,1,9,9,8,8,9,5,1,All
Anne Wakabayashi,,,,,,0,12,14,10,11,10,10,2,2,1,1,9,5,0,All
Jennifer Lentz,,,,,,,0,12,10,9,10,10,2,2,1,1,8,5,1,All
Leanne Krueger Braneky,,,,,,,,0,10,11,10,10,2,2,1,1,9,5,0,All
Ryan N Boyer,,,,,,,,,0,10,9,10,1,1,1,1,6,6,1,All
Angel Cruz,,,,,,,,,,0,9,9,2,2,2,2,8,4,0,All
Maria Quinones Sanchez,,,,,,,,,,,0,10,0,0,0,0,8,3,1,All
Ted Kirsch,,,,,,,,,,,,0,1,1,1,1,7,4,1,All
Amanda Mcillmurray,,,,,,,,,,,,,0,11,9,9,8,2,1,All
Kat Richter,,,,,,,,,,,,,,0,9,9,8,2,1,All
Jacob Adeniran,,,,,,,,,,,,,,,0,8,7,2,0,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,6,2,1,All
Josh Shapiro,,,,,,,,,,,,,,,,,3,0,0,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,3,0,All
John Morganelli,,,,,,,,,,,,,,,,,,,0,All
Total,29,21,19,15,15,14,14,14,13,12,12,12,11,11,9,9,26,20,7,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,12
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Cathy Brady,Peter Cutty,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Angel Cruz,Maria Quinones Sanchez,Ted Kirsch,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,12
Thaddeus Kirkland,1,19,5,14,4,13,13,13,12,11,11,12,2,2,1,1,12,11,5,12
Blake Rutherford,,0,5,14,5,14,13,14,11,11,11,11,2,2,1,1,9,9,3,12
H Douglass Brown,,,0,4,12,4,4,4,2,4,1,2,11,11,9,9,12,6,1,12
Cathy Brady,,,,0,3,13,14,13,11,10,11,11,2,2,1,1,9,5,1,12
Peter Cutty,,,,,0,3,3,3,2,3,0,1,9,9,8,8,9,5,1,12
Anne Wakabayashi,,,,,,0,12,14,10,11,10,10,2,2,1,1,9,5,0,12
Jennifer Lentz,,,,,,,0,12,10,9,10,10,2,2,1,1,8,5,1,12
Leanne Krueger Braneky,,,,,,,,0,10,11,10,10,2,2,1,1,9,5,0,12
Ryan N Boyer,,,,,,,,,0,10,9,10,1,1,1,1,6,6,1,12
Angel Cruz,,,,,,,,,,0,9,9,2,2,2,2,8,4,0,12
Maria Quinones Sanchez,,,,,,,,,,,0,10,0,0,0,0,8,3,1,12
Ted Kirsch,,,,,,,,,,,,0,1,1,1,1,7,4,1,12
Amanda Mcillmurray,,,,,,,,,,,,,0,11,9,9,8,2,1,12
Kat Richter,,,,,,,,,,,,,,0,9,9,8,2,1,12
Jacob Adeniran,,,,,,,,,,,,,,,0,8,7,2,0,12
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,6,2,1,12
Josh Shapiro,,,,,,,,,,,,,,,,,3,0,0,12
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,3,0,12
John Morganelli,,,,,,,,,,,,,,,,,,,0,12
Total,29,21,19,15,15,14,14,14,13,12,12,12,11,11,9,9,26,20,7,12
