col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,All
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Vincent Hughes,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Blondell Reynolds Brown,Michelle W Singer,Yasmeen Kaboud,Heather A Steinmiller,Joe Foster,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,William Leopold,Gwen Snyder,Margaret Lenzi,Waleed Shahid,Tonya Diane Bah,Dwight Evans,Chaka Fattah,Brian Anthony Gordon,Dan Muroff,All
Cindy Bass,20,"1,679","1,630","1,545","1,406","1,315","1,376","1,307","1,318","1,302","1,252",375,"1,223","1,196",367,315,266,248,218,196,210,187,174,172,"1,020",768,255,226,All
Katherine J Gilmore,,4,"1,561","1,490","1,295","1,247","1,330","1,278","1,228","1,225","1,228",345,"1,201","1,177",312,232,237,216,196,177,190,169,152,140,848,564,174,210,All
Malcolm Kenyatta,,,3,"1,542","1,341","1,294","1,315","1,298","1,232","1,225","1,219",364,"1,201","1,191",355,256,259,239,219,202,196,193,176,163,840,575,174,203,All
Jerry T Jordan,,,,6,"1,276","1,238","1,260","1,254","1,176","1,171","1,172",337,"1,166","1,164",335,218,233,215,197,180,179,170,151,134,778,503,149,218,All
Ken Washington,,,,,4,"1,276","1,276","1,258","1,295","1,219","1,225",236,"1,220","1,228",224,244,209,189,171,174,164,167,142,139,781,450,117,186,All
Vincent Hughes,,,,,,0,"1,220","1,210","1,226","1,252","1,194",196,"1,179","1,199",188,165,178,148,140,177,137,155,131,138,757,424,90,198,All
Mary Jo Daley,,,,,,,0,"1,281","1,204","1,144","1,201",218,"1,170","1,151",192,184,203,158,155,133,144,130,112,111,743,407,109,199,All
Mark Aronchick,,,,,,,,0,"1,170","1,146","1,171",199,"1,162","1,154",190,178,198,163,149,141,140,123,100,99,721,366,105,197,All
Nicole Allen White,,,,,,,,,0,"1,195","1,199",166,"1,173","1,188",155,177,153,133,109,146,135,160,119,123,701,411,95,178,All
Blondell Reynolds Brown,,,,,,,,,,1,"1,170",138,"1,149","1,143",129,114,132,105,86,121,93,118,83,88,721,413,74,170,All
Michelle W Singer,,,,,,,,,,,1,157,"1,168","1,146",149,128,142,124,106,135,120,133,108,102,678,374,94,185,All
Yasmeen Kaboud,,,,,,,,,,,,12,122,173,"1,039",917,876,873,858,808,829,787,812,799,488,395,214,193,All
Heather A Steinmiller,,,,,,,,,,,,,0,"1,136",118,94,124,92,80,104,83,119,76,89,690,348,82,180,All
Joe Foster,,,,,,,,,,,,,,0,165,139,151,129,113,156,132,157,139,117,656,347,103,178,All
Lou Agre,,,,,,,,,,,,,,,4,913,887,881,876,821,827,799,792,801,467,343,208,206,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,3,906,905,889,830,848,803,822,809,454,284,146,194,All
Sherrie Cohen,,,,,,,,,,,,,,,,,0,875,872,822,825,794,790,794,426,250,137,202,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,1,860,796,805,784,769,792,416,252,141,176,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,1,805,801,768,774,781,390,240,131,180,All
William Leopold,,,,,,,,,,,,,,,,,,,,0,787,809,794,782,389,217,129,182,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,2,776,763,767,379,215,140,175,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,1,784,775,371,226,130,178,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,0,759,363,235,118,167,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,370,222,118,164,All
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,457,0,0,0,All
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,0,All
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,All
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,All
Total,"2,376","1,881","1,869","1,730","1,597","1,523","1,511","1,445","1,445","1,434","1,385","1,367","1,351","1,338","1,290","1,136","1,070","1,037",991,963,962,958,932,926,"2,057","1,412",519,470,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,1
,Cindy Bass,Katherine J Gilmore,Nicole Allen White,Michelle W Singer,Malcolm Kenyatta,Mary Jo Daley,Blondell Reynolds Brown,Jerry T Jordan,Heather A Steinmiller,Ken Washington,Joe Foster,Mark Aronchick,Vincent Hughes,Yasmeen Kaboud,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Lou Agre,Margaret Lenzi,Hamdi Soysal,Waleed Shahid,William Leopold,Tonya Diane Bah,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,1
Cindy Bass,0,102,93,93,99,88,89,93,89,89,88,87,88,24,18,17,15,17,14,13,10,11,11,11,54,55,7,2,1
Katherine J Gilmore,,1,95,96,95,90,89,89,89,89,89,86,87,27,21,20,18,21,17,17,14,15,15,15,49,57,4,2,1
Nicole Allen White,,,0,95,89,88,91,85,90,88,89,87,89,21,17,16,14,15,11,14,9,11,10,11,47,50,2,2,1
Michelle W Singer,,,,0,88,89,88,83,89,88,89,86,89,22,15,15,13,15,11,14,9,9,12,11,42,53,3,2,1
Malcolm Kenyatta,,,,,0,85,86,92,88,87,87,85,87,15,8,8,7,7,4,4,1,2,3,2,49,47,3,2,1
Mary Jo Daley,,,,,,0,86,81,86,85,86,85,86,18,14,14,11,11,8,11,8,7,7,7,38,51,2,2,1
Blondell Reynolds Brown,,,,,,,0,82,87,86,87,85,88,15,12,12,9,10,5,10,5,7,6,6,42,48,0,2,1
Jerry T Jordan,,,,,,,,1,84,83,83,82,83,15,9,9,6,8,5,4,2,3,3,3,44,44,3,2,1
Heather A Steinmiller,,,,,,,,,0,87,89,85,89,15,10,10,7,9,5,8,3,4,5,5,39,48,2,2,1
