col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Carol Rose Fleischman,,,,,,,0,50,51,51,51,49,48,3,10,4,8,5,6,5,5,2,3,0,1,1,2
Margaret Lenzi,,,,,,,,0,51,51,51,50,51,3,10,4,8,5,6,5,5,2,3,0,1,1,2
Tonya Diane Bah,,,,,,,,,0,51,50,49,50,3,8,2,7,4,5,5,4,2,2,0,1,0,2
Waleed Shahid,,,,,,,,,,0,50,48,49,4,11,4,8,6,6,5,6,3,3,0,1,1,2
Hamdi Soysal,,,,,,,,,,,0,50,49,4,11,5,9,5,7,6,6,3,4,1,2,2,2
Sherrie Cohen,,,,,,,,,,,,0,49,2,9,4,8,4,6,5,4,2,4,0,1,1,2
William Leopold,,,,,,,,,,,,,0,4,10,4,9,5,6,7,6,3,4,1,2,1,2
Cindy Bass,,,,,,,,,,,,,,0,30,28,27,20,19,18,19,20,17,18,16,16,2
Malcolm Kenyatta,,,,,,,,,,,,,,,1,27,30,19,21,19,21,19,16,18,16,17,2
Katherine J Gilmore,,,,,,,,,,,,,,,,0,24,16,17,17,17,17,16,18,16,16,2
Jerry T Jordan,,,,,,,,,,,,,,,,,0,18,20,18,19,17,16,17,15,15,2
Ken Washington,,,,,,,,,,,,,,,,,,0,19,16,18,17,17,16,14,16,2
Joe Foster,,,,,,,,,,,,,,,,,,,0,17,16,17,17,16,15,16,2
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,15,17,15,16,15,15,2
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,18,17,16,14,15,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,15,16,16,15,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,0,15,14,16,2
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,77,59,73,62,56,55,54,54,54,54,53,53,53,52,40,36,35,25,24,23,23,22,20,19,17,17,2
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,W Curtis Thomas,Kenneth T Walker Jr,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Ken Washington,Heather A Steinmiller,Mary Jo Daley,Blondell Reynolds Brown,Michelle W Singer,Vincent Hughes,Mark Aronchick,Nicole Allen White,Joe Foster,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Gwen Snyder,Hamdi Soysal,William Leopold,Waleed Shahid,Carol Rose Fleischman,Sherrie Cohen,Tonya Diane Bah,Margaret Lenzi,3
W Curtis Thomas,9,0,51,34,36,32,24,22,22,20,21,19,21,19,18,15,13,7,6,8,7,6,7,6,6,5,3
Kenneth T Walker Jr,,3,10,7,7,8,6,3,7,5,4,5,3,5,5,7,6,7,7,5,5,6,4,5,5,4,3
Cindy Bass,,,4,37,36,38,25,20,24,19,20,21,21,21,19,8,9,5,4,5,4,2,4,3,3,1,3
Katherine J Gilmore,,,,1,37,37,25,23,24,20,24,21,23,22,21,9,9,5,4,7,6,4,6,5,4,3,3
Malcolm Kenyatta,,,,,0,36,26,24,26,21,25,21,24,23,22,8,7,4,3,6,5,3,5,4,3,2,3
Jerry T Jordan,,,,,,0,25,22,24,20,22,21,23,22,21,7,8,3,3,5,4,2,4,3,2,1,3
Ken Washington,,,,,,,1,30,23,21,22,22,23,24,22,3,5,4,2,4,4,1,3,2,1,0,3
Heather A Steinmiller,,,,,,,,0,20,20,22,20,20,21,21,2,4,1,1,3,5,2,2,1,2,1,3
Mary Jo Daley,,,,,,,,,0,22,21,19,23,21,20,4,5,4,5,5,4,2,3,4,3,2,3
Blondell Reynolds Brown,,,,,,,,,,0,20,20,19,19,20,1,2,1,3,2,3,1,1,1,2,1,3
Michelle W Singer,,,,,,,,,,,0,20,21,20,21,2,2,2,2,3,4,2,2,2,2,2,3
Vincent Hughes,,,,,,,,,,,,0,18,20,20,2,1,2,2,3,4,2,2,1,2,1,3
Mark Aronchick,,,,,,,,,,,,,0,21,20,2,2,2,2,3,2,0,2,2,0,0,3
Nicole Allen White,,,,,,,,,,,,,,0,21,2,1,2,1,3,3,1,2,1,1,0,3
Joe Foster,,,,,,,,,,,,,,,0,0,0,0,1,1,2,0,0,0,0,0,3
Yasmeen Kaboud,,,,,,,,,,,,,,,,1,15,12,11,12,10,12,11,11,10,9,3
Lou Agre,,,,,,,,,,,,,,,,,0,11,11,11,9,10,10,11,10,9,3
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,10,11,9,10,10,11,9,8,3
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,9,8,10,8,9,9,8,3
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,10,10,11,11,10,8,3
William Leopold,,,,,,,,,,,,,,,,,,,,,0,10,9,9,10,8,3
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,9,9,10,9,3
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,,,0,10,9,7,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,3
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,76,24,67,43,43,41,37,31,29,25,25,25,24,24,23,23,22,14,13,13,13,12,11,11,11,9,3
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,4
,W Curtis Thomas,Kenneth T Walker Jr,Cindy Bass,Yasmeen Kaboud,Lou Agre,Malcolm Kenyatta,Katherine J Gilmore,Ariana Flores Gordon,Gwen Snyder,Jerry T Jordan,Sherrie Cohen,William Leopold,Hamdi Soysal,Carol Rose Fleischman,Tonya Diane Bah,Waleed Shahid,Margaret Lenzi,Ken Washington,Nicole Allen White,Heather A Steinmiller,Mary Jo Daley,Blondell Reynolds Brown,Vincent Hughes,Joe Foster,Michelle W Singer,Mark Aronchick,4
W Curtis Thomas,12,0,41,20,19,30,28,14,14,26,13,13,12,11,14,11,9,18,16,16,15,14,14,14,15,13,4
Kenneth T Walker Jr,,4,12,21,20,8,8,20,19,7,19,19,18,18,15,17,18,5,6,4,5,5,5,4,3,3,4
Cindy Bass,,,3,8,7,31,34,5,6,31,6,5,4,4,5,3,3,19,20,19,19,17,17,16,17,15,4
Yasmeen Kaboud,,,,0,35,8,9,32,32,8,31,31,30,29,29,29,28,6,5,5,5,3,5,5,4,4,4
Lou Agre,,,,,0,8,7,29,31,8,30,30,29,29,29,27,27,5,5,4,4,3,5,4,3,3,4
Malcolm Kenyatta,,,,,,0,30,5,7,30,6,5,5,4,7,4,4,17,17,17,17,15,17,16,14,15,4
Katherine J Gilmore,,,,,,,0,5,7,31,7,5,5,5,6,4,4,19,18,18,18,16,16,17,16,15,4
Ariana Flores Gordon,,,,,,,,0,32,5,30,30,30,29,27,29,28,4,4,2,3,3,3,2,1,2,4
Gwen Snyder,,,,,,,,,0,7,30,32,30,30,30,29,28,6,4,4,3,3,4,3,3,2,4
Jerry T Jordan,,,,,,,,,,1,7,5,5,5,7,4,4,18,15,17,16,14,16,16,14,16,4
Sherrie Cohen,,,,,,,,,,,0,30,31,31,28,28,29,4,5,3,4,2,4,3,2,3,4
William Leopold,,,,,,,,,,,,0,30,29,29,28,28,5,3,3,3,2,3,2,3,1,4
Hamdi Soysal,,,,,,,,,,,,,0,30,28,29,28,4,4,2,3,2,3,2,2,2,4
Carol Rose Fleischman,,,,,,,,,,,,,,0,27,27,28,3,3,1,2,2,2,1,1,1,4
Tonya Diane Bah,,,,,,,,,,,,,,,0,26,25,5,3,4,2,2,4,3,3,2,4
Waleed Shahid,,,,,,,,,,,,,,,,0,28,3,3,1,2,2,2,1,1,1,4
Margaret Lenzi,,,,,,,,,,,,,,,,,0,3,3,1,2,2,2,1,1,1,4
Ken Washington,,,,,,,,,,,,,,,,,,0,16,18,15,16,17,17,17,15,4
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,17,18,17,17,15,15,15,4
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,0,16,15,17,16,17,15,4
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,0,15,15,15,13,15,4
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,15,13,14,13,4
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,,,0,17,14,15,4
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,13,15,4
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,0,12,4
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,76,37,57,43,41,39,37,35,35,35,34,34,33,32,31,30,29,23,22,20,20,19,19,18,18,16,4
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,5
,W Curtis Thomas,Kenneth T Walker Jr,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Nicole Allen White,Yasmeen Kaboud,Lou Agre,Mark Aronchick,Mary Jo Daley,Vincent Hughes,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Michelle W Singer,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,William Leopold,Sherrie Cohen,Gwen Snyder,5
W Curtis Thomas,19,0,55,43,41,36,28,26,22,21,24,24,26,26,21,22,22,13,11,10,12,11,13,12,9,7,5
Kenneth T Walker Jr,,2,21,14,11,11,7,11,14,13,7,7,7,6,6,8,7,7,8,9,7,6,4,6,7,7,5
Cindy Bass,,,2,51,47,45,34,33,15,17,30,32,32,31,27,28,28,9,8,9,6,9,8,10,7,3,5
Malcolm Kenyatta,,,,0,48,47,34,33,16,15,33,35,33,30,29,30,32,7,7,9,8,10,6,8,7,5,5
Jerry T Jordan,,,,,0,46,31,31,19,19,32,31,32,31,28,29,29,10,10,10,7,10,10,11,9,6,5
Katherine J Gilmore,,,,,,0,29,29,14,14,30,30,29,25,26,27,28,5,6,5,6,7,7,6,4,4,5
Ken Washington,,,,,,,0,34,5,8,31,32,32,29,31,29,30,7,6,6,5,7,6,7,5,1,5
Nicole Allen White,,,,,,,,1,8,9,29,29,31,29,26,26,28,9,9,8,6,8,8,7,6,4,5
Yasmeen Kaboud,,,,,,,,,3,25,5,5,5,6,2,4,2,18,16,17,16,13,13,15,14,13,5
Lou Agre,,,,,,,,,,1,6,5,7,5,6,5,5,16,17,17,14,15,15,16,14,12,5
Mark Aronchick,,,,,,,,,,,0,30,29,28,29,29,29,5,4,3,4,6,6,5,4,2,5
Mary Jo Daley,,,,,,,,,,,,0,29,27,25,27,29,3,3,6,3,5,4,6,3,0,5
Vincent Hughes,,,,,,,,,,,,,0,30,27,28,31,6,5,6,3,6,6,5,4,2,5
Blondell Reynolds Brown,,,,,,,,,,,,,,0,25,26,26,7,4,6,4,6,6,7,6,3,5
Heather A Steinmiller,,,,,,,,,,,,,,,0,24,26,3,2,1,2,4,4,2,2,2,5
Joe Foster,,,,,,,,,,,,,,,,0,29,4,4,4,5,6,4,5,5,2,5
Michelle W Singer,,,,,,,,,,,,,,,,,0,2,3,4,4,5,3,3,3,2,5
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,14,15,14,15,14,15,15,12,5
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,15,13,12,13,13,13,11,5
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,0,14,14,12,15,14,12,5
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,0,14,11,12,12,13,5
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,12,14,14,10,5
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,13,11,9,5
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,15,9,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,0,10,5
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,96,38,82,64,58,53,44,43,41,37,36,36,36,35,35,33,33,21,19,19,19,18,18,18,16,14,5
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,6
,Cindy Bass,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Nicole Allen White,Ken Washington,Heather A Steinmiller,Mark Aronchick,Blondell Reynolds Brown,Vincent Hughes,Michelle W Singer,Mary Jo Daley,Joe Foster,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Hamdi Soysal,Tonya Diane Bah,William Leopold,Waleed Shahid,Gwen Snyder,Margaret Lenzi,W Curtis Thomas,Kenneth T Walker Jr,6
Cindy Bass,0,46,45,44,39,37,35,36,35,33,33,29,30,9,8,4,3,5,4,4,5,2,3,3,34,17,6
Jerry T Jordan,,0,44,44,37,35,35,36,36,34,35,31,31,8,9,4,3,6,3,5,5,2,3,2,28,15,6
Malcolm Kenyatta,,,0,42,39,35,35,36,35,34,33,30,32,8,8,5,4,5,5,4,5,4,3,3,28,13,6
Katherine J Gilmore,,,,0,35,34,32,33,33,31,32,28,30,8,7,3,2,3,2,2,3,0,2,1,28,12,6
Nicole Allen White,,,,,0,36,35,36,36,35,35,31,32,4,4,3,4,4,3,3,5,2,2,2,21,13,6
Ken Washington,,,,,,0,35,34,35,32,32,29,30,4,3,3,2,4,2,1,3,0,2,1,21,12,6
Heather A Steinmiller,,,,,,,0,34,34,32,33,29,32,1,3,1,1,3,2,1,3,2,0,1,18,11,6
Mark Aronchick,,,,,,,,0,33,32,32,31,30,3,5,2,2,4,3,3,3,2,1,1,17,13,6
Blondell Reynolds Brown,,,,,,,,,0,33,33,28,31,2,2,3,1,2,1,0,3,0,2,1,18,12,6
Vincent Hughes,,,,,,,,,,0,32,28,30,4,4,2,3,3,3,2,4,2,2,2,19,11,6
Michelle W Singer,,,,,,,,,,,0,28,30,2,3,1,1,3,0,2,3,0,0,0,19,10,6
Mary Jo Daley,,,,,,,,,,,,0,26,1,3,1,2,3,2,2,4,2,0,1,15,12,6
Joe Foster,,,,,,,,,,,,,0,1,2,1,1,1,1,0,2,1,0,0,16,9,6
Yasmeen Kaboud,,,,,,,,,,,,,,0,9,7,7,5,6,7,5,5,6,6,12,2,6
Lou Agre,,,,,,,,,,,,,,,0,6,6,6,6,8,5,6,5,6,12,1,6
Sherrie Cohen,,,,,,,,,,,,,,,,0,7,5,6,6,5,5,7,6,10,1,6
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,6,7,7,6,6,6,6,8,1,6
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,0,6,7,6,5,5,5,9,1,6
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,6,6,6,6,6,6,2,6
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,0,6,6,5,6,8,1,6
William Leopold,,,,,,,,,,,,,,,,,,,,,0,5,5,6,8,1,6
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,4,6,6,1,6
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,5,6,1,6
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,6
W Curtis Thomas,,,,,,,,,,,,,,,,,,,,,,,,,3,0,6
Kenneth T Walker Jr,,,,,,,,,,,,,,,,,,,,,,,,,,4,6
Total,58,51,50,48,42,41,38,38,37,36,35,33,32,15,13,11,10,10,9,9,9,8,7,7,49,25,6
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,7
,W Curtis Thomas,Kenneth T Walker Jr,Cindy Bass,Katherine J Gilmore,Jerry T Jordan,Malcolm Kenyatta,Blondell Reynolds Brown,Vincent Hughes,Ken Washington,Nicole Allen White,Mark Aronchick,Joe Foster,Mary Jo Daley,Michelle W Singer,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Ariana Flores Gordon,Carol Rose Fleischman,Sherrie Cohen,Tonya Diane Bah,Gwen Snyder,Hamdi Soysal,Margaret Lenzi,Waleed Shahid,William Leopold,7
W Curtis Thomas,7,0,43,39,31,31,31,29,27,27,25,25,24,23,20,17,15,8,8,9,8,7,8,6,5,5,7
Kenneth T Walker Jr,,8,13,8,8,7,5,5,5,4,5,4,5,5,5,8,6,1,1,1,1,1,1,1,1,1,7
Cindy Bass,,,0,54,52,50,49,49,47,47,47,45,46,44,38,9,11,4,5,4,5,5,3,2,1,2,7
Katherine J Gilmore,,,,0,52,49,47,48,49,48,46,46,46,45,39,10,12,4,5,4,6,5,4,4,3,3,7
Jerry T Jordan,,,,,1,49,46,45,46,44,43,42,43,43,37,8,10,3,4,4,4,4,3,3,2,3,7
Malcolm Kenyatta,,,,,,1,45,46,44,43,44,43,43,43,37,4,6,1,1,1,1,1,0,1,0,1,7
Blondell Reynolds Brown,,,,,,,1,50,47,46,46,44,46,44,39,6,5,1,2,2,2,2,2,1,0,0,7
Vincent Hughes,,,,,,,,0,48,47,48,46,47,44,39,7,6,2,3,2,3,3,2,1,0,0,7
Ken Washington,,,,,,,,,0,47,46,45,46,45,40,7,7,3,4,3,4,4,2,2,1,2,7
Nicole Allen White,,,,,,,,,,0,46,44,46,44,38,7,7,3,4,3,4,4,2,1,0,1,7
Mark Aronchick,,,,,,,,,,,0,46,47,44,39,6,5,2,2,1,2,2,1,1,0,0,7
Joe Foster,,,,,,,,,,,,0,45,43,38,5,5,1,1,0,2,1,1,2,1,0,7
Mary Jo Daley,,,,,,,,,,,,,0,44,39,6,5,2,2,1,2,2,1,1,0,0,7
Michelle W Singer,,,,,,,,,,,,,,0,38,4,4,1,1,1,1,1,0,1,0,1,7
Heather A Steinmiller,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,0,0,0,0,7
Yasmeen Kaboud,,,,,,,,,,,,,,,,0,17,10,12,11,11,11,11,9,8,8,7
Lou Agre,,,,,,,,,,,,,,,,,0,11,13,12,13,12,12,9,9,9,7
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,0,11,10,10,10,9,7,7,8,7
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,12,12,12,11,8,8,9,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,11,11,11,8,8,9,7
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,0,12,11,9,9,9,7
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,10,8,8,9,7
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,9,9,8,7
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,7
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,78,32,74,65,56,56,54,52,51,49,48,47,47,45,40,29,25,13,13,13,13,12,12,10,9,9,7
