col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,W Curtis Thomas,Kenneth T Walker Jr,H Douglass Brown,Peter Cutty,Thaddeus Kirkland,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Ryan N Boyer,Angel Cruz,Ted Kirsch,All
W Curtis Thomas,31,0,205,175,203,166,157,155,136,162,163,168,147,160,145,141,149,138,All
Kenneth T Walker Jr,,12,136,123,120,124,119,120,111,103,100,96,101,86,91,97,91,92,All
H Douglass Brown,,,4,337,65,324,310,311,282,53,62,54,60,50,43,49,49,38,All
Peter Cutty,,,,2,58,312,299,299,276,51,55,44,59,45,37,44,45,36,All
Thaddeus Kirkland,,,,,4,59,54,55,47,262,255,242,236,232,226,233,214,213,All
Amanda Mcillmurray,,,,,,0,308,308,281,48,60,51,61,48,40,48,50,43,All
Kat Richter,,,,,,,0,301,282,45,55,49,57,47,36,45,40,36,All
Katherine Hunter Snyder,,,,,,,,1,280,39,56,53,57,47,37,41,45,40,All
Jacob Adeniran,,,,,,,,,0,36,47,48,50,41,34,35,38,32,All
Blake Rutherford,,,,,,,,,,2,240,220,230,220,219,235,209,206,All
Anne Wakabayashi,,,,,,,,,,,0,243,239,238,223,230,217,210,All
Maria Quinones Sanchez,,,,,,,,,,,,0,222,240,223,212,226,218,All
Jennifer Lentz,,,,,,,,,,,,,1,218,220,225,215,213,All
Leanne Krueger Braneky,,,,,,,,,,,,,,1,219,214,215,211,All
Cathy Brady,,,,,,,,,,,,,,,1,211,211,207,All
Ryan N Boyer,,,,,,,,,,,,,,,,0,205,207,All
Angel Cruz,,,,,,,,,,,,,,,,,0,215,All
Ted Kirsch,,,,,,,,,,,,,,,,,,0,All
Total,432,265,412,362,355,346,333,331,296,295,291,290,274,271,262,262,259,250,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Representative In The General Assembly 181st District - Democrat,,15
,H Douglass Brown,Peter Cutty,Katherine Hunter Snyder,Amanda Mcillmurray,Kat Richter,Thaddeus Kirkland,Jacob Adeniran,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Blake Rutherford,Ryan N Boyer,Ted Kirsch,Cathy Brady,Angel Cruz,W Curtis Thomas,Kenneth T Walker Jr,15
H Douglass Brown,1,104,98,99,95,20,89,25,16,19,17,13,16,15,11,10,61,42,15
Peter Cutty,,1,97,98,93,21,88,23,14,20,16,15,16,15,9,10,51,40,15
Katherine Hunter Snyder,,,0,98,97,20,91,23,16,19,16,12,12,16,10,10,48,39,15
Amanda Mcillmurray,,,,0,94,22,88,24,15,19,17,14,15,14,10,10,48,38,15
Kat Richter,,,,,0,19,90,21,17,17,16,12,13,13,8,8,47,37,15
Thaddeus Kirkland,,,,,,0,16,77,68,68,70,74,68,62,67,59,57,35,15
Jacob Adeniran,,,,,,,0,19,16,16,15,10,11,12,9,9,41,36,15
Anne Wakabayashi,,,,,,,,0,70,70,67,69,66,61,65,60,51,30,15
Maria Quinones Sanchez,,,,,,,,,0,65,70,62,59,65,66,63,52,27,15
Jennifer Lentz,,,,,,,,,,1,63,66,64,64,63,58,42,31,15
Leanne Krueger Braneky,,,,,,,,,,,0,59,60,62,63,59,47,27,15
Blake Rutherford,,,,,,,,,,,,0,65,57,63,55,40,31,15
Ryan N Boyer,,,,,,,,,,,,,0,57,58,55,42,27,15
Ted Kirsch,,,,,,,,,,,,,,0,60,60,39,29,15
Cathy Brady,,,,,,,,,,,,,,,0,56,40,27,15
Angel Cruz,,,,,,,,,,,,,,,,0,37,26,15
W Curtis Thomas,,,,,,,,,,,,,,,,,7,0,15
Kenneth T Walker Jr,,,,,,,,,,,,,,,,,,3,15
Total,125,112,104,103,101,98,94,87,85,80,80,77,73,73,72,69,119,77,15
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,20
,W Curtis Thomas,Kenneth T Walker Jr,H Douglass Brown,Thaddeus Kirkland,Peter Cutty,Kat Richter,Amanda Mcillmurray,Katherine Hunter Snyder,Jacob Adeniran,Maria Quinones Sanchez,Blake Rutherford,Jennifer Lentz,Anne Wakabayashi,Angel Cruz,Leanne Krueger Braneky,Cathy Brady,Ryan N Boyer,Ted Kirsch,20
W Curtis Thomas,5,0,43,54,37,39,36,35,34,44,42,39,39,43,41,39,35,33,20
Kenneth T Walker Jr,,0,29,22,27,26,28,26,24,19,17,20,18,16,15,14,16,16,20
H Douglass Brown,,,1,13,77,69,73,73,69,14,8,12,8,14,10,9,4,4,20
Thaddeus Kirkland,,,,0,10,12,10,12,9,57,59,58,59,52,52,50,52,47,20
