col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,All
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,All
W Curtis Thomas,416,0,"1,094",All
Kenneth T Walker Jr,,192,352,All
Eugene A Depasquale,,,45,All
Total,"1,510",544,"1,491",All
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,1
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,1
W Curtis Thomas,22,0,31,1
Kenneth T Walker Jr,,14,15,1
Eugene A Depasquale,,,0,1
Total,53,29,46,1
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,2
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,2
Eugene A Depasquale,4,50,45,2
W Curtis Thomas,,27,0,2
Kenneth T Walker Jr,,,14,2
Total,99,77,59,2
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,3
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,3
Eugene A Depasquale,4,56,16,3
W Curtis Thomas,,20,0,3
Kenneth T Walker Jr,,,8,3
Total,76,76,24,3
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,4
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,4
Eugene A Depasquale,2,50,27,4
W Curtis Thomas,,26,0,4
Kenneth T Walker Jr,,,10,4
Total,79,76,37,4
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,5
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,5
Eugene A Depasquale,7,65,28,5
W Curtis Thomas,,31,0,5
Kenneth T Walker Jr,,,10,5
Total,100,96,38,5
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,6
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,6
Eugene A Depasquale,1,37,18,6
W Curtis Thomas,,12,0,6
Kenneth T Walker Jr,,,7,6
Total,56,49,25,6
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,7
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,7
W Curtis Thomas,27,0,51,7
Kenneth T Walker Jr,,16,16,7
Eugene A Depasquale,,,1,7
Total,78,32,68,7
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,8
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,8
W Curtis Thomas,36,0,55,8
Kenneth T Walker Jr,,18,23,8
Eugene A Depasquale,,,3,8
Total,91,41,81,8
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,9
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,9
W Curtis Thomas,20,0,95,9
Kenneth T Walker Jr,,7,7,9
Eugene A Depasquale,,,1,9
Total,115,14,103,9
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,10
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,10
Eugene A Depasquale,2,68,37,10
W Curtis Thomas,,32,0,10
Kenneth T Walker Jr,,,25,10
Total,107,100,62,10
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,11
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,11
W Curtis Thomas,43,0,82,11
Kenneth T Walker Jr,,15,20,11
Eugene A Depasquale,,,3,11
Total,125,35,105,11
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,12
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,12
Eugene A Depasquale,2,59,24,12
W Curtis Thomas,,21,0,12
Kenneth T Walker Jr,,,13,12
Total,85,80,37,12
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,13
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,13
W Curtis Thomas,37,0,63,13
Kenneth T Walker Jr,,3,21,13
Eugene A Depasquale,,,3,13
Total,100,24,87,13
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,14
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,14
Eugene A Depasquale,5,126,29,14
W Curtis Thomas,,27,0,14
Kenneth T Walker Jr,,,19,14
Total,160,153,48,14
,Auditor General - Democrat,Representative In The General Assembly 181st District - Democrat,,17
,Eugene A Depasquale,W Curtis Thomas,Kenneth T Walker Jr,17
Eugene A Depasquale,4,76,12,17
W Curtis Thomas,,14,0,17
Kenneth T Walker Jr,,,4,17
Total,92,90,16,17
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,21
,W Curtis Thomas,Kenneth T Walker Jr,Eugene A Depasquale,21
W Curtis Thomas,21,0,130,21
Kenneth T Walker Jr,,9,14,21
Eugene A Depasquale,,,3,21
Total,151,23,147,21
