col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Ryan N Boyer,Angel Cruz,Ted Kirsch,All
Michael H Obrien,182,0,670,614,591,550,537,507,495,422,410,389,394,374,373,336,353,331,All
Sean Sullivan,,34,446,406,381,355,358,334,240,195,197,200,190,184,163,172,154,160,All
H Douglass Brown,,,20,"1,082","1,048",998,979,959,182,146,176,162,190,159,125,136,124,109,All
Peter Cutty,,,,16,"1,023",975,953,946,193,149,183,168,200,166,131,140,133,118,All
Amanda Mcillmurray,,,,,4,"1,010",991,965,179,141,185,173,201,168,135,136,134,114,All
Kat Richter,,,,,,2,969,945,138,111,154,152,163,140,108,107,114,103,All
Katherine Hunter Snyder,,,,,,,1,928,144,116,158,162,168,148,122,116,122,111,All
Jacob Adeniran,,,,,,,,0,122,91,124,134,143,121,90,100,107,104,All
Thaddeus Kirkland,,,,,,,,,12,571,549,489,503,493,477,479,448,445,All
Blake Rutherford,,,,,,,,,,1,503,448,468,452,463,454,423,414,All
Anne Wakabayashi,,,,,,,,,,,2,493,515,505,485,467,448,434,All
Maria Quinones Sanchez,,,,,,,,,,,,15,463,475,462,416,451,436,All
Jennifer Lentz,,,,,,,,,,,,,0,479,450,449,450,427,All
Leanne Krueger Braneky,,,,,,,,,,,,,,0,462,424,441,429,All
Cathy Brady,,,,,,,,,,,,,,,3,426,430,422,All
Ryan N Boyer,,,,,,,,,,,,,,,,2,407,409,All
Angel Cruz,,,,,,,,,,,,,,,,,1,435,All
Ted Kirsch,,,,,,,,,,,,,,,,,,0,All
Total,"1,374",708,"1,302","1,204","1,143","1,066","1,059",998,800,664,654,647,626,598,577,550,544,525,All
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,2
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Anne Wakabayashi,Blake Rutherford,Maria Quinones Sanchez,Leanne Krueger Braneky,Jennifer Lentz,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,2
Michael H Obrien,21,0,103,90,84,84,82,77,79,66,68,66,62,57,56,57,55,52,2
Sean Sullivan,,8,64,56,56,57,54,49,29,27,25,23,24,23,23,21,21,21,2
H Douglass Brown,,,3,161,156,155,152,146,24,27,22,24,27,24,23,23,18,17,2
Amanda Mcillmurray,,,,0,152,158,155,146,22,29,21,25,26,25,22,21,17,16,2
Peter Cutty,,,,,3,146,141,139,21,24,17,21,22,20,18,19,15,14,2
Kat Richter,,,,,,0,153,143,22,28,20,24,27,20,22,22,14,16,2
Katherine Hunter Snyder,,,,,,,0,140,22,27,21,25,25,23,21,24,17,15,2
Jacob Adeniran,,,,,,,,0,18,21,14,20,20,17,18,16,14,17,2
Thaddeus Kirkland,,,,,,,,,2,87,86,81,79,72,73,76,74,67,2
Anne Wakabayashi,,,,,,,,,,0,79,78,84,74,74,74,72,67,2
Blake Rutherford,,,,,,,,,,,1,73,72,69,68,71,72,64,2
Maria Quinones Sanchez,,,,,,,,,,,,0,76,67,73,69,65,66,2
Leanne Krueger Braneky,,,,,,,,,,,,,0,69,71,71,64,65,2
Jennifer Lentz,,,,,,,,,,,,,,0,70,66,66,63,2
Angel Cruz,,,,,,,,,,,,,,,0,69,65,67,2
Cathy Brady,,,,,,,,,,,,,,,,0,68,61,2
Ryan N Boyer,,,,,,,,,,,,,,,,,1,62,2
Ted Kirsch,,,,,,,,,,,,,,,,,,0,2
Total,201,98,195,173,170,166,162,151,120,102,102,97,94,88,87,87,86,78,2
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,4
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Jennifer Lentz,Cathy Brady,Angel Cruz,Maria Quinones Sanchez,Ryan N Boyer,Leanne Krueger Braneky,Ted Kirsch,4
Michael H Obrien,21,0,82,76,76,71,68,61,70,61,61,56,54,50,49,47,48,44,4
Sean Sullivan,,0,40,33,28,29,29,26,23,20,18,18,18,19,18,19,18,18,4
H Douglass Brown,,,2,112,106,101,102,97,23,22,23,22,14,19,13,18,15,12,4
Peter Cutty,,,,0,104,96,99,94,26,23,23,24,15,19,15,19,16,14,4
Amanda Mcillmurray,,,,,0,100,103,97,19,16,23,24,14,19,17,19,14,14,4
Katherine Hunter Snyder,,,,,,0,99,93,16,15,23,19,17,20,15,12,14,13,4
Kat Richter,,,,,,,0,95,16,13,17,18,13,17,12,11,11,13,4
Jacob Adeniran,,,,,,,,0,10,9,13,13,9,14,9,10,8,12,4
Thaddeus Kirkland,,,,,,,,,0,73,68,67,61,57,57,59,59,52,4
Blake Rutherford,,,,,,,,,,0,64,58,58,56,55,55,57,48,4
Anne Wakabayashi,,,,,,,,,,,0,66,61,60,59,61,60,52,4
Jennifer Lentz,,,,,,,,,,,,0,60,59,56,58,62,51,4
Cathy Brady,,,,,,,,,,,,,1,57,59,53,60,54,4
Angel Cruz,,,,,,,,,,,,,,0,56,54,57,54,4
Maria Quinones Sanchez,,,,,,,,,,,,,,,0,52,53,53,4
Ryan N Boyer,,,,,,,,,,,,,,,,1,55,50,4
Leanne Krueger Braneky,,,,,,,,,,,,,,,,,0,50,4
Ted Kirsch,,,,,,,,,,,,,,,,,,0,4
Total,171,58,135,120,115,111,109,98,97,84,81,77,75,71,69,69,68,64,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,5
,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Jennifer Lentz,Cathy Brady,Anne Wakabayashi,Blake Rutherford,Maria Quinones Sanchez,Leanne Krueger Braneky,Ryan N Boyer,Angel Cruz,Ted Kirsch,Michael H Obrien,Sean Sullivan,5
H Douglass Brown,2,116,111,103,104,99,17,22,21,17,16,15,10,10,13,10,71,51,5
Peter Cutty,,1,108,101,102,99,19,25,22,19,16,17,13,11,16,13,66,46,5
Amanda Mcillmurray,,,2,105,105,99,14,22,20,15,11,13,11,10,13,9,61,44,5
Katherine Hunter Snyder,,,,1,101,97,13,21,21,15,12,15,11,8,12,11,57,41,5
Kat Richter,,,,,0,97,13,21,18,15,12,13,9,9,12,11,60,38,5
Jacob Adeniran,,,,,,0,12,20,19,14,11,15,10,8,12,11,56,38,5
Thaddeus Kirkland,,,,,,,1,41,36,42,44,36,34,37,31,32,36,25,5
Jennifer Lentz,,,,,,,,0,38,45,37,41,35,37,35,34,27,25,5
Cathy Brady,,,,,,,,,0,38,35,39,37,32,33,37,31,21,5
Anne Wakabayashi,,,,,,,,,,0,37,39,32,36,32,32,27,22,5
Blake Rutherford,,,,,,,,,,,0,33,32,35,27,30,30,20,5
Maria Quinones Sanchez,,,,,,,,,,,,0,35,31,33,33,28,19,5
Leanne Krueger Braneky,,,,,,,,,,,,,0,29,29,34,22,19,5
Ryan N Boyer,,,,,,,,,,,,,,0,29,31,21,19,5
Angel Cruz,,,,,,,,,,,,,,,0,32,23,15,5
Ted Kirsch,,,,,,,,,,,,,,,,0,20,19,5
Michael H Obrien,,,,,,,,,,,,,,,,,16,0,5
Sean Sullivan,,,,,,,,,,,,,,,,,,6,5
Total,137,126,119,111,110,105,64,55,54,52,52,50,44,42,41,41,122,83,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,6
,Peter Cutty,H Douglass Brown,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Jennifer Lentz,Leanne Krueger Braneky,Anne Wakabayashi,Blake Rutherford,Maria Quinones Sanchez,Ryan N Boyer,Cathy Brady,Ted Kirsch,Angel Cruz,Michael H Obrien,Sean Sullivan,6
Peter Cutty,2,113,106,97,99,92,25,29,28,24,19,22,20,16,12,11,72,39,6
H Douglass Brown,,3,105,95,98,92,20,24,23,19,15,18,17,13,9,6,68,42,6
Amanda Mcillmurray,,,0,95,98,91,19,23,24,18,15,17,16,12,6,5,62,34,6
Katherine Hunter Snyder,,,,0,96,91,16,19,22,16,14,20,16,10,13,7,55,34,6
Kat Richter,,,,,0,90,13,18,18,14,11,18,13,9,7,5,56,30,6
Jacob Adeniran,,,,,,0,10,13,16,9,5,15,9,4,6,2,50,28,6
Thaddeus Kirkland,,,,,,,1,52,56,54,59,47,49,49,44,40,39,25,6
Jennifer Lentz,,,,,,,,0,57,58,50,47,54,51,44,42,42,22,6
Leanne Krueger Braneky,,,,,,,,,0,57,49,49,48,50,46,42,42,22,6
Anne Wakabayashi,,,,,,,,,,0,52,47,50,56,46,42,41,21,6
Blake Rutherford,,,,,,,,,,,0,43,49,51,42,39,36,25,6
Maria Quinones Sanchez,,,,,,,,,,,,0,44,42,43,38,33,22,6
Ryan N Boyer,,,,,,,,,,,,,0,48,41,38,33,21,6
Cathy Brady,,,,,,,,,,,,,,0,42,40,36,19,6
Ted Kirsch,,,,,,,,,,,,,,,0,41,29,19,6
Angel Cruz,,,,,,,,,,,,,,,,0,28,15,6
Michael H Obrien,,,,,,,,,,,,,,,,,16,0,6
Sean Sullivan,,,,,,,,,,,,,,,,,,2,6
Total,132,130,113,106,103,94,71,70,67,66,66,60,59,58,51,45,127,68,6
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,7
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Anne Wakabayashi,Maria Quinones Sanchez,Leanne Krueger Braneky,Jennifer Lentz,Blake Rutherford,Cathy Brady,Angel Cruz,Ryan N Boyer,Ted Kirsch,7
Michael H Obrien,24,0,71,72,59,58,56,56,60,53,50,53,46,47,45,44,42,43,7
Sean Sullivan,,2,47,41,43,35,38,32,24,20,25,22,24,20,18,18,19,17,7
H Douglass Brown,,,2,112,102,101,96,94,18,18,25,23,19,13,11,13,13,11,7
Peter Cutty,,,,3,104,101,97,95,21,22,24,24,22,14,14,15,14,13,7
Amanda Mcillmurray,,,,,0,102,101,96,19,20,26,26,23,13,14,17,16,16,7
Kat Richter,,,,,,0,99,96,16,16,23,21,19,12,10,11,11,12,7
Katherine Hunter Snyder,,,,,,,0,92,16,16,22,20,18,11,10,12,12,12,7
Jacob Adeniran,,,,,,,,0,16,15,19,20,19,12,11,15,13,14,7
Thaddeus Kirkland,,,,,,,,,2,68,61,62,59,64,57,54,59,55,7
Anne Wakabayashi,,,,,,,,,,0,63,67,62,62,61,54,56,53,7
Maria Quinones Sanchez,,,,,,,,,,,0,67,57,53,56,55,52,50,7
Leanne Krueger Braneky,,,,,,,,,,,,0,62,59,56,59,54,56,7
Jennifer Lentz,,,,,,,,,,,,,0,60,56,54,56,51,7
Blake Rutherford,,,,,,,,,,,,,,0,58,53,56,54,7
Cathy Brady,,,,,,,,,,,,,,,2,51,52,52,7
Angel Cruz,,,,,,,,,,,,,,,,0,51,54,7
Ryan N Boyer,,,,,,,,,,,,,,,,,0,50,7
Ted Kirsch,,,,,,,,,,,,,,,,,,0,7
Total,159,71,134,130,115,108,107,101,93,80,80,79,74,71,69,65,65,63,7
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,10
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Anne Wakabayashi,Maria Quinones Sanchez,Blake Rutherford,Jennifer Lentz,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Cathy Brady,Ryan N Boyer,10
Michael H Obrien,25,0,105,92,89,81,75,76,76,66,64,67,60,56,57,53,54,49,10
Sean Sullivan,,5,34,34,30,28,30,29,12,13,14,8,9,11,9,13,8,10,10
H Douglass Brown,,,1,127,116,113,109,109,15,16,12,11,16,10,12,13,6,12,10
Peter Cutty,,,,0,113,109,106,108,17,18,17,12,16,11,14,17,8,14,10
Amanda Mcillmurray,,,,,0,113,107,109,19,23,19,16,17,14,16,16,12,13,10
Kat Richter,,,,,,0,105,109,10,15,13,7,9,9,12,14,6,9,10
Katherine Hunter Snyder,,,,,,,0,104,9,13,11,6,10,9,12,14,6,9,10
Jacob Adeniran,,,,,,,,0,11,13,12,6,11,9,13,15,6,9,10
Thaddeus Kirkland,,,,,,,,,2,71,63,69,63,59,59,59,57,57,10
Anne Wakabayashi,,,,,,,,,,1,64,61,61,61,61,56,58,56,10
Maria Quinones Sanchez,,,,,,,,,,,0,57,58,60,60,60,59,50,10
Blake Rutherford,,,,,,,,,,,,0,56,54,52,53,55,53,10
Jennifer Lentz,,,,,,,,,,,,,0,53,62,57,52,52,10
Leanne Krueger Braneky,,,,,,,,,,,,,,0,55,52,55,49,10
Angel Cruz,,,,,,,,,,,,,,,0,60,56,52,10
Ted Kirsch,,,,,,,,,,,,,,,,0,51,54,10
Cathy Brady,,,,,,,,,,,,,,,,,0,47,10
Ryan N Boyer,,,,,,,,,,,,,,,,,,0,10
Total,214,53,152,138,130,118,115,114,95,85,81,80,73,72,70,70,65,62,10
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,11
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Thaddeus Kirkland,Jennifer Lentz,Blake Rutherford,Anne Wakabayashi,Ryan N Boyer,Leanne Krueger Braneky,Maria Quinones Sanchez,Angel Cruz,Cathy Brady,Ted Kirsch,11
Michael H Obrien,39,0,62,57,55,49,49,46,42,41,40,33,33,33,32,33,29,32,11
Sean Sullivan,,3,41,33,35,32,31,31,24,20,20,23,18,16,16,12,15,12,11
H Douglass Brown,,,2,104,100,97,95,94,18,23,12,17,14,14,13,11,5,7,11
Amanda Mcillmurray,,,,1,97,99,98,96,15,21,10,15,13,12,12,10,6,8,11
Peter Cutty,,,,,3,91,92,92,15,21,9,13,12,12,10,9,4,7,11
Katherine Hunter Snyder,,,,,,0,93,90,13,21,9,15,10,13,11,9,4,5,11
Kat Richter,,,,,,,0,91,10,18,6,11,7,10,8,7,1,6,11
Jacob Adeniran,,,,,,,,0,12,18,7,11,8,10,8,8,1,7,11
Thaddeus Kirkland,,,,,,,,,0,53,55,54,50,47,47,44,44,45,11
Jennifer Lentz,,,,,,,,,,0,48,54,46,52,49,46,42,44,11
Blake Rutherford,,,,,,,,,,,0,48,45,42,43,40,43,41,11
Anne Wakabayashi,,,,,,,,,,,,0,48,46,49,42,45,43,11
Ryan N Boyer,,,,,,,,,,,,,0,42,41,39,42,40,11
Leanne Krueger Braneky,,,,,,,,,,,,,,0,45,44,40,42,11
Maria Quinones Sanchez,,,,,,,,,,,,,,,0,46,43,42,11
Angel Cruz,,,,,,,,,,,,,,,,0,39,42,11
Cathy Brady,,,,,,,,,,,,,,,,,0,40,11
Ted Kirsch,,,,,,,,,,,,,,,,,,0,11
Total,151,62,124,112,111,102,99,96,72,67,66,62,56,55,54,51,50,50,11
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,12
,Michael H Obrien,Sean Sullivan,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Jennifer Lentz,Maria Quinones Sanchez,Cathy Brady,Leanne Krueger Braneky,Angel Cruz,Ted Kirsch,Ryan N Boyer,12
Michael H Obrien,13,0,74,70,65,65,65,59,72,57,50,53,53,58,50,49,49,43,12
Sean Sullivan,,3,53,51,53,51,46,44,32,29,31,29,28,22,29,23,23,22,12
H Douglass Brown,,,1,130,126,127,124,121,25,20,24,26,24,22,25,15,21,16,12
Amanda Mcillmurray,,,,1,127,129,126,124,33,27,28,32,28,27,30,22,22,15,12
Peter Cutty,,,,,3,122,120,119,27,24,26,30,25,23,27,20,21,16,12
Kat Richter,,,,,,0,123,120,24,20,27,30,27,23,26,19,19,18,12
Katherine Hunter Snyder,,,,,,,0,120,23,19,23,27,27,21,25,17,20,16,12
