col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,Blake Rutherford,Angel Cruz,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,Cathy Brady,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,All
Thaddeus Kirkland,10,177,146,152,148,150,151,145,139,143,33,45,28,22,15,23,141,29,43,29,All
Blake Rutherford,,1,131,140,131,136,132,135,128,129,27,27,15,10,11,13,116,23,27,20,All
Angel Cruz,,,17,136,146,140,142,136,137,131,14,26,20,20,11,24,120,11,7,22,All
Anne Wakabayashi,,,,0,135,141,142,146,136,141,20,24,18,13,14,14,116,19,8,17,All
Maria Quinones Sanchez,,,,,2,135,139,130,137,131,9,18,15,13,7,13,120,10,5,16,All
Jennifer Lentz,,,,,,0,141,140,130,134,19,31,26,22,13,24,122,9,7,17,All
Leanne Krueger Braneky,,,,,,,0,135,132,134,10,21,17,12,6,15,117,14,5,15,All
Ryan N Boyer,,,,,,,,1,136,136,21,24,17,14,15,15,115,10,5,19,All
Ted Kirsch,,,,,,,,,0,131,11,16,11,9,11,14,112,11,3,19,All
Cathy Brady,,,,,,,,,,1,13,16,10,8,6,10,110,10,6,17,All
H Douglass Brown,,,,,,,,,,,5,63,46,40,45,36,22,29,20,23,All
Peter Cutty,,,,,,,,,,,,0,51,45,41,43,28,28,15,17,All
Amanda Mcillmurray,,,,,,,,,,,,,0,49,46,44,29,20,3,15,All
Jacob Adeniran,,,,,,,,,,,,,,1,44,44,26,13,5,11,All
Kat Richter,,,,,,,,,,,,,,,0,37,17,17,5,15,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,24,11,4,13,All
Katie Mcginty,,,,,,,,,,,,,,,,,11,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,20,0,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,18,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,6,All
Total,269,203,189,167,167,161,158,157,152,150,101,92,68,58,56,54,176,96,79,55,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,17
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Angel Cruz,Peter Cutty,Anne Wakabayashi,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Maria Quinones Sanchez,Amanda Mcillmurray,Ted Kirsch,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,17
Thaddeus Kirkland,1,27,11,21,17,23,25,22,22,21,21,11,18,10,7,10,7,20,10,9,17
Blake Rutherford,,1,11,16,11,20,20,17,15,19,14,7,15,5,6,6,6,12,9,6,17
H Douglass Brown,,,3,5,20,9,9,6,3,9,2,14,4,12,13,13,10,8,10,3,17
Angel Cruz,,,,2,9,17,19,17,17,17,19,6,16,7,2,7,4,16,5,0,17
Peter Cutty,,,,,0,10,13,8,6,10,5,17,5,16,12,16,6,11,9,2,17
Anne Wakabayashi,,,,,,0,20,19,18,21,16,7,17,5,5,5,5,13,5,2,17
Jennifer Lentz,,,,,,,0,19,19,19,16,10,15,9,6,9,2,16,6,1,17
Cathy Brady,,,,,,,,0,17,18,17,4,17,4,3,4,3,13,5,1,17
Leanne Krueger Braneky,,,,,,,,,0,16,18,5,14,3,1,3,4,13,4,1,17
Ryan N Boyer,,,,,,,,,,0,16,8,17,6,5,5,3,14,5,0,17
Maria Quinones Sanchez,,,,,,,,,,,0,3,16,4,1,3,2,14,4,0,17
Amanda Mcillmurray,,,,,,,,,,,,0,3,15,13,14,4,9,7,0,17
Ted Kirsch,,,,,,,,,,,,,0,3,3,4,1,12,5,0,17
Jacob Adeniran,,,,,,,,,,,,,,0,12,14,2,9,5,1,17
Kat Richter,,,,,,,,,,,,,,,0,12,4,5,7,1,17
Katherine Hunter Snyder,,,,,,,,,,,,,,,,0,2,8,6,1,17
John Fetterman,,,,,,,,,,,,,,,,,8,0,0,0,17
Katie Mcginty,,,,,,,,,,,,,,,,,,3,0,0,17
Joe Sestak,,,,,,,,,,,,,,,,,,,2,0,17
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,6,17
Total,49,35,34,29,29,26,26,23,23,23,22,20,19,17,17,17,37,30,18,18,17
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,18
