col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Peter Cutty,Amanda Mcillmurray,Anne Wakabayashi,Maria Quinones Sanchez,Katherine Hunter Snyder,Angel Cruz,Leanne Krueger Braneky,Jennifer Lentz,Ryan N Boyer,Kat Richter,Cathy Brady,Jacob Adeniran,Ted Kirsch,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Thaddeus Kirkland,12,154,445,152,113,353,330,79,315,324,311,319,72,302,71,290,295,301,100,All
H Douglass Brown,,7,122,414,387,93,75,340,78,81,90,84,340,87,323,45,259,218,73,All
Blake Rutherford,,,3,118,80,317,295,52,284,295,292,312,53,292,45,262,213,235,54,All
Peter Cutty,,,,3,342,84,68,313,74,78,80,79,316,58,310,38,214,172,55,All
Amanda Mcillmurray,,,,,1,96,83,347,88,86,94,86,346,86,331,55,198,177,35,All
Anne Wakabayashi,,,,,,2,314,67,297,313,308,317,63,296,57,276,172,181,32,All
Maria Quinones Sanchez,,,,,,,0,76,317,305,276,275,60,276,64,276,165,179,30,All
Katherine Hunter Snyder,,,,,,,,0,66,63,57,58,317,65,314,40,170,152,26,All
Angel Cruz,,,,,,,,,1,295,292,285,63,284,61,281,156,170,32,All
Leanne Krueger Braneky,,,,,,,,,,0,291,292,64,294,61,271,153,175,29,All
Jennifer Lentz,,,,,,,,,,,1,293,61,283,56,264,150,172,31,All
Ryan N Boyer,,,,,,,,,,,,0,60,298,54,267,155,167,30,All
Kat Richter,,,,,,,,,,,,,0,44,319,36,166,138,34,All
Cathy Brady,,,,,,,,,,,,,,2,36,264,145,173,28,All
Jacob Adeniran,,,,,,,,,,,,,,,0,32,161,135,30,All
Ted Kirsch,,,,,,,,,,,,,,,,1,132,151,26,All
Josh Shapiro,,,,,,,,,,,,,,,,,92,0,0,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,97,0,All
John Morganelli,,,,,,,,,,,,,,,,,,,13,All
Total,735,592,526,475,446,404,390,379,372,372,370,369,367,363,352,320,638,635,166,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,1
,H Douglass Brown,Peter Cutty,Thaddeus Kirkland,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,Blake Rutherford,Maria Quinones Sanchez,Anne Wakabayashi,Jennifer Lentz,Angel Cruz,Ryan N Boyer,Leanne Krueger Braneky,Cathy Brady,Ted Kirsch,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
H Douglass Brown,1,70,18,57,57,54,50,18,12,13,14,14,14,16,10,4,45,27,15,1
Peter Cutty,,1,18,52,52,49,49,17,11,12,13,14,12,14,7,4,33,21,12,1
Thaddeus Kirkland,,,3,14,10,9,7,41,28,32,30,28,30,32,27,24,21,25,13,1
Amanda Mcillmurray,,,,0,55,50,47,13,8,13,13,12,12,12,8,5,28,19,9,1
Kat Richter,,,,,0,53,51,10,10,8,9,12,8,11,5,4,27,17,8,1
Jacob Adeniran,,,,,,0,48,9,9,7,8,9,8,8,5,3,25,17,7,1
Katherine Hunter Snyder,,,,,,,0,8,9,7,7,7,6,7,3,1,24,16,6,1
Blake Rutherford,,,,,,,,0,28,32,33,27,32,32,28,22,21,20,9,1
Maria Quinones Sanchez,,,,,,,,,0,26,26,29,25,25,22,22,14,17,7,1
Anne Wakabayashi,,,,,,,,,,0,34,25,33,29,27,21,13,17,6,1
Jennifer Lentz,,,,,,,,,,,0,26,33,29,30,21,14,15,7,1
Angel Cruz,,,,,,,,,,,,0,27,28,23,25,15,16,6,1
Ryan N Boyer,,,,,,,,,,,,,0,30,30,21,15,15,6,1
Leanne Krueger Braneky,,,,,,,,,,,,,,0,29,23,15,14,6,1
Cathy Brady,,,,,,,,,,,,,,,0,20,15,11,5,1
Ted Kirsch,,,,,,,,,,,,,,,,0,8,11,5,1
Josh Shapiro,,,,,,,,,,,,,,,,,6,0,0,1
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,10,0,1
John Morganelli,,,,,,,,,,,,,,,,,,,4,1
Total,96,75,65,64,60,56,54,52,41,40,40,39,39,38,34,26,76,64,27,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,2
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Angel Cruz,Maria Quinones Sanchez,Ryan N Boyer,Anne Wakabayashi,Cathy Brady,Ted Kirsch,Peter Cutty,Jennifer Lentz,Leanne Krueger Braneky,Amanda Mcillmurray,Jacob Adeniran,Katherine Hunter Snyder,Kat Richter,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,2
Thaddeus Kirkland,0,25,8,22,21,21,21,20,20,6,17,17,3,1,2,2,23,16,10,2
Blake Rutherford,,1,6,18,18,18,18,18,16,7,15,17,3,1,1,2,15,11,9,2
H Douglass Brown,,,0,5,4,6,3,4,2,16,4,3,14,12,11,11,18,5,5,2
Angel Cruz,,,,0,22,21,20,19,20,4,18,18,5,3,4,4,13,6,6,2
Maria Quinones Sanchez,,,,,0,21,19,18,18,3,16,18,4,3,4,4,14,5,6,2
Ryan N Boyer,,,,,,0,19,20,20,6,17,18,6,5,6,5,15,4,6,2
Anne Wakabayashi,,,,,,,0,19,18,2,16,16,3,1,2,2,10,6,5,2
Cathy Brady,,,,,,,,0,18,3,16,17,3,1,2,2,12,5,4,2
Ted Kirsch,,,,,,,,,0,2,16,17,2,2,3,2,12,5,4,2
Peter Cutty,,,,,,,,,,2,2,3,12,10,10,8,14,0,4,2
Jennifer Lentz,,,,,,,,,,,0,14,2,2,2,2,12,4,3,2
Leanne Krueger Braneky,,,,,,,,,,,,0,3,2,2,3,11,4,4,2
Amanda Mcillmurray,,,,,,,,,,,,,0,12,11,11,10,1,5,2
Jacob Adeniran,,,,,,,,,,,,,,0,11,10,9,0,4,2
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,8,10,0,3,2
Kat Richter,,,,,,,,,,,,,,,,0,8,1,3,2
Josh Shapiro,,,,,,,,,,,,,,,,,4,0,0,2
Stephen A Zappala Jr,,,,,,,,,,,,,,,,,,14,0,2
John Morganelli,,,,,,,,,,,,,,,,,,,2,2
Total,50,37,28,25,25,25,21,21,21,20,19,19,16,13,13,12,45,37,20,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Attorney General - Democrat,,,3
,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Anne Wakabayashi,Ryan N Boyer,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Angel Cruz,Peter Cutty,Maria Quinones Sanchez,Ted Kirsch,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,3
Thaddeus Kirkland,1,91,34,75,70,68,70,67,64,26,65,60,18,12,12,9,73,38,16,3
