col_1,col_2,col_3,division
,United States Senator - Republican,State Treasurer - Republican,All
,Pat Toomey,Otto Voit,All
Pat Toomey,235,852,All
Otto Voit,,54,All
Total,"1,087",906,All
,United States Senator - Republican,State Treasurer - Republican,1
,Pat Toomey,Otto Voit,1
Pat Toomey,21,62,1
Otto Voit,,3,1
Total,83,65,1
,United States Senator - Republican,State Treasurer - Republican,2
,Pat Toomey,Otto Voit,2
Pat Toomey,4,19,2
Otto Voit,,1,2
Total,23,20,2
,United States Senator - Republican,State Treasurer - Republican,3
,Pat Toomey,Otto Voit,3
Pat Toomey,14,127,3
Otto Voit,,7,3
Total,141,134,3
,United States Senator - Republican,State Treasurer - Republican,4
,Pat Toomey,Otto Voit,4
Pat Toomey,22,76,4
Otto Voit,,5,4
Total,98,81,4
,United States Senator - Republican,State Treasurer - Republican,5
,Pat Toomey,Otto Voit,5
Pat Toomey,15,48,5
Otto Voit,,3,5
Total,63,51,5
,United States Senator - Republican,State Treasurer - Republican,6
,Pat Toomey,Otto Voit,6
Pat Toomey,7,33,6
Otto Voit,,2,6
Total,40,35,6
,State Treasurer - Republican,United States Senator - Republican,7
,Otto Voit,Pat Toomey,7
Otto Voit,3,43,7
Pat Toomey,,3,7
Total,46,46,7
,United States Senator - Republican,State Treasurer - Republican,8
,Pat Toomey,Otto Voit,8
Pat Toomey,2,20,8
Otto Voit,,0,8
Total,22,20,8
,State Treasurer - Republican,United States Senator - Republican,9
,Otto Voit,Pat Toomey,9
Otto Voit,0,4,9
Pat Toomey,,0,9
Total,4,4,9
,State Treasurer - Republican,United States Senator - Republican,10
,Otto Voit,Pat Toomey,10
Otto Voit,0,7,10
Pat Toomey,,0,10
Total,7,7,10
,State Treasurer - Republican,United States Senator - Republican,11
,Otto Voit,Pat Toomey,11
Otto Voit,1,9,11
Pat Toomey,,1,11
Total,10,10,11
,United States Senator - Republican,State Treasurer - Republican,12
,Pat Toomey,Otto Voit,12
Pat Toomey,5,11,12
Otto Voit,,1,12
Total,16,12,12
,United States Senator - Republican,State Treasurer - Republican,13
,Pat Toomey,Otto Voit,13
Pat Toomey,5,6,13
Otto Voit,,2,13
Total,11,8,13
,United States Senator - Republican,State Treasurer - Republican,14
,Pat Toomey,Otto Voit,14
Pat Toomey,3,3,14
Otto Voit,,1,14
Total,6,4,14
,United States Senator - Republican,State Treasurer - Republican,15
,Pat Toomey,Otto Voit,15
Pat Toomey,12,43,15
Otto Voit,,7,15
Total,55,50,15
,United States Senator - Republican,State Treasurer - Republican,16
,Pat Toomey,Otto Voit,16
Pat Toomey,5,6,16
Otto Voit,,0,16
Total,11,6,16
,United States Senator - Republican,State Treasurer - Republican,17
,Pat Toomey,Otto Voit,17
Pat Toomey,4,14,17
Otto Voit,,1,17
Total,18,15,17
,United States Senator - Republican,State Treasurer - Republican,18
,Pat Toomey,Otto Voit,18
Pat Toomey,4,7,18
Otto Voit,,0,18
Total,11,7,18
,United States Senator - Republican,State Treasurer - Republican,19
,Pat Toomey,Otto Voit,19
Pat Toomey,4,9,19
Otto Voit,,0,19
Total,13,9,19
,United States Senator - Republican,State Treasurer - Republican,20
,Pat Toomey,Otto Voit,20
Pat Toomey,23,69,20
Otto Voit,,2,20
Total,92,71,20
,State Treasurer - Republican,United States Senator - Republican,21
,Otto Voit,Pat Toomey,21
Otto Voit,2,11,21
Pat Toomey,,1,21
Total,13,12,21
,United States Senator - Republican,State Treasurer - Republican,22
,Pat Toomey,Otto Voit,22
Pat Toomey,22,37,22
Otto Voit,,2,22
Total,59,39,22
,United States Senator - Republican,State Treasurer - Republican,23
,Pat Toomey,Otto Voit,23
Pat Toomey,23,53,23
Otto Voit,,3,23
Total,76,56,23
,United States Senator - Republican,State Treasurer - Republican,24
,Pat Toomey,Otto Voit,24
Pat Toomey,21,86,24
Otto Voit,,5,24
Total,107,91,24
,United States Senator - Republican,State Treasurer - Republican,25
,Pat Toomey,Otto Voit,25
Pat Toomey,14,49,25
Otto Voit,,3,25
Total,63,52,25
