col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Yasmeen Kaboud,Lou Agre,Cindy Bass,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,William Leopold,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mary Jo Daley,Vincent Hughes,Nicole Allen White,Michelle W Singer,Mark Aronchick,Blondell Reynolds Brown,Joe Foster,Heather A Steinmiller,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
Yasmeen Kaboud,15,533,137,495,478,468,469,464,444,442,435,446,158,138,129,89,74,75,67,75,73,58,73,52,249,204,132,77,All
Lou Agre,,4,124,480,472,463,449,453,441,427,426,435,139,113,119,73,56,65,52,56,56,42,58,39,214,184,124,64,All
Cindy Bass,,,14,97,97,88,76,77,80,64,80,69,351,359,328,267,283,256,255,250,252,245,225,235,255,86,122,78,All
Ariana Flores Gordon,,,,1,483,479,468,465,447,443,437,454,115,98,94,80,62,67,63,65,67,43,64,46,211,157,117,47,All
Sherrie Cohen,,,,,0,471,456,467,445,428,432,442,117,101,94,79,71,72,65,67,71,51,67,48,203,153,110,43,All
Carol Rose Fleischman,,,,,,0,455,454,434,421,422,439,103,90,81,71,60,57,49,61,60,37,55,44,190,151,108,41,All
Gwen Snyder,,,,,,,0,443,440,438,431,449,97,82,79,65,49,58,51,58,50,42,56,43,186,152,111,40,All
Hamdi Soysal,,,,,,,,0,435,425,413,433,99,85,81,63,53,56,44,50,55,33,51,31,179,145,106,43,All
William Leopold,,,,,,,,,0,432,433,435,110,86,87,73,51,76,60,67,55,49,68,44,178,149,100,41,All
Waleed Shahid,,,,,,,,,,1,418,422,92,68,69,61,35,56,46,51,39,38,59,33,179,151,97,36,All
Margaret Lenzi,,,,,,,,,,,0,421,89,77,75,71,47,72,65,60,44,47,64,43,174,146,98,40,All
Tonya Diane Bah,,,,,,,,,,,,0,94,72,70,64,39,58,51,50,42,41,51,37,179,139,101,40,All
Malcolm Kenyatta,,,,,,,,,,,,,5,347,337,269,253,251,237,245,244,234,225,229,235,74,93,49,All
Katherine J Gilmore,,,,,,,,,,,,,,2,320,251,265,236,239,237,236,219,209,221,223,67,92,38,All
Jerry T Jordan,,,,,,,,,,,,,,,0,244,239,228,215,223,228,209,205,209,193,66,87,39,All
Ken Washington,,,,,,,,,,,,,,,,0,246,235,237,230,224,216,228,218,169,41,77,20,All
Mary Jo Daley,,,,,,,,,,,,,,,,,1,231,232,234,243,219,207,222,177,29,76,22,All
Vincent Hughes,,,,,,,,,,,,,,,,,,0,234,220,211,245,225,211,171,34,76,18,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,0,227,212,222,217,212,167,33,68,18,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,217,206,205,224,157,29,72,19,All
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,0,200,195,209,156,32,69,20,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,203,203,155,28,79,12,All
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,195,148,35,60,19,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,150,26,57,16,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,143,0,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,All
Total,715,631,580,566,540,520,518,503,498,491,488,487,482,444,402,317,315,312,296,291,286,281,273,257,681,341,295,177,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,Yasmeen Kaboud,Cindy Bass,Lou Agre,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Malcolm Kenyatta,William Leopold,Margaret Lenzi,Waleed Shahid,Gwen Snyder,Katherine J Gilmore,Hamdi Soysal,Tonya Diane Bah,Ken Washington,Jerry T Jordan,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Mark Aronchick,Nicole Allen White,Blondell Reynolds Brown,Heather A Steinmiller,Joe Foster,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,2
Yasmeen Kaboud,1,19,61,58,58,58,21,53,53,55,56,18,54,51,18,13,12,10,10,8,8,6,6,7,24,23,11,10,2
Cindy Bass,,0,13,14,14,13,48,15,16,12,10,48,10,9,45,38,43,41,41,38,39,36,37,31,31,8,19,8,2
Lou Agre,,,1,57,59,57,16,55,53,52,52,9,55,53,11,11,7,5,6,5,3,2,3,3,20,22,9,8,2
Sherrie Cohen,,,,0,58,59,18,55,52,52,53,11,56,52,12,12,11,8,9,7,6,6,5,4,22,19,11,5,2
Ariana Flores Gordon,,,,,0,60,16,57,55,55,54,10,55,54,13,9,9,8,8,7,6,4,5,5,23,18,8,6,2
Carol Rose Fleischman,,,,,,0,15,56,53,55,55,10,55,54,13,9,10,8,8,5,6,4,6,6,21,18,10,5,2
Malcolm Kenyatta,,,,,,,1,16,15,13,12,43,12,10,43,43,40,40,36,38,35,35,35,31,32,6,15,7,2
William Leopold,,,,,,,,0,56,54,52,9,52,53,14,12,10,10,12,6,8,8,6,6,18,19,10,6,2
Margaret Lenzi,,,,,,,,,0,52,51,9,50,51,13,10,9,9,11,6,9,7,6,5,18,18,10,6,2
Waleed Shahid,,,,,,,,,,0,52,8,49,51,13,9,6,8,7,3,6,3,4,7,19,18,8,6,2
Gwen Snyder,,,,,,,,,,,0,8,51,51,12,9,7,6,5,4,5,2,3,4,20,17,8,5,2
Katherine J Gilmore,,,,,,,,,,,,1,7,5,40,36,41,37,33,34,32,31,32,29,31,5,16,5,2
Hamdi Soysal,,,,,,,,,,,,,0,49,10,9,6,2,6,4,4,3,1,2,18,19,7,5,2
Tonya Diane Bah,,,,,,,,,,,,,,0,9,6,5,5,5,2,4,2,3,3,16,17,7,6,2
Ken Washington,,,,,,,,,,,,,,,0,38,37,39,36,33,34,33,35,32,30,3,15,3,2
Jerry T Jordan,,,,,,,,,,,,,,,,0,35,34,34,34,30,29,30,28,25,4,14,5,2
Mary Jo Daley,,,,,,,,,,,,,,,,,0,40,34,38,31,33,34,28,29,2,13,3,2
Michelle W Singer,,,,,,,,,,,,,,,,,,0,34,35,33,31,36,30,26,1,12,4,2
Vincent Hughes,,,,,,,,,,,,,,,,,,,0,31,34,35,32,32,23,3,12,4,2
Mark Aronchick,,,,,,,,,,,,,,,,,,,,0,30,29,32,26,24,3,11,3,2
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,0,32,32,30,21,4,12,3,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,0,30,28,21,3,11,3,2
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,30,21,1,12,3,2
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,0,21,1,9,3,2
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,78,69,69,66,64,63,62,62,61,60,58,58,57,55,52,48,47,45,45,41,41,38,38,35,58,37,33,17,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
