col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Darryl Thomas,Ray Bailey,Ted Smith,All
Chaka Fattah,188,0,0,0,576,535,120,119,179,8,All
Dwight Evans,,130,0,0,405,237,147,124,39,19,All
Brian Anthony Gordon,,,26,0,41,198,17,13,33,2,All
Dan Muroff,,,,12,17,25,36,19,5,5,All
Vanessa L Brown,,,,,68,0,0,0,0,0,All
Wanda Logan,,,,,,33,0,0,0,0,All
Movita Johnson Harrell,,,,,,,17,0,0,0,All
Darryl Thomas,,,,,,,,19,0,0,All
Ray Bailey,,,,,,,,,13,0,All
Ted Smith,,,,,,,,,,3,All
Total,"1,725","1,101",330,119,"1,107","1,028",337,294,269,37,All
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,4
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,4
Chaka Fattah,13,0,0,0,26,32,7,10,5,0,4
Dwight Evans,,5,0,0,29,6,9,1,4,0,4
Brian Anthony Gordon,,,1,0,2,8,0,4,1,1,4
Dan Muroff,,,,1,1,0,0,0,3,0,4
Vanessa L Brown,,,,,3,0,0,0,0,0,4
Wanda Logan,,,,,,2,0,0,0,0,4
Darryl Thomas,,,,,,,1,0,0,0,4
Ray Bailey,,,,,,,,1,0,0,4
Movita Johnson Harrell,,,,,,,,,2,0,4
Ted Smith,,,,,,,,,,0,4
Total,93,54,17,5,61,48,17,16,15,1,4
,Representative In Congress 2nd District - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,,5
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,5
Chaka Fattah,9,0,0,0,28,36,15,17,4,0,5
Dwight Evans,,8,0,0,29,11,10,4,6,0,5
Brian Anthony Gordon,,,1,0,2,8,3,3,1,0,5
Dan Muroff,,,,2,0,2,1,0,0,0,5
Vanessa L Brown,,,,,4,0,0,0,0,0,5
Wanda Logan,,,,,,0,0,0,0,0,5
Movita Johnson Harrell,,,,,,,5,0,0,0,5
