col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Michael J Rahming,Betsy May Kilkenny,Mark B Cohen,Val Arkoosh,Mike Stack,Elaine Tomlin,Henry Albert,Linda A Fields,Louis Farinella,Charles Quann,Melissa Robbins,Bev Hahn,W Gerard Oleksiak,Joe Sestak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,152,678,"1,515",763,"1,457","1,407","1,252",448,460,"1,132","1,131",425,347,937,973,"1,003",400,344,All
Michael J Rahming,,66,483,"1,177",478,381,360,"1,056",964,311,300,926,880,181,573,511,436,217,All
Betsy May Kilkenny,,,24,462,"1,320","1,116","1,150",272,261,"1,041","1,053",252,181,884,561,653,214,178,All
Mark B Cohen,,,,15,421,546,439,"1,139","1,061",367,344,"1,009",936,226,595,574,310,128,All
Val Arkoosh,,,,,11,"1,044","1,062",242,230,"1,007",999,206,154,855,546,614,190,171,All
Mike Stack,,,,,,5,"1,117",300,339,997,982,311,246,881,627,669,150,69,All
Elaine Tomlin,,,,,,,1,271,272,"1,021","1,020",258,186,860,506,582,135,86,All
Henry Albert,,,,,,,,1,"1,005",217,201,964,915,128,435,394,264,107,All
Linda A Fields,,,,,,,,,0,203,192,979,932,138,427,404,251,94,All
Louis Farinella,,,,,,,,,,4,974,183,144,815,452,526,113,82,All
Charles Quann,,,,,,,,,,,0,181,118,839,435,514,125,84,All
Melissa Robbins,,,,,,,,,,,,2,926,131,391,392,246,78,All
Bev Hahn,,,,,,,,,,,,,0,97,348,355,222,74,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,371,436,90,60,All
Joe Sestak,,,,,,,,,,,,,,,200,0,0,0,All
Katie Mcginty,,,,,,,,,,,,,,,,205,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,124,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,59,All
Total,"2,984","1,890","1,725","1,706","1,620","1,580","1,363","1,268","1,236","1,228","1,213","1,167","1,051","1,001","1,670","1,665",948,580,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
