col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Mark B Cohen,Michael J Rahming,Elaine Tomlin,Louis Farinella,Linda A Fields,Mike Stack,Henry Albert,Val Arkoosh,W Gerard Oleksiak,Melissa Robbins,Charles Quann,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,4,104,46,27,74,70,33,66,25,56,57,19,47,14,70,30,18,17,All
Betsy May Kilkenny,,1,35,21,66,66,24,55,18,51,54,11,44,6,54,20,11,13,All
Mark B Cohen,,,4,56,34,32,53,26,60,15,24,47,15,39,45,19,15,5,All
Michael J Rahming,,,,3,17,14,46,16,53,13,7,49,10,44,34,16,23,12,All
Elaine Tomlin,,,,,0,59,27,60,19,41,52,17,45,11,47,19,8,2,All
Louis Farinella,,,,,,0,18,54,18,41,54,8,43,7,42,20,3,7,All
Linda A Fields,,,,,,,2,18,51,10,15,47,9,44,37,10,15,5,All
Mike Stack,,,,,,,,0,13,38,46,15,42,11,40,18,8,3,All
Henry Albert,,,,,,,,,1,7,15,43,7,41,33,9,15,4,All
Val Arkoosh,,,,,,,,,,2,36,5,35,5,30,16,7,6,All
W Gerard Oleksiak,,,,,,,,,,,0,6,39,4,33,15,5,3,All
Melissa Robbins,,,,,,,,,,,,0,7,45,27,11,15,4,All
Charles Quann,,,,,,,,,,,,,0,4,27,16,5,2,All
Bev Hahn,,,,,,,,,,,,,,0,20,9,13,4,All
Katie Mcginty,,,,,,,,,,,,,,,20,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,6,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,5,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,5,All
Total,163,120,96,92,81,79,75,73,69,62,61,59,50,49,125,53,49,37,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,10
,Allyson Y Schwartz,Betsy May Kilkenny,Mark B Cohen,Michael J Rahming,Elaine Tomlin,Henry Albert,Louis Farinella,Linda A Fields,Melissa Robbins,Mike Stack,Charles Quann,Val Arkoosh,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Allyson Y Schwartz,1,45,23,14,33,15,29,15,9,24,21,18,22,5,28,12,8,8,10
Betsy May Kilkenny,,1,19,12,28,11,27,12,7,19,21,17,21,2,21,9,4,4,10
Mark B Cohen,,,1,27,19,30,16,22,20,11,8,6,12,16,25,9,2,2,10
Michael J Rahming,,,,1,10,25,6,17,21,7,7,5,3,17,21,7,5,7,10
Elaine Tomlin,,,,,0,14,26,15,10,24,21,15,20,6,22,9,2,1,10
Henry Albert,,,,,,1,12,21,19,7,4,3,9,17,21,6,2,2,10
Louis Farinella,,,,,,,0,8,4,19,20,14,22,1,17,8,1,2,10
Linda A Fields,,,,,,,,0,19,9,4,4,7,17,19,3,2,3,10
Melissa Robbins,,,,,,,,,0,7,4,2,2,18,15,4,4,2,10
Mike Stack,,,,,,,,,,0,18,10,14,4,16,5,2,1,10
Charles Quann,,,,,,,,,,,0,14,15,1,12,8,2,1,10
Val Arkoosh,,,,,,,,,,,,1,12,1,10,6,4,2,10
W Gerard Oleksiak,,,,,,,,,,,,,0,1,12,6,1,1,10
Bev Hahn,,,,,,,,,,,,,,0,12,3,1,2,10
Katie Mcginty,,,,,,,,,,,,,,,9,0,0,0,10
Joe Sestak,,,,,,,,,,,,,,,,4,0,0,10
John Fetterman,,,,,,,,,,,,,,,,,2,0,10
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,1,10
Total,69,49,43,43,36,36,31,29,26,26,23,23,23,19,56,24,17,16,10
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,20
,Allyson Y Schwartz,Betsy May Kilkenny,Mark B Cohen,Michael J Rahming,Louis Farinella,Mike Stack,Linda A Fields,Elaine Tomlin,Val Arkoosh,W Gerard Oleksiak,Henry Albert,Melissa Robbins,Bev Hahn,Charles Quann,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,20
Allyson Y Schwartz,3,59,23,13,41,42,18,41,38,35,10,10,9,26,42,10,18,9,20
Betsy May Kilkenny,,0,16,9,39,36,12,38,34,33,7,4,4,23,33,7,11,9,20
Mark B Cohen,,,3,29,16,15,31,15,9,12,30,27,23,7,20,13,10,3,20
