col_1,col_2,col_3,division
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,All
,Pat Toomey,Jim Pio,All
Pat Toomey,17,71,All
Jim Pio,,9,All
Total,88,80,All
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,19
,Pat Toomey,Jim Pio,19
Pat Toomey,10,23,19
Jim Pio,,4,19
Total,33,27,19
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,23
,Pat Toomey,Jim Pio,23
Pat Toomey,4,29,23
Jim Pio,,3,23
Total,33,32,23
,United States Senator - Republican,Representative In The General Assembly 172nd District - Republican,24
,Pat Toomey,Jim Pio,24
Pat Toomey,3,19,24
Jim Pio,,2,24
Total,22,21,24
