col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Mary Jo Daley,Blondell Reynolds Brown,Mark Aronchick,Yasmeen Kaboud,Nicole Allen White,Michelle W Singer,Lou Agre,Joe Foster,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,William Leopold,Tonya Diane Bah,Margaret Lenzi,Waleed Shahid,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,All
Cindy Bass,39,"1,057","1,024",970,787,800,801,746,763,285,733,707,287,653,665,192,182,153,138,150,135,119,119,114,701,328,244,190,All
Malcolm Kenyatta,,13,993,961,775,754,745,729,747,292,693,685,290,646,648,200,189,167,154,164,153,133,144,128,621,281,141,143,All
Katherine J Gilmore,,,15,908,716,721,742,692,733,257,673,687,233,628,636,162,149,135,123,121,113,102,103,89,569,255,142,133,All
Jerry T Jordan,,,,11,688,695,689,659,694,238,627,625,252,593,600,147,136,118,111,118,104,93,93,85,536,237,129,109,All
Vincent Hughes,,,,,12,724,680,788,676,142,705,684,128,659,645,132,144,110,96,111,129,98,126,104,574,239,50,63,All
Ken Washington,,,,,,2,714,692,715,136,710,693,137,644,646,146,133,110,104,112,107,94,95,81,506,233,61,71,All
Mary Jo Daley,,,,,,,2,652,741,117,654,662,107,602,624,116,110,91,93,89,71,60,66,51,490,213,64,76,All
Blondell Reynolds Brown,,,,,,,,2,651,106,679,666,90,627,634,89,106,77,69,82,98,66,99,76,513,215,43,54,All
Mark Aronchick,,,,,,,,,7,124,636,655,125,604,624,141,139,103,100,98,87,75,76,65,493,206,60,69,All
Yasmeen Kaboud,,,,,,,,,,24,113,107,567,94,73,475,458,455,434,436,410,400,388,384,279,236,146,150,All
Nicole Allen White,,,,,,,,,,,2,663,107,646,631,120,112,92,81,92,106,82,104,87,456,204,54,69,All
Michelle W Singer,,,,,,,,,,,,0,89,616,639,99,101,84,68,89,99,69,81,67,471,185,49,65,All
Lou Agre,,,,,,,,,,,,,9,103,63,451,449,439,429,426,406,397,382,378,242,206,122,130,All
Joe Foster,,,,,,,,,,,,,,0,594,95,94,78,76,78,105,74,95,84,421,182,43,55,All
Heather A Steinmiller,,,,,,,,,,,,,,,1,71,73,52,48,62,73,47,67,54,428,162,46,53,All
Ariana Flores Gordon,,,,,,,,,,,,,,,,7,463,466,447,432,410,406,385,379,234,201,59,95,All
Sherrie Cohen,,,,,,,,,,,,,,,,,1,463,448,443,419,406,395,380,226,200,59,76,All
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,1,445,425,391,400,379,373,207,185,55,89,All
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,409,404,381,369,365,187,180,53,79,All
Gwen Snyder,,,,,,,,,,,,,,,,,,,,1,400,387,382,374,198,169,53,77,All
William Leopold,,,,,,,,,,,,,,,,,,,,,0,392,400,381,196,176,48,73,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,1,374,373,181,156,48,71,All
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,373,184,157,49,69,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,194,146,40,67,All
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,169,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,All
Total,"1,616","1,302","1,206","1,114","1,004",920,892,881,878,868,821,809,749,735,724,621,585,560,521,519,509,483,476,469,"1,262",775,440,438,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Yasmeen Kaboud,Vincent Hughes,Ken Washington,Blondell Reynolds Brown,Mary Jo Daley,Michelle W Singer,Lou Agre,Mark Aronchick,Nicole Allen White,Heather A Steinmiller,Joe Foster,Ariana Flores Gordon,Hamdi Soysal,Margaret Lenzi,Sherrie Cohen,William Leopold,Carol Rose Fleischman,Gwen Snyder,Tonya Diane Bah,Waleed Shahid,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,1
Cindy Bass,3,56,54,49,21,40,38,36,32,33,21,30,32,33,29,11,9,9,8,9,9,7,6,4,34,15,12,10,1
Katherine J Gilmore,,0,50,45,18,36,36,32,31,33,17,30,29,32,28,9,6,7,5,7,7,5,4,2,30,11,11,8,1
Malcolm Kenyatta,,,0,45,20,35,38,33,32,32,21,30,31,30,29,13,10,10,8,9,9,8,7,5,31,8,13,8,1
Jerry T Jordan,,,,0,15,30,32,29,27,28,17,28,25,27,26,8,4,6,4,4,5,4,4,2,26,8,10,7,1
Yasmeen Kaboud,,,,,1,10,8,7,4,7,32,3,6,3,6,20,20,19,18,20,21,19,18,17,19,12,8,10,1
Vincent Hughes,,,,,,0,34,37,29,32,8,28,33,30,32,10,7,10,6,10,7,6,4,4,30,2,9,4,1
Ken Washington,,,,,,,0,33,29,34,7,31,30,32,28,9,7,7,7,7,6,6,5,3,28,2,12,1,1
Blondell Reynolds Brown,,,,,,,,1,27,30,4,27,30,29,31,6,3,6,3,5,3,2,0,0,26,2,8,1,1
Mary Jo Daley,,,,,,,,,0,28,4,29,24,27,24,5,4,5,3,3,3,1,1,0,27,2,4,4,1
Michelle W Singer,,,,,,,,,,0,4,26,27,30,26,7,5,6,3,7,6,4,3,1,25,2,10,1,1
Lou Agre,,,,,,,,,,,0,3,6,3,4,16,16,16,15,15,17,16,16,15,13,6,7,9,1
Mark Aronchick,,,,,,,,,,,,0,24,27,24,7,1,5,3,1,2,1,1,0,24,2,4,1,1
Nicole Allen White,,,,,,,,,,,,,0,28,27,8,6,8,6,8,6,5,4,4,22,2,6,4,1
Heather A Steinmiller,,,,,,,,,,,,,,0,26,4,2,4,2,4,2,3,1,0,22,2,6,2,1
Joe Foster,,,,,,,,,,,,,,,0,7,4,7,3,6,3,3,1,1,21,2,6,1,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,18,17,17,17,18,16,16,15,13,0,7,3,1
Hamdi Soysal,,,,,,,,,,,,,,,,,0,16,18,19,17,18,16,16,11,0,7,4,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,0,17,18,17,17,16,17,12,0,7,3,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,16,17,16,17,16,12,0,7,3,1
William Leopold,,,,,,,,,,,,,,,,,,,,0,18,19,16,17,12,0,6,4,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,17,18,16,12,0,5,4,1
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,17,17,10,0,6,3,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,16,10,0,5,3,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,4,3,1
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,1
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
Total,79,64,64,56,52,50,45,41,39,39,37,35,35,33,32,26,23,23,23,23,22,20,19,17,69,29,27,24,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,2
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Vincent Hughes,Ken Washington,Yasmeen Kaboud,Blondell Reynolds Brown,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Heather A Steinmiller,Michelle W Singer,Joe Foster,Ariana Flores Gordon,Lou Agre,William Leopold,Hamdi Soysal,Sherrie Cohen,Carol Rose Fleischman,Margaret Lenzi,Waleed Shahid,Gwen Snyder,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,2
Cindy Bass,2,64,62,61,47,50,17,47,48,43,48,44,43,43,15,17,14,12,10,11,10,12,9,7,50,16,11,14,2
Malcolm Kenyatta,,1,61,59,45,42,18,43,46,40,44,44,42,41,12,16,12,11,10,11,10,11,8,4,36,13,12,9,2
Katherine J Gilmore,,,2,59,44,45,14,47,45,44,44,46,43,44,13,13,11,9,8,9,8,10,7,4,35,14,11,7,2
Jerry T Jordan,,,,2,44,44,15,46,43,42,43,44,40,41,10,15,12,9,8,8,8,8,7,5,36,13,9,8,2
Vincent Hughes,,,,,1,43,11,46,40,41,43,43,41,42,11,12,13,8,11,11,12,12,9,8,35,12,4,3,2
Ken Washington,,,,,,0,5,41,42,42,43,39,42,40,10,8,9,7,4,6,4,6,3,3,32,12,6,3,2
Yasmeen Kaboud,,,,,,,6,5,6,4,7,6,5,5,28,33,27,28,29,27,27,27,25,23,18,11,13,6,2
Blondell Reynolds Brown,,,,,,,,0,39,37,42,41,40,43,6,8,9,4,5,5,7,6,5,2,33,12,3,1,2
Mary Jo Daley,,,,,,,,,0,42,41,41,41,39,7,5,6,6,6,8,4,5,5,3,32,10,4,3,2
Mark Aronchick,,,,,,,,,,0,38,40,37,37,9,5,7,7,6,6,3,5,4,3,30,11,5,3,2
Nicole Allen White,,,,,,,,,,,0,40,40,41,9,7,8,7,7,8,6,7,5,4,29,12,6,2,2
Heather A Steinmiller,,,,,,,,,,,,0,41,42,7,5,8,3,5,6,7,7,4,2,31,9,4,3,2
Michelle W Singer,,,,,,,,,,,,,0,40,8,5,8,5,6,7,5,7,4,2,31,7,6,2,2
Joe Foster,,,,,,,,,,,,,,0,5,6,8,4,5,5,5,6,3,1,30,10,3,1,2
Ariana Flores Gordon,,,,,,,,,,,,,,,1,28,29,30,29,27,26,23,27,24,14,13,8,5,2
Lou Agre,,,,,,,,,,,,,,,,1,30,28,29,26,28,25,26,24,15,11,7,7,2
William Leopold,,,,,,,,,,,,,,,,,0,28,28,25,28,26,26,25,13,12,5,4,2
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,29,28,25,24,25,24,10,12,7,4,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,29,27,25,29,25,10,13,6,3,2
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,25,23,25,23,13,11,5,3,2
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,26,26,24,11,11,5,4,2
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,23,22,12,9,6,3,2
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,24,8,11,5,3,2
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,5,4,2
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,2
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,2
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,98,76,75,73,61,57,56,53,53,52,52,49,49,47,44,44,36,34,34,33,32,32,29,27,77,41,30,27,2
,United States Senator - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,3
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Mary Jo Daley,Vincent Hughes,Mark Aronchick,Jerry T Jordan,Ken Washington,Blondell Reynolds Brown,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Yasmeen Kaboud,Joe Foster,Lou Agre,Ariana Flores Gordon,Sherrie Cohen,Carol Rose Fleischman,Hamdi Soysal,William Leopold,Waleed Shahid,Tonya Diane Bah,Gwen Snyder,Margaret Lenzi,3
Katie Mcginty,12,0,0,0,30,30,25,22,27,22,23,23,23,22,21,19,11,17,13,12,11,11,9,9,13,9,8,7,3
Joe Sestak,,8,0,0,10,11,9,10,7,8,9,7,6,5,6,3,9,4,8,6,7,8,8,8,6,5,7,5,3
John Fetterman,,,1,0,10,9,8,5,4,5,4,3,5,4,4,4,6,3,5,4,4,3,4,4,3,3,2,3,3
Joseph J Vodvarka,,,,3,9,7,5,5,3,5,1,5,3,5,5,5,3,4,1,1,2,1,1,2,0,1,1,1,3
Cindy Bass,,,,,0,47,47,37,34,35,37,35,33,33,33,30,8,27,11,7,8,7,4,7,7,5,4,3,3
