col_1,col_2,col_3,division
,United States Senator - Republican,Representative In Congress 1st District - Republican,All
,Pat Toomey,Deborah Williams,All
Pat Toomey,46,298,All
Deborah Williams,,25,All
Total,344,323,All
,Representative In Congress 1st District - Republican,United States Senator - Republican,1
,Deborah Williams,Pat Toomey,1
Deborah Williams,1,9,1
Pat Toomey,,1,1
Total,10,10,1
,Representative In Congress 1st District - Republican,United States Senator - Republican,2
,Deborah Williams,Pat Toomey,2
Deborah Williams,0,9,2
Pat Toomey,,0,2
Total,9,9,2
,United States Senator - Republican,Representative In Congress 1st District - Republican,3
,Pat Toomey,Deborah Williams,3
Pat Toomey,2,9,3
Deborah Williams,,1,3
Total,11,10,3
,United States Senator - Republican,Representative In Congress 1st District - Republican,4
,Pat Toomey,Deborah Williams,4
Pat Toomey,4,7,4
Deborah Williams,,0,4
Total,11,7,4
,United States Senator - Republican,Representative In Congress 1st District - Republican,5
,Pat Toomey,Deborah Williams,5
Pat Toomey,1,8,5
Deborah Williams,,0,5
Total,9,8,5
,Representative In Congress 1st District - Republican,United States Senator - Republican,6
,Deborah Williams,Pat Toomey,6
Deborah Williams,4,19,6
Pat Toomey,,0,6
Total,23,19,6
,Representative In Congress 1st District - Republican,United States Senator - Republican,7
,Deborah Williams,Pat Toomey,7
Deborah Williams,1,2,7
Pat Toomey,,0,7
Total,3,2,7
,United States Senator - Republican,Representative In Congress 1st District - Republican,8
,Pat Toomey,Deborah Williams,8
Pat Toomey,1,8,8
Deborah Williams,,0,8
Total,9,8,8
,Representative In Congress 1st District - Republican,United States Senator - Republican,9
,Deborah Williams,Pat Toomey,9
Deborah Williams,3,5,9
Pat Toomey,,2,9
Total,8,7,9
,United States Senator - Republican,Representative In Congress 1st District - Republican,11
,Pat Toomey,Deborah Williams,11
Pat Toomey,1,9,11
Deborah Williams,,0,11
Total,10,9,11
,United States Senator - Republican,Representative In Congress 1st District - Republican,12
,Pat Toomey,Deborah Williams,12
Pat Toomey,3,6,12
Deborah Williams,,1,12
Total,9,7,12
,Representative In Congress 1st District - Republican,United States Senator - Republican,13
,Deborah Williams,Pat Toomey,13
Deborah Williams,2,13,13
Pat Toomey,,2,13
Total,15,15,13
,Representative In Congress 1st District - Republican,United States Senator - Republican,14
,Deborah Williams,Pat Toomey,14
Deborah Williams,0,8,14
Pat Toomey,,0,14
Total,8,8,14
,United States Senator - Republican,Representative In Congress 1st District - Republican,15
,Pat Toomey,Deborah Williams,15
Pat Toomey,4,9,15
Deborah Williams,,0,15
Total,13,9,15
,Representative In Congress 1st District - Republican,United States Senator - Republican,16
,Deborah Williams,Pat Toomey,16
Deborah Williams,2,11,16
Pat Toomey,,2,16
Total,13,13,16
,United States Senator - Republican,Representative In Congress 1st District - Republican,17
,Pat Toomey,Deborah Williams,17
Pat Toomey,2,26,17
Deborah Williams,,0,17
Total,28,26,17
,United States Senator - Republican,Representative In Congress 1st District - Republican,18
,Pat Toomey,Deborah Williams,18
Pat Toomey,2,17,18
Deborah Williams,,0,18
Total,19,17,18
,United States Senator - Republican,Representative In Congress 1st District - Republican,19
,Pat Toomey,Deborah Williams,19
Pat Toomey,4,19,19
Deborah Williams,,1,19
Total,23,20,19
,Representative In Congress 1st District - Republican,United States Senator - Republican,21
,Deborah Williams,Pat Toomey,21
Deborah Williams,2,12,21
Pat Toomey,,2,21
Total,14,14,21
,United States Senator - Republican,Representative In Congress 1st District - Republican,22
,Pat Toomey,Deborah Williams,22
Pat Toomey,5,17,22
Deborah Williams,,0,22
Total,22,17,22
,United States Senator - Republican,Representative In Congress 1st District - Republican,23
,Pat Toomey,Deborah Williams,23
Pat Toomey,1,19,23
Deborah Williams,,0,23
Total,20,19,23
,Representative In Congress 1st District - Republican,United States Senator - Republican,24
,Deborah Williams,Pat Toomey,24
Deborah Williams,3,15,24
Pat Toomey,,1,24
Total,18,16,24
,United States Senator - Republican,Representative In Congress 1st District - Republican,25
,Pat Toomey,Deborah Williams,25
Pat Toomey,5,22,25
Deborah Williams,,3,25
Total,27,25,25
,Representative In Congress 1st District - Republican,United States Senator - Republican,26
,Deborah Williams,Pat Toomey,26
Deborah Williams,1,19,26
Pat Toomey,,1,26
Total,20,20,26
