col_1,col_2,col_3,division
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,All
,Stephen Kinsey,Joe Torsella,All
Stephen Kinsey,528,"3,826",All
Joe Torsella,,256,All
Total,"4,354","4,082",All
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,2
,Stephen Kinsey,Joe Torsella,2
Stephen Kinsey,53,187,2
Joe Torsella,,16,2
Total,240,203,2
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,3
,Stephen Kinsey,Joe Torsella,3
Stephen Kinsey,28,234,3
Joe Torsella,,12,3
Total,262,246,3
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,4
,Stephen Kinsey,Joe Torsella,4
Stephen Kinsey,15,173,4
Joe Torsella,,7,4
Total,188,180,4
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,5
,Stephen Kinsey,Joe Torsella,5
Stephen Kinsey,14,168,5
Joe Torsella,,11,5
Total,182,179,5
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,6
,Stephen Kinsey,Joe Torsella,6
Stephen Kinsey,34,172,6
Joe Torsella,,7,6
Total,206,179,6
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,7
,Stephen Kinsey,Joe Torsella,7
Stephen Kinsey,23,176,7
Joe Torsella,,15,7
Total,199,191,7
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,8
,Stephen Kinsey,Joe Torsella,8
Stephen Kinsey,34,215,8
Joe Torsella,,17,8
Total,249,232,8
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,9
,Stephen Kinsey,Joe Torsella,9
Stephen Kinsey,20,254,9
Joe Torsella,,6,9
Total,274,260,9
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,10
,Stephen Kinsey,Joe Torsella,10
Stephen Kinsey,25,173,10
Joe Torsella,,7,10
Total,198,180,10
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,11
,Stephen Kinsey,Joe Torsella,11
Stephen Kinsey,14,145,11
Joe Torsella,,12,11
Total,159,157,11
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,12
,Stephen Kinsey,Joe Torsella,12
Stephen Kinsey,24,180,12
Joe Torsella,,13,12
Total,204,193,12
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,13
,Stephen Kinsey,Joe Torsella,13
Stephen Kinsey,11,68,13
Joe Torsella,,6,13
Total,79,74,13
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,14
,Stephen Kinsey,Joe Torsella,14
Stephen Kinsey,20,110,14
Joe Torsella,,11,14
Total,130,121,14
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,15
,Stephen Kinsey,Joe Torsella,15
Stephen Kinsey,18,141,15
Joe Torsella,,15,15
Total,159,156,15
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,16
,Stephen Kinsey,Joe Torsella,16
Stephen Kinsey,27,165,16
Joe Torsella,,11,16
Total,192,176,16
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,17
,Stephen Kinsey,Joe Torsella,17
Stephen Kinsey,18,213,17
Joe Torsella,,11,17
Total,231,224,17
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,18
,Stephen Kinsey,Joe Torsella,18
Stephen Kinsey,27,219,18
Joe Torsella,,12,18
Total,246,231,18
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,19
,Stephen Kinsey,Joe Torsella,19
Stephen Kinsey,21,174,19
Joe Torsella,,10,19
Total,195,184,19
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,20
,Stephen Kinsey,Joe Torsella,20
Stephen Kinsey,28,204,20
Joe Torsella,,20,20
Total,232,224,20
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,21
,Stephen Kinsey,Joe Torsella,21
Stephen Kinsey,35,227,21
Joe Torsella,,18,21
Total,262,245,21
,Representative In The General Assembly 201st District - Democrat,State Treasurer - Democrat,22
,Stephen Kinsey,Joe Torsella,22
Stephen Kinsey,39,228,22
Joe Torsella,,19,22
Total,267,247,22
