col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Linda A Fields,Henry Albert,Val Arkoosh,Melissa Robbins,Bev Hahn,Charles Quann,Mike Stack,Elaine Tomlin,Louis Farinella,W Gerard Oleksiak,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Allyson Y Schwartz,0,17,18,35,17,14,32,10,10,28,28,29,30,23,27,32,7,All
Michael J Rahming,,1,32,10,29,32,12,31,29,6,8,6,6,2,24,20,5,All
Mark B Cohen,,,0,11,36,39,12,33,30,9,13,8,10,8,18,22,4,All
Betsy May Kilkenny,,,,0,10,9,29,5,4,28,23,27,26,23,15,20,2,All
Linda A Fields,,,,,0,35,10,32,31,6,10,6,7,5,18,19,4,All
Henry Albert,,,,,,0,9,34,31,7,10,6,7,7,17,17,4,All
Val Arkoosh,,,,,,,0,7,5,26,22,24,24,21,14,16,3,All
Melissa Robbins,,,,,,,,0,31,4,7,3,2,3,18,12,4,All
Bev Hahn,,,,,,,,,0,4,7,5,3,3,16,11,5,All
Charles Quann,,,,,,,,,,0,24,27,24,23,12,12,3,All
Mike Stack,,,,,,,,,,,0,24,22,22,13,14,3,All
Elaine Tomlin,,,,,,,,,,,,0,26,22,11,13,4,All
Louis Farinella,,,,,,,,,,,,,0,21,10,16,1,All
W Gerard Oleksiak,,,,,,,,,,,,,,0,10,12,2,All
Josh Shapiro,,,,,,,,,,,,,,,7,0,0,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,5,0,All
John Morganelli,,,,,,,,,,,,,,,,,2,All
Total,70,53,46,41,41,40,37,36,33,33,33,32,31,26,57,54,14,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,24
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Linda A Fields,Henry Albert,Val Arkoosh,Melissa Robbins,Bev Hahn,Charles Quann,Mike Stack,Elaine Tomlin,Louis Farinella,W Gerard Oleksiak,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,24
Allyson Y Schwartz,0,17,18,35,17,14,32,10,10,28,28,29,30,23,27,32,7,24
Michael J Rahming,,1,32,10,29,32,12,31,29,6,8,6,6,2,24,20,5,24
Mark B Cohen,,,0,11,36,39,12,33,30,9,13,8,10,8,18,22,4,24
Betsy May Kilkenny,,,,0,10,9,29,5,4,28,23,27,26,23,15,20,2,24
Linda A Fields,,,,,0,35,10,32,31,6,10,6,7,5,18,19,4,24
Henry Albert,,,,,,0,9,34,31,7,10,6,7,7,17,17,4,24
Val Arkoosh,,,,,,,0,7,5,26,22,24,24,21,14,16,3,24
Melissa Robbins,,,,,,,,0,31,4,7,3,2,3,18,12,4,24
Bev Hahn,,,,,,,,,0,4,7,5,3,3,16,11,5,24
Charles Quann,,,,,,,,,,0,24,27,24,23,12,12,3,24
Mike Stack,,,,,,,,,,,0,24,22,22,13,14,3,24
Elaine Tomlin,,,,,,,,,,,,0,26,22,11,13,4,24
Louis Farinella,,,,,,,,,,,,,0,21,10,16,1,24
W Gerard Oleksiak,,,,,,,,,,,,,,0,10,12,2,24
Josh Shapiro,,,,,,,,,,,,,,,7,0,0,24
Stephen A Zappala Jr,,,,,,,,,,,,,,,,5,0,24
John Morganelli,,,,,,,,,,,,,,,,,2,24
Total,70,53,46,41,41,40,37,36,33,33,33,32,31,26,57,54,14,24
