col_1,col_2,col_3,col_4,division
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,All
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,All
Eugene A Depasquale,92,"2,375","1,821",All
Kevin J Boyle,,"1,006",0,All
John Sabatina,,,832,All
Total,"4,288","3,381","2,653",All
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,1
,Eugene A Depasquale,John Sabatina,Kevin J Boyle,1
Eugene A Depasquale,2,70,41,1
John Sabatina,,25,0,1
Kevin J Boyle,,,8,1
Total,113,95,49,1
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,2
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,2
Eugene A Depasquale,0,24,25,2
Kevin J Boyle,,16,0,2
John Sabatina,,,9,2
Total,49,40,34,2
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,3
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,3
Eugene A Depasquale,1,42,26,3
Kevin J Boyle,,18,0,3
John Sabatina,,,17,3
Total,69,60,43,3
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,4
,Eugene A Depasquale,John Sabatina,Kevin J Boyle,4
Eugene A Depasquale,2,41,37,4
John Sabatina,,21,0,4
Kevin J Boyle,,,16,4
Total,80,62,53,4
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,5
,Eugene A Depasquale,John Sabatina,Kevin J Boyle,5
Eugene A Depasquale,3,43,42,5
John Sabatina,,16,0,5
Kevin J Boyle,,,13,5
Total,88,59,55,5
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,6
,Eugene A Depasquale,John Sabatina,Kevin J Boyle,6
Eugene A Depasquale,0,51,52,6
John Sabatina,,30,0,6
Kevin J Boyle,,,14,6
Total,103,81,66,6
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,7
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,7
Eugene A Depasquale,1,34,25,7
Kevin J Boyle,,16,0,7
John Sabatina,,,12,7
Total,60,50,37,7
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,8
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,8
Eugene A Depasquale,3,84,75,8
Kevin J Boyle,,30,0,8
John Sabatina,,,18,8
Total,162,114,93,8
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,9
,Eugene A Depasquale,Kevin J Boyle,John Sabatina,9
Eugene A Depasquale,3,44,36,9
Kevin J Boyle,,28,0,9
John Sabatina,,,22,9
Total,83,72,58,9
,Auditor General - Democrat,Senator In The General Assembly 5th District - Democrat,,10
