col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Republican,President Of The United States - Republican,,,,,,All
,Otto Voit,Donald J Trump,John R Kasich,Ted Cruz,Marco Rubio,Jeb Bush,Ben Carson,All
Otto Voit,204,"14,509","6,091","5,523",425,220,164,All
Donald J Trump,,"10,752",0,0,0,0,0,All
John R Kasich,,,"3,251",0,0,0,0,All
Ted Cruz,,,,"2,456",0,0,0,All
Marco Rubio,,,,,220,0,0,All
Jeb Bush,,,,,,139,0,All
Ben Carson,,,,,,,137,All
Total,"27,136","25,261","9,342","7,979",645,359,301,All
