col_1,col_2,col_3,col_4,col_5,division
,United States Senator - Democrat,,,,All
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,All
Katie Mcginty,"1,802",0,0,0,All
John Fetterman,,782,0,0,All
Joe Sestak,,,740,0,All
Joseph J Vodvarka,,,,594,All
Total,"1,802",782,740,594,All
,United States Senator - Democrat,,,,1
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,1
Katie Mcginty,35,0,0,0,1
John Fetterman,,25,0,0,1
Joe Sestak,,,19,0,1
Joseph J Vodvarka,,,,15,1
Total,35,25,19,15,1
,United States Senator - Democrat,,,,2
,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,2
Katie Mcginty,76,0,0,0,2
Joseph J Vodvarka,,29,0,0,2
John Fetterman,,,20,0,2
Joe Sestak,,,,17,2
Total,76,29,20,17,2
,United States Senator - Democrat,,,,3
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,3
Katie Mcginty,59,0,0,0,3
John Fetterman,,22,0,0,3
Joe Sestak,,,20,0,3
Joseph J Vodvarka,,,,13,3
Total,59,22,20,13,3
,United States Senator - Democrat,,,,4
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,4
Katie Mcginty,60,0,0,0,4
Joe Sestak,,27,0,0,4
John Fetterman,,,21,0,4
Joseph J Vodvarka,,,,15,4
Total,60,27,21,15,4
,United States Senator - Democrat,,,,5
,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,5
Katie Mcginty,36,0,0,0,5
John Fetterman,,17,0,0,5
Joseph J Vodvarka,,,7,0,5
Joe Sestak,,,,5,5
Total,36,17,7,5,5
,United States Senator - Democrat,,,,6
,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,6
Katie Mcginty,42,0,0,0,6
John Fetterman,,35,0,0,6
Joseph J Vodvarka,,,25,0,6
Joe Sestak,,,,20,6
Total,42,35,25,20,6
,United States Senator - Democrat,,,,7
,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,7
John Fetterman,67,0,0,0,7
Katie Mcginty,,60,0,0,7
Joe Sestak,,,27,0,7
Joseph J Vodvarka,,,,21,7
Total,67,60,27,21,7
,United States Senator - Democrat,,,,8
,John Fetterman,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,8
John Fetterman,40,0,0,0,8
Katie Mcginty,,33,0,0,8
Joe Sestak,,,23,0,8
Joseph J Vodvarka,,,,15,8
Total,40,33,23,15,8
,United States Senator - Democrat,,,,9
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,9
Katie Mcginty,57,0,0,0,9
John Fetterman,,46,0,0,9
Joe Sestak,,,43,0,9
Joseph J Vodvarka,,,,20,9
Total,57,46,43,20,9
,United States Senator - Democrat,,,,10
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,10
Katie Mcginty,70,0,0,0,10
Joe Sestak,,30,0,0,10
John Fetterman,,,27,0,10
Joseph J Vodvarka,,,,24,10
Total,70,30,27,24,10
,United States Senator - Democrat,,,,11
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,11
Katie Mcginty,62,0,0,0,11
John Fetterman,,44,0,0,11
Joe Sestak,,,43,0,11
Joseph J Vodvarka,,,,23,11
Total,62,44,43,23,11
,United States Senator - Democrat,,,,12
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,12
Katie Mcginty,58,0,0,0,12
John Fetterman,,33,0,0,12
Joe Sestak,,,22,0,12
Joseph J Vodvarka,,,,21,12
Total,58,33,22,21,12
,United States Senator - Democrat,,,,13
,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,13
Katie Mcginty,31,0,0,0,13
Joe Sestak,,20,0,0,13
Joseph J Vodvarka,,,15,0,13
John Fetterman,,,,10,13
Total,31,20,15,10,13
,United States Senator - Democrat,,,,14
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,14
Katie Mcginty,16,0,0,0,14
John Fetterman,,12,0,0,14
Joe Sestak,,,11,0,14
Joseph J Vodvarka,,,,10,14
Total,16,12,11,10,14
,United States Senator - Democrat,,,,15
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,15
Katie Mcginty,61,0,0,0,15
John Fetterman,,24,0,0,15
Joe Sestak,,,17,0,15
Joseph J Vodvarka,,,,17,15
Total,61,24,17,17,15
,United States Senator - Democrat,,,,16
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
Katie Mcginty,90,0,0,0,16
Joe Sestak,,17,0,0,16
John Fetterman,,,15,0,16
Joseph J Vodvarka,,,,12,16
Total,90,17,15,12,16
,United States Senator - Democrat,,,,17
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,17
Katie Mcginty,51,0,0,0,17
Joe Sestak,,22,0,0,17
John Fetterman,,,17,0,17
Joseph J Vodvarka,,,,13,17
Total,51,22,17,13,17
,United States Senator - Democrat,,,,18
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Katie Mcginty,41,0,0,0,18
Joe Sestak,,33,0,0,18
John Fetterman,,,26,0,18
Joseph J Vodvarka,,,,21,18
Total,41,33,26,21,18
,United States Senator - Democrat,,,,19
,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,19
Katie Mcginty,77,0,0,0,19
Joseph J Vodvarka,,26,0,0,19
Joe Sestak,,,25,0,19
John Fetterman,,,,25,19
Total,77,26,25,25,19
,United States Senator - Democrat,,,,20
,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,20
Katie Mcginty,67,0,0,0,20
John Fetterman,,27,0,0,20
Joseph J Vodvarka,,,20,0,20
Joe Sestak,,,,19,20
Total,67,27,20,19,20
,United States Senator - Democrat,,,,21
,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,21
Katie Mcginty,82,0,0,0,21
Joe Sestak,,24,0,0,21
Joseph J Vodvarka,,,24,0,21
John Fetterman,,,,21,21
Total,82,24,24,21,21
,United States Senator - Democrat,,,,22
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,22
Katie Mcginty,66,0,0,0,22
Joe Sestak,,24,0,0,22
John Fetterman,,,22,0,22
Joseph J Vodvarka,,,,19,22
Total,66,24,22,19,22
,United States Senator - Democrat,,,,23
,Joe Sestak,Katie Mcginty,Joseph J Vodvarka,John Fetterman,23
Joe Sestak,54,0,0,0,23
Katie Mcginty,,50,0,0,23
Joseph J Vodvarka,,,19,0,23
John Fetterman,,,,16,23
Total,54,50,19,16,23
,United States Senator - Democrat,,,,24
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,24
Katie Mcginty,36,0,0,0,24
Joe Sestak,,31,0,0,24
John Fetterman,,,30,0,24
Joseph J Vodvarka,,,,21,24
Total,36,31,30,21,24
,United States Senator - Democrat,,,,25
,Katie Mcginty,John Fetterman,Joe Sestak,Joseph J Vodvarka,25
Katie Mcginty,98,0,0,0,25
John Fetterman,,17,0,0,25
Joe Sestak,,,16,0,25
Joseph J Vodvarka,,,,16,25
Total,98,17,16,16,25
,United States Senator - Democrat,,,,26
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,26
Katie Mcginty,56,0,0,0,26
Joe Sestak,,26,0,0,26
John Fetterman,,,15,0,26
Joseph J Vodvarka,,,,11,26
Total,56,26,15,11,26
,United States Senator - Democrat,,,,27
,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,27
Katie Mcginty,35,0,0,0,27
Joe Sestak,,22,0,0,27
Joseph J Vodvarka,,,14,0,27
John Fetterman,,,,9,27
Total,35,22,14,9,27
,United States Senator - Democrat,,,,28
,Katie Mcginty,Joseph J Vodvarka,John Fetterman,Joe Sestak,28
Katie Mcginty,93,0,0,0,28
Joseph J Vodvarka,,55,0,0,28
John Fetterman,,,48,0,28
Joe Sestak,,,,29,28
Total,93,55,48,29,28
,United States Senator - Democrat,,,,29
,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,29
Katie Mcginty,55,0,0,0,29
John Fetterman,,20,0,0,29
Joseph J Vodvarka,,,19,0,29
Joe Sestak,,,,11,29
Total,55,20,19,11,29
,United States Senator - Democrat,,,,30
,Katie Mcginty,Joseph J Vodvarka,Joe Sestak,John Fetterman,30
Katie Mcginty,84,0,0,0,30
Joseph J Vodvarka,,26,0,0,30
Joe Sestak,,,21,0,30
John Fetterman,,,,18,30
Total,84,26,21,18,30
,United States Senator - Democrat,,,,31
,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,31
Katie Mcginty,65,0,0,0,31
Joe Sestak,,22,0,0,31
John Fetterman,,,13,0,31
Joseph J Vodvarka,,,,8,31
Total,65,22,13,8,31
