col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,division
Jerry T Jordan,,,,,1,43,40,40,17,17,44,37,40,35,36,37,9,6,8,6,8,9,6,5,6,1
Vincent Hughes,,,,,,0,52,44,12,12,44,44,40,43,42,41,9,9,8,6,7,10,9,6,7,1
Blondell Reynolds Brown,,,,,,,0,46,8,11,43,45,39,45,44,40,6,8,6,3,7,6,6,4,7,1
Ken Washington,,,,,,,,0,10,13,40,43,42,43,41,37,10,9,11,7,8,7,8,7,6,1
Lou Agre,,,,,,,,,1,34,6,10,8,10,4,6,31,27,25,30,25,25,22,23,24,1
Yasmeen Kaboud,,,,,,,,,,2,9,7,7,11,7,8,30,25,25,24,27,25,23,26,23,1
Mary Jo Daley,,,,,,,,,,,0,41,43,39,40,39,5,5,4,2,5,4,3,3,4,1
Michelle W Singer,,,,,,,,,,,,0,40,42,40,38,6,9,7,5,5,6,5,3,5,1
Mark Aronchick,,,,,,,,,,,,,0,39,38,39,10,7,9,7,4,4,5,4,3,1
Nicole Allen White,,,,,,,,,,,,,,0,40,36,10,10,10,6,6,6,7,4,7,1
Heather A Steinmiller,,,,,,,,,,,,,,,0,39,4,6,4,1,3,3,4,2,4,1
Joe Foster,,,,,,,,,,,,,,,,0,7,4,5,3,3,5,5,5,5,1
Ariana Flores Gordon,,,,,,,,,,,,,,,,,1,27,28,29,26,24,24,24,22,1
Gwen Snyder,,,,,,,,,,,,,,,,,,1,27,25,26,20,23,21,22,1
Waleed Shahid,,,,,,,,,,,,,,,,,,,0,26,24,21,24,20,21,1
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,24,24,24,21,22,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,22,24,24,23,1
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,23,19,19,1
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,20,21,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,0,19,1
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,150,88,79,76,63,58,55,54,54,54,51,51,50,49,45,45,40,36,35,33,32,31,29,27,27,1
,Representative In The General Assembly 191st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,23
,Joanna Mcclinton,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Mark Aronchick,Vincent Hughes,Yasmeen Kaboud,Nicole Allen White,Joe Foster,Mary Jo Daley,Ken Washington,Heather A Steinmiller,Lou Agre,Ariana Flores Gordon,Michelle W Singer,Sherrie Cohen,Margaret Lenzi,Carol Rose Fleischman,Hamdi Soysal,Gwen Snyder,William Leopold,Tonya Diane Bah,Waleed Shahid,23
Joanna Mcclinton,6,76,58,56,47,43,43,41,43,39,38,38,38,34,34,32,28,31,30,29,29,27,27,26,26,23
Cindy Bass,,1,55,55,47,40,45,41,13,38,39,41,38,35,9,8,29,9,11,7,8,7,8,8,10,23
Malcolm Kenyatta,,,2,54,49,45,43,45,13,40,43,41,39,37,9,9,33,10,12,7,8,7,8,9,10,23
Katherine J Gilmore,,,,1,50,42,46,42,13,39,40,43,38,36,11,10,30,13,11,8,8,8,7,9,9,23
Jerry T Jordan,,,,,0,38,38,37,10,34,35,35,36,35,7,7,29,8,9,6,8,5,6,6,9,23
Blondell Reynolds Brown,,,,,,0,38,42,8,39,40,37,36,37,4,6,30,9,10,6,6,4,6,8,8,23
Mark Aronchick,,,,,,,0,39,8,38,37,39,36,32,5,6,27,10,10,4,5,6,6,6,7,23
Vincent Hughes,,,,,,,,0,7,39,41,38,35,35,3,4,32,8,9,3,3,4,5,7,6,23
Yasmeen Kaboud,,,,,,,,,2,7,6,6,6,6,31,31,4,27,27,28,29,26,29,24,24,23
Nicole Allen White,,,,,,,,,,1,38,35,34,33,1,7,27,7,8,3,4,5,4,6,6,23
Joe Foster,,,,,,,,,,,0,35,33,32,5,6,31,7,8,5,5,4,5,7,8,23
Mary Jo Daley,,,,,,,,,,,,0,34,31,3,4,28,7,5,3,2,5,1,5,3,23
Ken Washington,,,,,,,,,,,,,0,32,3,5,27,6,7,6,5,3,3,6,7,23
Heather A Steinmiller,,,,,,,,,,,,,,0,1,3,29,4,6,3,3,2,4,5,6,23
Lou Agre,,,,,,,,,,,,,,,0,25,2,24,23,26,26,22,25,21,21,23
Ariana Flores Gordon,,,,,,,,,,,,,,,,1,2,26,25,26,28,24,25,23,23,23
Michelle W Singer,,,,,,,,,,,,,,,,,0,2,3,1,1,3,2,3,4,23
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,26,26,24,24,23,22,21,23
Margaret Lenzi,,,,,,,,,,,,,,,,,,,0,25,25,23,26,24,24,23
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,27,24,24,24,23,23
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,22,25,22,23,23
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,0,22,21,20,23
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,22,24,23
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,22,23
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,,0,23
Total,130,84,68,64,53,48,48,47,47,45,44,44,43,39,36,35,33,33,32,31,31,29,29,28,28,23
,Representative In The General Assembly 191st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,25
,Joanna Mcclinton,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Ken Washington,Mark Aronchick,Vincent Hughes,Blondell Reynolds Brown,Nicole Allen White,Yasmeen Kaboud,Michelle W Singer,Joe Foster,Lou Agre,Heather A Steinmiller,Ariana Flores Gordon,Sherrie Cohen,Gwen Snyder,William Leopold,Carol Rose Fleischman,Waleed Shahid,Margaret Lenzi,Hamdi Soysal,Tonya Diane Bah,25
Joanna Mcclinton,15,94,78,72,65,44,43,40,41,39,38,35,37,37,32,32,21,22,21,21,19,19,18,17,15,25
Cindy Bass,,4,66,64,62,42,38,37,35,33,34,18,32,32,15,28,8,11,10,8,8,6,6,6,3,25
Malcolm Kenyatta,,,0,64,64,41,39,38,38,36,36,16,34,34,16,31,7,11,9,10,7,8,8,7,5,25
Katherine J Gilmore,,,,1,62,43,42,39,37,35,35,17,36,35,15,31,7,11,8,9,7,5,7,6,3,25
Jerry T Jordan,,,,,0,39,38,37,35,32,34,13,33,31,14,31,6,8,7,7,6,5,4,4,3,25
Mary Jo Daley,,,,,,1,40,41,36,33,36,7,34,32,6,30,5,7,7,7,4,3,5,3,2,25
Ken Washington,,,,,,,1,36,37,36,36,6,37,36,8,33,4,7,7,7,5,4,5,4,4,25
Mark Aronchick,,,,,,,,0,34,32,33,3,34,31,3,31,3,5,3,3,4,2,2,2,0,25
Vincent Hughes,,,,,,,,,0,38,36,5,33,36,4,32,4,8,7,7,5,6,5,4,3,25
Blondell Reynolds Brown,,,,,,,,,,0,35,2,33,34,2,31,1,6,4,5,3,4,4,3,2,25
Nicole Allen White,,,,,,,,,,,0,3,33,33,4,32,2,5,4,5,3,4,3,1,1,25
Yasmeen Kaboud,,,,,,,,,,,,1,2,5,23,0,19,16,18,17,15,17,17,14,16,25
Michelle W Singer,,,,,,,,,,,,,0,31,4,32,0,4,2,4,2,2,3,1,1,25
Joe Foster,,,,,,,,,,,,,,0,5,31,5,6,7,6,5,4,5,4,4,25
Lou Agre,,,,,,,,,,,,,,,1,1,15,16,15,16,14,14,13,12,11,25
Heather A Steinmiller,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,25
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,17,17,14,16,15,13,13,14,25
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,16,18,18,15,15,15,12,25
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,17,14,14,15,12,14,25
William Leopold,,,,,,,,,,,,,,,,,,,,0,16,17,18,14,14,25
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,15,14,16,12,25
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,15,13,14,25
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,14,13,25
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,0,11,25
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,,0,25
Total,158,104,81,76,69,51,47,44,43,41,40,40,39,38,35,33,25,24,22,22,21,21,19,18,17,25
,Representative In The General Assembly 191st District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,27
,Joanna Mcclinton,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Mark Aronchick,Nicole Allen White,Mary Jo Daley,Michelle W Singer,Vincent Hughes,Joe Foster,Blondell Reynolds Brown,Heather A Steinmiller,Yasmeen Kaboud,Lou Agre,Carol Rose Fleischman,Ariana Flores Gordon,Hamdi Soysal,Sherrie Cohen,Gwen Snyder,Waleed Shahid,Margaret Lenzi,Tonya Diane Bah,William Leopold,27
Joanna Mcclinton,5,87,72,69,66,56,53,52,51,52,49,49,46,44,30,30,25,23,24,23,22,22,21,17,16,27
Cindy Bass,,1,69,67,65,56,51,52,49,51,46,47,44,45,12,15,7,5,5,5,6,4,5,3,2,27
Malcolm Kenyatta,,,1,66,64,51,48,46,48,48,48,46,45,44,12,10,4,3,6,5,4,2,6,4,2,27
Katherine J Gilmore,,,,0,63,49,49,47,50,49,47,46,44,44,11,8,4,1,4,5,2,1,6,1,1,27
Jerry T Jordan,,,,,1,46,44,42,43,45,41,43,39,42,12,10,4,2,3,4,3,1,4,3,2,27
Ken Washington,,,,,,0,51,52,50,50,47,47,45,45,5,6,8,7,6,6,6,4,6,3,2,27
Mark Aronchick,,,,,,,0,49,49,50,45,47,43,43,4,4,7,4,6,8,6,4,7,2,1,27
Nicole Allen White,,,,,,,,0,46,48,47,45,44,43,4,4,7,3,4,5,6,5,7,3,2,27
Mary Jo Daley,,,,,,,,,0,46,46,46,45,43,3,3,5,3,6,7,1,0,6,0,0,27
Michelle W Singer,,,,,,,,,,0,46,45,42,44,3,1,5,3,1,2,4,4,5,2,2,27
Vincent Hughes,,,,,,,,,,,0,46,48,44,4,2,4,2,4,5,3,3,8,3,2,27
Joe Foster,,,,,,,,,,,,0,45,43,4,3,5,3,5,6,3,2,6,4,2,27
Blondell Reynolds Brown,,,,,,,,,,,,,0,42,2,3,4,2,4,5,1,1,7,2,2,27
Heather A Steinmiller,,,,,,,,,,,,,,0,2,1,2,1,1,2,1,1,4,2,1,27
Yasmeen Kaboud,,,,,,,,,,,,,,,1,23,16,19,18,17,16,17,14,16,13,27
Lou Agre,,,,,,,,,,,,,,,,1,17,17,18,17,15,15,13,13,12,27
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,21,21,19,19,19,16,14,16,27
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,1,20,18,17,19,14,15,14,27
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,22,17,17,17,15,15,27
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,16,16,16,13,13,27
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,0,19,14,15,14,27
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,15,15,14,27
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,13,14,27
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,14,27
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,,0,27
Total,127,93,78,72,69,60,56,55,54,54,53,51,50,46,33,32,26,25,25,24,22,22,21,17,16,27
