col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,All
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,All
Josh Shapiro,226,0,0,837,349,328,193,94,56,All
Stephen A Zappala Jr,,75,0,148,130,112,40,31,18,All
John Morganelli,,,26,39,100,41,15,9,4,All
Vanessa L Brown,,,,69,0,0,0,0,0,All
Wanda Logan,,,,,49,0,0,0,0,All
Ray Bailey,,,,,,28,0,0,0,All
Movita Johnson Harrell,,,,,,,27,0,0,All
Darryl Thomas,,,,,,,,9,0,All
Ted Smith,,,,,,,,,2,All
Total,"2,083",554,234,"1,093",628,509,275,143,80,All
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,1
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Darryl Thomas,Ted Smith,1
Josh Shapiro,8,0,0,83,13,10,10,1,0,1
Stephen A Zappala Jr,,1,0,8,9,4,2,2,1,1
John Morganelli,,,0,1,4,5,1,1,0,1
Vanessa L Brown,,,,4,0,0,0,0,0,1
Wanda Logan,,,,,5,0,0,0,0,1
Ray Bailey,,,,,,2,0,0,0,1
Movita Johnson Harrell,,,,,,,0,0,0,1
Darryl Thomas,,,,,,,,1,0,1
Ted Smith,,,,,,,,,0,1
Total,125,27,12,96,31,21,13,5,1,1
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,2
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,2
Josh Shapiro,19,0,0,86,32,20,18,9,1,2
Stephen A Zappala Jr,,4,0,26,7,2,4,1,0,2
John Morganelli,,,3,1,8,1,2,0,1,2
Vanessa L Brown,,,,8,0,0,0,0,0,2
Wanda Logan,,,,,0,0,0,0,0,2
Movita Johnson Harrell,,,,,,2,0,0,0,2
Ray Bailey,,,,,,,1,0,0,2
Darryl Thomas,,,,,,,,0,0,2
Ted Smith,,,,,,,,,0,2
Total,185,44,16,121,47,25,25,10,2,2
,Attorney General - Democrat,,,Representative In The General Assembly 190th District - Democrat,,,,,,3
,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,Vanessa L Brown,Wanda Logan,Movita Johnson Harrell,Ray Bailey,Darryl Thomas,Ted Smith,3
Josh Shapiro,0,0,0,3,2,2,0,0,0,3
Stephen A Zappala Jr,,1,0,0,0,0,2,1,0,3
John Morganelli,,,0,1,2,0,0,0,0,3
Vanessa L Brown,,,,0,0,0,0,0,0,3
Wanda Logan,,,,,0,0,0,0,0,3
