col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,8
,Yasmeen Kaboud,Ariana Flores Gordon,Lou Agre,Sherrie Cohen,Carol Rose Fleischman,Gwen Snyder,Waleed Shahid,William Leopold,Hamdi Soysal,Margaret Lenzi,Tonya Diane Bah,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Blondell Reynolds Brown,Ken Washington,Mary Jo Daley,Mark Aronchick,Nicole Allen White,Vincent Hughes,Michelle W Singer,Joe Foster,Heather A Steinmiller,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,8
Yasmeen Kaboud,2,122,124,121,119,115,114,113,114,112,112,15,26,15,15,12,10,10,8,8,9,10,9,4,44,42,23,9,7,6,8
Ariana Flores Gordon,,0,118,120,118,118,114,114,113,114,113,14,25,14,12,15,13,12,11,10,9,12,11,5,47,32,20,8,8,6,8
Lou Agre,,,1,117,118,114,110,113,112,109,106,16,26,14,15,11,10,9,9,7,7,9,10,2,41,35,21,10,7,6,8
Sherrie Cohen,,,,0,118,115,112,115,114,114,110,12,22,12,12,13,11,10,9,10,9,11,11,5,43,32,19,8,8,6,8
Carol Rose Fleischman,,,,,0,114,110,113,110,110,110,11,22,11,10,11,11,10,9,8,8,10,10,4,40,32,19,9,7,6,8
Gwen Snyder,,,,,,0,111,112,109,112,110,7,16,6,8,8,8,6,7,9,6,8,9,2,39,31,19,8,7,6,8
Waleed Shahid,,,,,,,1,110,111,110,111,11,20,11,9,12,10,9,9,10,8,9,12,6,39,31,18,7,7,6,8
William Leopold,,,,,,,,0,111,109,110,14,22,12,10,13,13,10,10,10,9,10,14,7,39,33,19,6,7,6,8
Hamdi Soysal,,,,,,,,,0,108,108,8,18,7,7,9,7,6,7,6,5,6,8,3,39,29,18,8,7,6,8
Margaret Lenzi,,,,,,,,,,0,109,9,18,9,9,11,8,7,7,9,7,9,9,3,37,32,18,6,7,6,8
Tonya Diane Bah,,,,,,,,,,,0,9,18,9,6,10,8,7,7,9,6,7,10,5,37,31,17,5,7,6,8
Cindy Bass,,,,,,,,,,,,1,63,66,58,50,51,51,47,46,49,44,44,45,29,22,9,13,7,1,8
Malcolm Kenyatta,,,,,,,,,,,,,0,59,59,51,53,51,49,44,46,46,43,42,29,19,10,8,8,1,8
Katherine J Gilmore,,,,,,,,,,,,,,0,56,49,48,50,46,46,48,44,41,44,28,17,7,8,7,1,8
Jerry T Jordan,,,,,,,,,,,,,,,0,45,47,46,45,42,45,43,39,39,23,16,8,5,7,1,8
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,49,44,43,45,47,45,43,43,26,8,5,5,7,3,8
Ken Washington,,,,,,,,,,,,,,,,,0,48,43,46,45,44,41,43,22,11,6,7,7,1,8
Mary Jo Daley,,,,,,,,,,,,,,,,,,0,49,41,42,42,38,41,22,10,5,9,7,1,8
Mark Aronchick,,,,,,,,,,,,,,,,,,,0,43,42,42,39,41,20,9,5,7,8,1,8
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,45,43,42,43,21,9,3,6,9,2,8
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,44,42,43,22,11,5,4,6,1,8
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,0,40,43,21,10,4,5,7,1,8
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,0,38,21,9,5,4,6,2,8
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,19,8,3,4,7,1,8
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,8
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,8
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8
Total,145,133,132,127,125,121,121,121,117,116,116,91,81,75,65,61,59,59,55,55,55,53,52,47,83,65,29,27,17,9,8
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,16
,Cindy Bass,Jerry T Jordan,Malcolm Kenyatta,Katherine J Gilmore,Vincent Hughes,Blondell Reynolds Brown,Ken Washington,Mary Jo Daley,Nicole Allen White,Lou Agre,Yasmeen Kaboud,Michelle W Singer,Joe Foster,Heather A Steinmiller,Margaret Lenzi,Mark Aronchick,Carol Rose Fleischman,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,William Leopold,Waleed Shahid,Tonya Diane Bah,Hamdi Soysal,Vanessa L Brown,Darryl Thomas,Wanda Logan,Ray Bailey,Movita Johnson Harrell,Ted Smith,16
Cindy Bass,1,30,30,29,27,26,25,27,25,9,7,21,20,18,6,19,4,4,4,3,1,3,2,1,14,10,9,8,3,0,16
Jerry T Jordan,,1,28,27,24,24,24,25,21,7,4,17,19,17,2,18,1,3,2,0,0,1,0,0,9,10,5,6,1,0,16
Malcolm Kenyatta,,,0,28,24,22,24,24,22,9,8,19,19,17,5,19,3,3,4,2,2,4,2,2,11,9,7,4,1,0,16
Katherine J Gilmore,,,,0,23,23,22,25,23,5,6,18,19,17,3,17,2,3,3,1,0,1,1,0,9,9,7,4,1,0,16
Vincent Hughes,,,,,0,29,26,26,25,7,6,22,20,19,6,18,4,5,6,3,2,4,3,2,13,9,2,5,1,0,16
Blondell Reynolds Brown,,,,,,0,25,26,25,5,4,21,20,19,4,18,2,4,4,1,0,2,1,0,11,10,2,5,1,0,16
Ken Washington,,,,,,,1,25,23,6,4,19,19,18,3,18,2,3,3,1,1,2,1,1,12,9,1,4,1,0,16
Mary Jo Daley,,,,,,,,0,24,5,4,19,19,17,4,19,2,4,3,1,0,2,1,0,12,8,2,5,1,0,16
Nicole Allen White,,,,,,,,,0,4,4,21,19,19,4,17,1,2,3,1,0,2,1,0,10,9,1,5,1,0,16
Lou Agre,,,,,,,,,,0,15,4,4,2,14,4,15,13,12,12,14,12,11,11,7,6,5,3,2,0,16
Yasmeen Kaboud,,,,,,,,,,,0,5,3,2,13,3,13,11,11,12,11,11,11,10,9,6,6,2,0,0,16
Michelle W Singer,,,,,,,,,,,,0,15,18,4,15,2,1,3,2,1,2,2,1,10,7,1,3,1,0,16
Joe Foster,,,,,,,,,,,,,0,15,3,16,1,2,2,0,0,2,0,0,7,8,0,3,1,0,16
Heather A Steinmiller,,,,,,,,,,,,,,0,1,15,0,0,1,0,0,0,0,0,7,7,1,3,1,0,16
Margaret Lenzi,,,,,,,,,,,,,,,0,3,15,13,13,15,14,14,12,10,7,5,2,3,2,0,16
Mark Aronchick,,,,,,,,,,,,,,,,0,1,2,2,0,0,2,0,0,7,5,1,4,1,0,16
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,13,13,14,13,11,12,11,7,4,2,1,2,0,16
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,13,12,12,11,11,9,6,5,2,2,0,0,16
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,0,12,11,12,11,10,7,3,2,2,0,0,16
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,13,12,12,10,6,5,2,1,1,0,16
William Leopold,,,,,,,,,,,,,,,,,,,,,0,12,11,10,5,6,2,1,1,0,16
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,0,10,10,6,4,2,2,0,0,16
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,0,9,6,4,1,1,0,0,16
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,1,0,0,16
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,16
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,16
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,16
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,47,34,34,32,31,30,29,29,26,24,23,22,20,19,19,19,17,16,15,15,15,14,12,11,25,24,20,11,4,0,16
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,,17
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Yasmeen Kaboud,Lou Agre,Sherrie Cohen,Vincent Hughes,Blondell Reynolds Brown,Hamdi Soysal,Heather A Steinmiller,Mary Jo Daley,Ariana Flores Gordon,Mark Aronchick,Margaret Lenzi,Carol Rose Fleischman,Ken Washington,Michelle W Singer,Tonya Diane Bah,Waleed Shahid,Joe Foster,William Leopold,Gwen Snyder,Nicole Allen White,Vanessa L Brown,Wanda Logan,Darryl Thomas,Ray Bailey,Movita Johnson Harrell,Ted Smith,17
Cindy Bass,2,31,29,29,7,8,3,18,18,2,20,20,3,18,3,2,19,18,1,1,18,2,1,16,15,11,5,5,3,0,17
Malcolm Kenyatta,,0,28,30,9,10,4,18,17,4,19,18,5,16,4,3,17,18,2,4,16,4,4,15,13,14,5,4,2,0,17
Katherine J Gilmore,,,1,24,7,8,3,17,16,3,16,17,4,15,4,3,15,16,2,3,15,2,3,14,16,10,3,4,0,0,17
Jerry T Jordan,,,,0,8,8,4,16,15,4,17,16,4,16,3,2,16,17,1,3,15,3,3,13,12,9,4,6,1,0,17
Yasmeen Kaboud,,,,,0,19,19,4,4,20,3,4,20,5,17,18,3,2,18,17,2,15,15,1,8,10,5,3,1,0,17
Lou Agre,,,,,,0,19,3,3,18,4,4,17,4,16,17,2,2,16,15,1,15,14,1,7,11,3,3,1,0,17
Sherrie Cohen,,,,,,,0,2,2,21,3,4,19,5,18,19,1,1,18,17,0,17,16,0,8,6,4,1,1,0,17
Vincent Hughes,,,,,,,,0,18,2,16,16,3,14,4,2,15,16,2,3,15,3,2,15,12,2,3,3,0,0,17
Blondell Reynolds Brown,,,,,,,,,0,2,17,15,4,14,4,1,15,17,1,3,16,3,3,15,9,2,5,3,0,0,17
Hamdi Soysal,,,,,,,,,,0,2,2,19,3,18,19,1,1,19,18,0,17,16,0,7,6,4,1,1,0,17
Heather A Steinmiller,,,,,,,,,,,0,18,3,17,4,1,17,18,1,3,17,3,2,16,10,2,5,1,1,0,17
Mary Jo Daley,,,,,,,,,,,,0,3,17,3,2,17,15,1,2,16,1,1,15,11,3,2,2,1,0,17
Ariana Flores Gordon,,,,,,,,,,,,,0,3,18,18,2,2,17,17,1,16,16,0,6,4,5,2,1,0,17
Mark Aronchick,,,,,,,,,,,,,,0,3,2,16,16,1,2,15,2,2,14,10,4,3,1,0,0,17
Margaret Lenzi,,,,,,,,,,,,,,,0,17,2,3,17,17,2,16,14,2,7,3,4,1,1,0,17
Carol Rose Fleischman,,,,,,,,,,,,,,,,0,1,0,18,16,0,16,15,0,6,5,3,1,1,0,17
Ken Washington,,,,,,,,,,,,,,,,,0,16,0,1,17,1,1,15,7,4,3,1,1,0,17
Michelle W Singer,,,,,,,,,,,,,,,,,,0,0,2,16,2,1,15,9,2,4,1,0,0,17
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,17,0,16,14,0,7,4,3,1,1,0,17
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,1,15,14,1,7,3,4,1,1,0,17
Joe Foster,,,,,,,,,,,,,,,,,,,,,0,1,0,15,7,2,4,1,1,0,17
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,14,1,6,4,5,1,1,0,17
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,0,0,3,5,4,2,1,0,17
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,2,1,0,0,17
Vanessa L Brown,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,17
Wanda Logan,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,17
Darryl Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,17
Ray Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Movita Johnson Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,17
Ted Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,45,42,36,35,31,28,23,23,22,22,22,22,21,21,20,19,19,19,19,19,18,18,17,17,30,29,12,11,6,0,17
